Player,POS,Team,Pass Yds,Pass TD,Pass Int,Rush Yds,Rush TD,Receptions,Rec Yds,Rec TD
Patrick Mahomes,QB,KC,342.0,2.5,0.9,20.2,0.1,0.0,0.0,0.0
Andrew Luck,QB,IND,308.0,2.2,0.9,13.3,0.2,0.0,0.0,0.0
Ben Roethlisberger,QB,PIT,330.0,2.2,0.9,2.5,0.0,0.0,0.0,0.0
Matt Ryan,QB,ATL,315.0,2.0,0.9,8.2,0.2,0.0,0.0,0.0
Jared Goff,QB,LAR,302.0,2.1,0.7,7.5,0.1,0.0,0.0,0.0
Philip Rivers,QB,LAC,319.0,2.1,0.8,0.3,0.0,0.0,0.0,0.0
Russell Wilson,QB,SEA,277.0,1.9,0.7,26.7,0.1,0.0,0.0,0.0
Aaron Rodgers,QB,GB,267.0,2.1,0.5,15.1,0.1,0.0,0.0,0.0
Deshaun Watson,QB,HOU,236.0,1.7,0.8,33.2,0.3,0.0,0.0,0.0
Tom Brady,QB,NE,291.0,2.1,0.5,1.5,0.1,0.0,0.0,0.0
Lamar Jackson,QB,BAL,155.0,0.8,0.8,78.6,0.6,0.0,0.0,0.0
Josh Allen,QB,BUF,200.0,1.1,0.9,50.7,0.4,0.0,0.0,0.0
Nick Foles,QB,PHI,240.0,2.2,0.5,4.8,0.2,0.0,0.0,0.0
Kirk Cousins,QB,MIN,274.0,1.9,0.8,10.7,0.1,0.0,0.0,0.0
Jameis Winston,QB,TB,264.0,1.8,0.8,8.5,0.1,0.0,0.0,0.0
Mitchell Trubisky,QB,CHI,217.0,1.5,0.9,29.5,0.2,0.0,0.0,0.0
Matthew Stafford,QB,DET,276.0,1.7,0.8,5.6,0.1,0.0,0.0,0.0
Derek Carr,QB,OAK,268.0,1.8,0.9,3.6,0.0,0.0,0.0,0.0
Blake Bortles,QB,JAX,228.0,1.6,1.0,18.1,0.1,0.0,0.0,0.0
Baker Mayfield,QB,CLE,229.0,1.5,0.9,14.1,0.1,0.0,0.0,0.0
Sam Darnold,QB,NYJ,243.0,1.7,1.6,11.7,0.1,0.0,0.0,0.0
Eli Manning,QB,NYG,252.0,1.8,0.7,1.5,0.0,0.0,0.0,0.0
Josh Johnson,QB,WAS,183.0,1.0,1.1,41.3,0.3,0.0,0.0,0.0
Teddy Bridgewater,QB,NO,238.0,1.6,1.5,15.1,0.0,0.0,0.0,0.0
Case Keenum,QB,DEN,237.0,1.5,0.8,7.7,0.1,0.0,0.0,0.0
Ryan Tannehill,QB,MIA,237.0,1.5,0.9,9.3,0.1,0.0,0.0,0.0
Nick Mullens,QB,SF,266.0,1.6,1.9,1.8,0.0,0.0,0.0,0.0
Blaine Gabbert,QB,TEN,199.0,1.4,1.5,18.1,0.0,0.0,0.0,0.0
Jeff Driskel,QB,CIN,189.0,1.1,1.3,15.0,0.2,0.0,0.0,0.0
Kyle Allen,QB,CAR,194.0,1.2,1.3,29.7,0.0,0.0,0.0,0.0
Josh Rosen,QB,ARI,200.0,1.2,1.5,10.5,0.1,0.0,0.0,0.0
Cooper Rush,QB,DAL,109.0,0.8,0.9,21.4,0.0,0.0,0.0,0.0
Dak Prescott,QB,DAL,90.5,0.5,0.3,10.6,0.1,0.0,0.0,0.0
Taysom Hill,QB,NO,6.2,0.0,0.0,26.7,0.1,0.0,0.0,0.0
Matt Cassel,QB,DET,42.5,0.3,0.3,2.2,0.0,0.0,0.0,0.0
DeShone Kizer,QB,GB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joshua Dobbs,QB,PIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C.J. Beathard,QB,SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nate Sudfeld,QB,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kevin Hogan,QB,DEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben Roethlisberger,QB,PIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joe Webb,QB,HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chase Daniel,QB,CHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tyrod Taylor,QB,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brian Hoyer,QB,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mark Sanchez,QB,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matt Schaub,QB,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josh McCown,QB,NYJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joe Flacco,QB,BAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chad Henne,QB,KC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brock Osweiler,QB,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brett Hundley,QB,SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trevor Siemian,QB,MIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sean Mannion,QB,LAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cody Kessler,QB,JAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jacoby Brissett,QB,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Garrett Gilbert,QB,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mike Glennon,QB,ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matt Barkley,QB,BUF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Geno Smith,QB,LAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alex Tanney,QB,NYG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AJ McCarron,QB,OAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tom Savage,QB,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
