Player,Team,Pass Yds,Pass TD,Pass Int,Rush Yds,Rush TD,Receptions,Rec Yds,Rec TD,2PT
AJ McCarron,OAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03
Aaron Rodgers,GB,254.93,1.83,0.4,15.1,0.0,0.0,0.0,0.0,0.13
Alex Tanney,NYG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03
Andrew Luck,IND,275.0,1.7,0.0,8.5,0.0,0.0,0.0,0.0,0.13
Baker Mayfield,CLE,215.0,1.0,0.7,5.0,0.0,0.0,0.0,0.0,0.15
Ben Roethlisberger,PIT,285.0,1.95,0.7,2.5,0.0,0.0,0.0,0.0,0.22
Blaine Gabbert,TEN,155.7,0.8,0.7,4.8,0.0,0.0,0.0,0.0,0.06
Blake Bortles,JAX,190.0,0.8,0.76,18.1,0.0,0.0,0.0,0.0,0.09
Brett Hundley,SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03
Brian Hoyer,NE,0.0,0.0,0.0,-0.10146424720771416,0.0,0.0,0.0,0.0,0.01
Brock Osweiler,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06
C.J. Beathard,SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03
Case Keenum,DEN,223.2,1.0,0.8,3.5,0.0,0.0,0.0,0.0,0.03
Chad Henne,KC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
Chase Daniel,CHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
Cody Kessler,JAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03
Cooper Rush,DAL,63.41,0.0,0.42,3.2,0.0,0.0,0.0,0.0,0.03
Dak Prescott,DAL,90.5,0.5,0.0,5.86,0.0,0.0,0.0,0.0,0.07
DeShone Kizer,GB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03
Derek Carr,OAK,242.36,1.3,0.6,3.6,0.0,0.0,0.0,0.0,0.09
Deshaun Watson,HOU,230.0,1.6,0.5,32.1,0.0,0.0,0.0,0.0,0.12
Eli Manning,NYG,229.65,1.34,0.6,0.0,0.0,0.0,0.0,0.0,0.06
Garrett Gilbert,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04
Geno Smith,LAC,0.0,0.0,0.0,-0.07420284289846296,0.0,0.0,0.0,0.0,0.03
Jacoby Brissett,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03
Jameis Winston,TB,249.45,1.6,0.8,8.5,0.0,0.0,0.0,0.0,0.09
Jared Goff,LAR,247.03,1.7,0.65,5.0,0.0,0.0,0.0,0.0,0.09
Jeff Driskel,CIN,170.0,1.0,0.5,14.9,0.0,0.0,0.0,0.0,0.14
Joe Flacco,BAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04
Joe Webb,HOU,0.0,0.0,0.0,-0.025126819846186838,0.0,0.0,0.0,0.0,0.0
Josh Allen,BUF,184.41,1.0,0.86,44.1,0.36,0.0,0.0,0.0,0.09
Josh Johnson,WAS,165.0,1.0,0.99,20.4,0.0,0.0,0.0,0.0,0.07
Josh McCown,NYJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
Josh Rosen,ARI,170.0,0.9,0.88,8.2,0.0,0.0,0.0,0.0,0.09
Joshua Dobbs,PIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03
Kevin Hogan,DEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03
Kirk Cousins,MIN,240.0,1.5,0.0,5.0,0.0,0.0,0.0,0.0,0.09
Kyle Allen,CAR,175.0,0.9,0.8,6.9,0.0,0.0,0.0,0.0,0.09
Lamar Jackson,BAL,151.0,0.8,0.0,60.0,0.0,0.0,0.0,0.0,0.07
Mark Sanchez,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03
Matt Barkley,BUF,0.0,0.0,0.0,-0.0019328322958605346,0.0,0.0,0.0,0.0,0.03
Matt Cassel,DET,0.6,0.0,-0.016038244743828867,0.0,0.0,0.0,0.0,0.0,0.05
Matt Ryan,ATL,281.99,1.8,0.0,5.0,0.0,0.0,0.0,0.0,0.09
Matt Schaub,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
Matthew Stafford,DET,215.0,1.0,0.0,2.95,0.0,0.0,0.0,0.0,0.06
Mike Glennon,ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06
Mitchell Trubisky,CHI,206.13,1.2,0.72,21.32,0.0,0.0,0.0,0.0,0.15
Nate Sudfeld,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03
Nick Foles,PHI,240.0,1.5,0.5,4.0,0.0,0.0,0.0,0.0,0.03
Nick Mullens,SF,240.0,1.2,0.9,0.0,0.0,0.0,0.0,0.0,0.07
Patrick Mahomes,KC,283.58,2.11,0.7,15.0,0.0,0.0,0.0,0.0,0.07
Philip Rivers,LAC,261.09,1.7,0.7,0.0,0.0,0.0,0.0,0.0,0.16
Russell Wilson,SEA,199.0,1.47,0.0,24.6,0.0,0.0,0.0,0.0,0.09
Ryan Tannehill,MIA,183.09,1.0,0.82,9.3,0.0,0.0,0.0,0.0,0.06
Sam Darnold,NYJ,225.0,1.0,1.0,6.5,0.0,0.0,0.0,0.0,0.05
Sean Mannion,LAR,0.0,0.0,0.0,-0.022319116160385927,0.0,0.0,0.0,0.0,0.03
Taysom Hill,NO,6.2,0.0,0.0,11.3,0.0,0.0,0.0,0.0,0.02
Teddy Bridgewater,NO,213.4,1.0,0.6,2.2,0.0,0.0,0.0,0.0,0.1
Tom Brady,NE,240.0,1.7,0.0,1.15,0.0,0.0,0.0,0.0,0.06
Tom Savage,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03
Trevor Siemian,MIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03
Tyrod Taylor,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
