Player,POS,Team,Pass Yds,Pass TD,Pass Int,Rush Yds,Rush TD,Receptions,Rec Yds,Rec TD
Travis Kelce,TE,KC,0.0,0.0,0.0,0.0,0.0,5.8,74.0,0.5
Zach Ertz,TE,PHI,0.0,0.0,0.0,0.0,0.0,6.9,71.5,0.4
Eric Ebron,TE,IND,0.0,0.0,0.0,0.0,0.0,4.4,49.6,0.7
Rob Gronkowski,TE,NE,0.0,0.0,0.0,0.0,0.0,4.4,63.9,0.4
George Kittle,TE,SF,0.0,0.0,0.0,0.0,0.0,4.5,57.8,0.3
Jordan Reed,TE,WAS,0.0,0.0,0.0,0.0,0.0,4.4,46.9,0.3
David Njoku,TE,CLE,0.0,0.0,0.0,0.0,0.0,3.5,41.6,0.4
Cameron Brate,TE,TB,0.0,0.0,0.0,0.0,0.0,3.5,36.8,0.4
Austin Hooper,TE,ATL,0.0,0.0,0.0,0.0,0.0,3.6,39.8,0.3
Greg Olsen,TE,CAR,0.0,0.0,0.0,0.0,0.0,3.7,44.5,0.3
Jared Cook,TE,OAK,0.0,0.0,0.0,0.0,0.0,3.8,42.2,0.3
Trey Burton,TE,CHI,0.0,0.0,0.0,0.0,0.0,3.6,38.2,0.3
Vance McDonald,TE,PIT,0.0,0.0,0.0,0.0,0.0,3.4,42.8,0.2
Kyle Rudolph,TE,MIN,0.0,0.0,0.0,0.0,0.0,3.3,33.3,0.4
C.J. Uzomah,TE,CIN,0.0,0.0,0.0,0.0,0.0,3.4,34.9,0.3
Matt LaCosse,TE,DEN,0.0,0.0,0.0,0.0,0.0,3.0,33.6,0.3
Jimmy Graham,TE,GB,0.0,0.0,0.0,0.0,0.0,2.7,32.9,0.2
Gerald Everett,TE,LAR,0.0,0.0,0.0,0.0,0.0,2.9,32.2,0.2
Rhett Ellison,TE,NYG,0.0,0.0,0.0,0.0,0.0,2.9,32.5,0.2
Chris Herndon,TE,NYJ,0.0,0.0,0.0,0.0,0.0,2.9,31.9,0.2
James O'Shaughnessy,TE,JAX,0.0,0.0,0.0,0.0,0.0,2.9,29.9,0.2
Jonnu Smith,TE,TEN,0.0,0.0,0.0,0.0,0.0,2.6,29.9,0.2
Ed Dickson,TE,SEA,0.0,0.0,0.0,0.0,0.0,2.7,32.0,0.1
Vernon Davis,TE,WAS,0.0,0.0,0.0,0.0,0.0,2.4,30.0,0.2
Benjamin Watson,TE,NO,0.0,0.0,0.0,0.0,0.0,2.7,27.2,0.2
Tyler Higbee,TE,LAR,0.0,0.0,0.0,0.0,0.0,2.4,28.6,0.2
Charles Clay,TE,BUF,0.0,0.0,0.0,0.0,0.0,3.0,25.8,0.1
Mark Andrews,TE,BAL,0.0,0.0,0.0,0.0,0.0,2.3,24.7,0.1
Erik Swoope,TE,IND,0.0,0.0,0.0,0.0,0.0,1.8,18.3,0.2
Dan Arnold,TE,NO,0.0,0.0,0.0,0.0,0.0,2.7,26.5,0.0
Jesse James,TE,PIT,0.0,0.0,0.0,0.0,0.0,2.0,22.0,0.1
Nick Vannett,TE,SEA,0.0,0.0,0.0,0.0,0.0,1.8,21.5,0.1
Ricky Seals-Jones,TE,ARI,0.0,0.0,0.0,0.0,0.0,1.7,18.4,0.2
Dallas Goedert,TE,PHI,0.0,0.0,0.0,0.0,0.0,1.5,16.1,0.2
Jordan Thomas,TE,HOU,0.0,0.0,0.0,0.0,0.0,2.4,22.0,0.0
Luke Willson,TE,DET,0.0,0.0,0.0,0.0,0.0,1.5,17.1,0.1
Antonio Gates,TE,LAC,0.0,0.0,0.0,0.0,0.0,1.3,12.8,0.1
Mike Gesicki,TE,MIA,0.0,0.0,0.0,0.0,0.0,1.4,13.1,0.1
Virgil Green,TE,LAC,0.0,0.0,0.0,0.0,0.0,1.1,13.2,0.1
Hayden Hurst,TE,BAL,0.0,0.0,0.0,0.0,0.0,1.1,12.3,0.1
Nick Boyle,TE,BAL,0.0,0.0,0.0,0.0,0.0,1.2,12.9,0.1
Lance Kendricks,TE,GB,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.1
Adam Shaheen,TE,CHI,0.0,0.0,0.0,0.0,0.0,0.7,7.5,0.1
Demetrius Harris,TE,KC,0.0,0.0,0.0,0.0,0.0,0.7,8.8,0.1
Durham Smythe,TE,MIA,0.0,0.0,0.0,0.0,0.0,0.8,6.5,0.1
Jacob Hollister,TE,NE,0.0,0.0,0.0,0.0,0.0,0.7,7.7,0.1
Jason Croom,TE,BUF,0.0,0.0,0.0,0.0,0.0,0.8,7.3,0.0
Josh Hill,TE,NO,0.0,0.0,0.0,0.0,0.0,0.8,8.1,0.0
Logan Paulsen,TE,ATL,0.0,0.0,0.0,0.0,0.0,0.7,7.2,0.1
Jordan Akins,TE,HOU,0.0,0.0,0.0,0.0,0.0,0.7,7.6,0.0
Levine Toilolo,TE,DET,0.0,0.0,0.0,0.0,0.0,0.7,7.3,0.0
Jermaine Gresham,TE,ARI,0.0,0.0,0.0,0.0,0.0,0.8,7.2,0.0
Luke Stocker,TE,TEN,0.0,0.0,0.0,0.0,0.0,0.8,6.0,0.0
Blake Jarwin,TE,DAL,0.0,0.0,0.0,0.0,0.0,0.8,6.6,0.0
Jordan Leggett,TE,NYJ,0.0,0.0,0.0,0.0,0.0,1.0,4.9,0.0
Nick O'Leary,TE,MIA,0.0,0.0,0.0,0.0,0.0,0.5,6.3,0.1
Dalton Schultz,TE,DAL,0.0,0.0,0.0,0.0,0.0,0.6,6.5,0.0
Blake Bell,TE,JAX,0.0,0.0,0.0,0.0,0.0,0.7,6.6,0.0
Brian Parker,TE,DEN,0.0,0.0,0.0,0.0,0.0,0.6,6.6,0.0
Rico Gathers,TE,DAL,0.0,0.0,0.0,0.0,0.0,0.6,4.7,0.0
Seth DeValve,TE,CLE,0.0,0.0,0.0,0.0,0.0,0.4,5.0,0.0
Xavier Grimble,TE,PIT,0.0,0.0,0.0,0.0,0.0,0.6,5.8,0.0
Darren Fells,TE,CLE,0.0,0.0,0.0,0.0,0.0,0.4,3.7,0.0
Marcedes Lewis,TE,GB,0.0,0.0,0.0,0.0,0.0,0.3,3.7,0.0
Ian Thomas,TE,CAR,0.0,0.0,0.0,0.0,0.0,0.4,3.5,0.0
Eric Tomlinson,TE,NYJ,0.0,0.0,0.0,0.0,0.0,0.3,3.6,0.0
Eric Saubert,TE,ATL,0.0,0.0,0.0,0.0,0.0,0.6,3.6,0.0
Antony Auclair,TE,TB,0.0,0.0,0.0,0.0,0.0,0.5,3.8,0.0
Garrett Celek,TE,SF,0.0,0.0,0.0,0.0,0.0,0.3,3.5,0.0
Derek Carrier,TE,OAK,0.0,0.0,0.0,0.0,0.0,0.3,3.1,0.0
Scott Simonson,TE,NYG,0.0,0.0,0.0,0.0,0.0,0.3,1.8,0.0
Ryan Hewitt,TE,IND,0.0,0.0,0.0,0.0,0.0,0.2,1.8,0.0
Jeremy Sprinkle,TE,WAS,0.0,0.0,0.0,0.0,0.0,0.1,1.3,0.0
Tyler Conklin,TE,MIN,0.0,0.0,0.0,0.0,0.0,0.1,0.6,0.0
Richard Rodgers,TE,PHI,0.0,0.0,0.0,0.0,0.0,0.1,0.7,0.0
Alan Cross,TE,TB,0.0,0.0,0.0,0.0,0.0,0.1,0.6,0.0
John Phillips,TE,ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Darrell Daniels,TE,ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sean Culkin,TE,LAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Garrett Dickerson,TE,NYG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anthony Firkser,TE,TEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lee Smith,TE,OAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clark Harris,TE,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jordan Franks,TE,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ross Dwelley,TE,SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
