Player,POS,Team,Pass Yds,Pass TD,Pass Int,Rush Yds,Rush TD,Receptions,Rec Yds,Rec TD
Travis Kelce,TE,KC,0.0,0.0,0.0,0.0,0.0,7.2,110.0,0.8
Eric Ebron,TE,IND,0.0,0.0,0.0,0.1,0.0,4.7,61.9,0.7
George Kittle,TE,SF,0.0,0.0,0.0,0.8,0.0,5.3,80.6,0.3
Zach Ertz,TE,PHI,0.0,0.0,0.0,0.0,0.0,5.3,65.7,0.5
Rob Gronkowski,TE,NE,0.0,0.0,0.0,0.0,0.0,4.5,68.6,0.4
Greg Olsen,TE,CAR,0.0,0.0,0.0,0.0,0.0,4.0,52.0,0.4
Cameron Brate,TE,TB,0.0,0.0,0.0,0.0,0.0,3.4,40.6,0.5
Jared Cook,TE,OAK,0.0,0.0,0.0,0.0,0.0,3.8,54.2,0.3
David Njoku,TE,CLE,0.0,0.0,0.0,0.0,0.0,3.9,45.9,0.3
Chris Herndon,TE,NYJ,0.0,0.0,0.0,0.0,0.0,3.1,38.7,0.4
Kyle Rudolph,TE,MIN,0.0,0.0,0.0,0.0,0.0,4.1,43.1,0.2
Austin Hooper,TE,ATL,0.0,0.0,0.0,0.0,0.0,3.9,41.9,0.2
Jordan Reed,TE,WAS,0.0,0.0,0.0,0.0,0.0,3.9,45.4,0.2
Jonnu Smith,TE,TEN,0.0,0.0,0.0,0.0,0.0,1.6,21.2,0.4
Jimmy Graham,TE,GB,0.0,0.0,0.0,0.0,0.0,2.5,30.1,0.2
Jesse James,TE,PIT,0.0,0.0,0.0,0.0,0.0,2.7,32.6,0.2
Anthony Firkser,TE,TEN,0.0,0.0,0.0,0.0,0.0,2.5,31.2,0.2
Dan Arnold,TE,NO,0.0,0.0,0.0,0.4,0.0,2.5,30.0,0.2
Vance McDonald,TE,PIT,0.0,0.0,0.0,0.0,0.0,3.1,39.0,0.2
Trey Burton,TE,CHI,0.0,0.0,0.0,0.1,0.0,3.0,37.2,0.2
Jordan Thomas,TE,HOU,0.0,0.0,0.0,0.0,0.0,1.8,21.8,0.3
Gerald Everett,TE,LAR,0.0,0.0,0.0,0.2,0.0,2.1,27.0,0.3
Ed Dickson,TE,SEA,0.0,0.0,0.0,0.0,0.0,1.9,23.5,0.3
Vernon Davis,TE,WAS,0.0,0.0,0.0,0.0,0.0,1.7,30.8,0.1
Ricky Seals-Jones,TE,ARI,0.0,0.0,0.0,0.0,0.0,2.4,30.2,0.1
Charles Clay,TE,BUF,0.0,0.0,0.0,0.0,0.0,3.1,31.9,0.1
Antonio Gates,TE,LAC,0.0,0.0,0.0,0.0,0.0,2.1,25.8,0.2
Tyler Higbee,TE,LAR,0.0,0.0,0.0,0.0,0.0,2.1,27.0,0.2
Matt LaCosse,TE,DEN,0.0,0.0,0.0,0.0,0.0,2.3,24.5,0.2
Nick Vannett,TE,SEA,0.0,0.0,0.0,0.0,0.0,2.0,21.1,0.2
