Player,Team,Receptions,Rec Yds,Rec TD,Pass Yds,Pass TD,Pass Int,Rush Yds,Rush TD,2PT
Adam Shaheen,CHI,0.46283197636605267,5.988429427440592,0.012217793393956365,0,0,0,0,0,0.0
Alan Cross,TB,0.0,0.0,0.0,0,0,0,0,0,0.0
Anthony Firkser,TEN,0.0,0.0,0.0,0,0,0,0,0,0.0
Antonio Gates,LAC,1.3,12.8,0.0,0,0,0,0,0,0.0
Antony Auclair,TB,0.36,3.8,0.0,0,0,0,0,0,0.0
Austin Hooper,ATL,3.6,38.36,0.0,0,0,0,0,0,0.0
Ben Braunecker,CHI,0.0,0.0,0.0,0,0,0,0,0,0.0
Ben Koyack,JAX,0.0,0.0,0.0,0,0,0,0,0,0.0
Benjamin Watson,NO,1.55,17.19,0.0,0,0,0,0,0,0.0
Blake Bell,JAX,0.3,3.5,0.0,0,0,0,0,0,0.0
Blake Jarwin,DAL,0.8,6.6,0.0,0,0,0,0,0,0.0
Brian Parker,DEN,0.38,3.84,0.0,0,0,0,0,0,0.0
C.J. Uzomah,CIN,2.4,25.9,0.0,0,0,0,0,0,0.0
Cameron Brate,TB,3.0,34.8,0.29,0,0,0,0,0,0.0
Charles Clay,BUF,0.93,13.11,0.0,0,0,0,0,0,0.0
Chris Herndon,NYJ,2.64,31.9,0.0,0,0,0,0,0,0.0
Chris Manhertz,CAR,0.0,0.0,0.0,0,0,0,0,0,0.0
Clark Harris,CIN,0.0,0.0,0.0,0,0,0,0,0,0.0
Dallas Goedert,PHI,1.0,10.0,0.0,0,0,0,0,0,0.0
Dalton Schultz,DAL,0.3,2.5,0.0,0,0,0,0,0,0.0
Dan Arnold,NO,1.3,15.3,0.0,0,0,0,0,0,0.0
Daniel Brown,CHI,0.0,0.0,0.0,0,0,0,0,0,0.0
Darrell Daniels,ARI,0.0,0.0,0.0,0,0,0,0,0,0.0
Darren Fells,CLE,0.2,2.5,0.0,0,0,0,0,0,0.0
David Njoku,CLE,3.08,36.67,0.3,0,0,0,0,0,0.0
Demetrius Harris,KC,0.7,8.8,0.0,0,0,0,0,0,0.0
Derek Carrier,OAK,0.3,3.1,0.0,0,0,0,0,0,0.0
Durham Smythe,MIA,0.2,2.3,0.0,0,0,0,0,0,0.0
Ed Dickson,SEA,1.15,13.46,0.0,0,0,0,0,0,0.0
Eric Ebron,IND,4.4,49.6,0.5,0,0,0,0,0,0.0
Eric Saubert,ATL,0.1,1.3,0.0,0,0,0,0,0,0.0
Eric Tomlinson,NYJ,0.3,2.5,0.0,0,0,0,0,0,0.0
Erik Swoope,IND,1.3,14.4,0.15,0,0,0,0,0,0.0
Garrett Celek,SF,0.2,2.5,0.0,0,0,0,0,0,0.0
Garrett Dickerson,NYG,0.0,0.0,0.0,0,0,0,0,0,0.0
George Kittle,SF,4.5,57.8,0.3,0,0,0,0,0,0.0
Gerald Everett,LAR,2.0,22.0,0.19,0,0,0,0,0,0.0
Greg Olsen,CAR,3.4,39.4,0.0,0,0,0,0,0,0.0
Hayden Hurst,BAL,1.0,10.0,0.0,0,0,0,0,0,0.0
Ian Thomas,CAR,0.1,1.2,0.0,0,0,0,0,0,0.0
Jacob Hollister,NE,0.2,2.6,0.0,0,0,0,0,0,0.0
James O'Shaughnessy,JAX,2.3,23.2,0.0,0,0,0,0,0,0.0
