Player,POS,Team,Pass Yds,Pass TD,Pass Int,Rush Yds,Rush TD,Receptions,Rec Yds,Rec TD,Status
Antonio Brown,WR,PIT,0.0,0.0,0.0,0.0,0.0,7.0,100.8,0.6, 
Michael Thomas,WR,NO,0.0,0.0,0.0,0.0,0.0,7.0,87.0,0.6, 
Julio Jones,WR,ATL,0.0,0.0,0.0,1.5,0.0,5.8,92.6,0.5, 
Keenan Allen,WR,LAC,0.0,0.0,0.0,0.9,0.0,6.5,83.1,0.5, 
Odell Beckham,WR,NYG,0.0,0.0,0.0,2.8,0.0,6.3,81.6,0.5,Q
DeAndre Hopkins,WR,HOU,0.0,0.0,0.0,0.8,0.0,6.0,81.3,0.5,Q
Tyreek Hill,WR,KC,0.0,0.0,0.0,9.1,0.0,5.7,76.9,0.3, 
A.J. Green,WR,CIN,0.0,0.0,0.0,0.0,0.0,5.5,77.0,0.5,IR
Adam Thielen,WR,MIN,0.0,0.0,0.0,1.5,0.0,5.4,80.7,0.4, 
T.Y. Hilton,WR,IND,0.0,0.0,0.0,0.0,0.0,4.6,75.3,0.5,Q
Mike Evans,WR,TB,0.0,0.0,0.0,0.0,0.0,4.9,67.9,0.5, 
Stefon Diggs,WR,MIN,0.0,0.0,0.0,2.7,0.0,5.3,69.4,0.4, 
Larry Fitzgerald,WR,ARI,0.0,0.0,0.0,0.0,0.0,6.5,62.2,0.3, 
Davante Adams,WR,GB,0.0,0.0,0.0,0.0,0.0,5.0,61.1,0.5,Q
Emmanuel Sanders,WR,DEN,0.0,0.0,0.0,0.0,0.0,4.9,66.1,0.4,IR
Golden Tate,WR,PHI,0.0,0.0,0.0,1.8,0.0,5.7,65.4,0.3, 
JuJu Smith-Schuster,WR,PIT,0.0,0.0,0.0,0.0,0.0,4.8,64.2,0.4, 
Jarvis Landry,WR,CLE,0.0,0.0,0.0,1.3,0.0,5.8,59.1,0.3, 
Allen Robinson,WR,CHI,0.0,0.0,0.0,0.0,0.0,4.3,61.9,0.5, 
Marvin Jones,WR,DET,0.0,0.0,0.0,0.0,0.0,4.0,64.6,0.5,IR
Demaryius Thomas,WR,HOU,0.0,0.0,0.0,0.0,0.0,4.9,58.8,0.4,IR
Pierre Garcon,WR,SF,0.0,0.0,0.0,0.0,0.0,4.7,63.3,0.3,IR
Brandin Cooks,WR,LAR,0.0,0.0,0.0,3.3,0.0,4.0,61.0,0.3, 
Amari Cooper,WR,DAL,0.0,0.0,0.0,1.3,0.0,4.6,59.5,0.3, 
Nelson Agholor,WR,PHI,0.0,0.0,0.0,3.1,0.0,4.6,56.5,0.3, 
Cooper Kupp,WR,LAR,0.0,0.0,0.0,3.6,0.0,4.2,52.9,0.4,IR
Robert Woods,WR,LAR,0.0,0.0,0.0,1.8,0.0,4.4,56.4,0.3, 
Chris Hogan,WR,NE,0.0,0.0,0.0,3.1,0.0,3.9,55.4,0.4, 
Corey Davis,WR,TEN,0.0,0.0,0.0,0.0,0.0,4.5,54.2,0.3, 
Sammy Watkins,WR,KC,0.0,0.0,0.0,0.0,0.0,3.8,61.0,0.3, 
Randall Cobb,WR,GB,0.0,0.0,0.0,3.9,0.0,4.6,49.0,0.3, 
Kenny Stills,WR,MIA,0.0,0.0,0.0,0.0,0.0,3.9,60.1,0.3, 
Devin Funchess,WR,CAR,0.0,0.0,0.0,0.0,0.0,3.9,55.5,0.4, 
Danny Amendola,WR,MIA,0.0,0.0,0.0,0.7,0.0,4.9,52.0,0.2, 
Kenny Golladay,WR,DET,0.0,0.0,0.0,0.0,0.0,3.9,56.9,0.3,Q
Sterling Shepard,WR,NYG,0.0,0.0,0.0,1.5,0.0,4.4,50.1,0.3, 
Jamison Crowder,WR,WAS,0.0,0.0,0.0,2.7,0.0,4.1,51.8,0.3, 
Tyler Lockett,WR,SEA,0.0,0.0,0.0,5.5,0.0,3.6,50.2,0.3, 
Michael Crabtree,WR,BAL,0.0,0.0,0.0,0.0,0.0,4.4,45.1,0.3, 
Quincy Enunwa,WR,NYJ,0.0,0.0,0.0,0.0,0.0,3.8,51.6,0.3,IR
Will Fuller,WR,HOU,0.0,0.0,0.0,1.6,0.0,3.5,49.5,0.3,IR
Robby Anderson,WR,NYJ,0.0,0.0,0.0,1.7,0.0,3.5,51.2,0.3, 
Geronimo Allison,WR,GB,0.0,0.0,0.0,0.0,0.0,3.7,46.5,0.4,IR
Mike Wallace,WR,PHI,0.0,0.0,0.0,0.0,0.0,3.6,51.3,0.3,Q
Mohamed Sanu,WR,ATL,0.0,0.0,0.0,1.4,0.0,3.8,44.4,0.3, 
Dante Pettis,WR,SF,0.0,0.0,0.0,0.0,0.0,3.6,49.3,0.3,IR
Kelvin Benjamin,WR,KC,0.0,0.0,0.0,0.0,0.0,3.7,51.3,0.2, 
Keelan Cole,WR,JAX,0.0,0.0,0.0,0.0,0.0,3.6,52.0,0.2, 
Jordy Nelson,WR,OAK,0.0,0.0,0.0,0.0,0.0,3.9,44.3,0.3, 
John Brown,WR,BAL,0.0,0.0,0.0,2.4,0.0,3.5,48.6,0.2, 
Albert Wilson,WR,MIA,0.0,0.0,0.0,4.4,0.0,3.7,43.2,0.2,IR
Josh Doctson,WR,WAS,0.0,0.0,0.0,0.0,0.0,3.0,45.1,0.4, 
Tyler Boyd,WR,CIN,0.0,0.0,0.0,0.0,0.0,4.0,44.0,0.2,IR
Ted Ginn,WR,NO,0.0,0.0,0.0,3.8,0.0,3.1,46.8,0.2, 
Trent Taylor,WR,SF,0.0,0.0,0.0,0.0,0.0,3.6,44.6,0.2, 
Paul Richardson,WR,WAS,0.0,0.0,0.0,0.0,0.0,3.3,47.5,0.3,IR
Mike Williams,WR,LAC,0.0,0.0,0.0,0.0,0.0,3.2,40.9,0.4, 
Ryan Grant,WR,IND,0.0,0.0,0.0,0.0,0.0,3.3,42.2,0.3,Q
