Player,Team,PA,YdA,TD,Sack,Int,Fum Rec,Saf,Blk
Arizona Cardinals,ARI,21.153009119891653,367.3648411568489,0.2222222222222222,2.7756925724631856,0.8276116939036837,0.7333333333333333,0.0,0.0
Atlanta Falcons,ATL,24.3,377.0594944188722,0.2222222222222222,2.366114792546865,0.7556125209786062,0.8,0.0,0.0
Baltimore Ravens,BAL,21.460843407365246,367.3648411568489,0.20588235294117646,2.303476198034489,0.7040547851912254,0.6,0.0,0.0
Buffalo Bills,BUF,24.9902566304481,341.77564360389886,0.11,1.7966556960053806,1.011488359092424,0.7333333333333333,0.0,0.0
Carolina Panthers,CAR,26.308793984528542,362.7576956867843,0.1,2.7890914542831196,0.7040547851912254,1.2,0.0,0.09
Chicago Bears,CHI,24.090189190514128,367.3648411568489,0.2222222222222222,2.2963993701468146,0.7556125209786062,0.7333333333333333,0.0,0.08
Cincinnati Bengals,CIN,31.6,392.4,0.1,1.8307661112477052,0.7,0.4,0.0,0.09
Cleveland Browns,CLE,28.0,371.6,0.09,2.5,1.044280217703817,0.5,0.0,0.0
Dallas Cowboys,DAL,20.0,330.4400111240504,0.0,2.8243103715014044,0.7040547851912254,0.8181818181818182,0.0,0.0
Denver Broncos,DEN,19.693098460785887,279.05881575624005,0.30000000000000004,2.733549620574166,1.2306115179854817,0.7,0.0,0.1
Detroit Lions,DET,20.818920014897095,317.01395716387435,0.1,2.1992441477538365,0.8,0.5,0.0,0.1
Green Bay Packers,GB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Houston Texans,HOU,22.5,337.11573938450357,0.25,2.875206480821013,0.85,0.5,0.02,0.0
Indianapolis Colts,IND,19.3632133508109,291.2647370136319,0.2222222222222222,2.6079945477057085,1.1,0.7,0.0,0.0
Jacksonville Jaguars,JAX,19.0,315.0,0.12,3.111716771056048,1.3256711289227716,0.5,0.0,0.0
Kansas City Chiefs,KC,23.00272670144707,383.0645559466177,0.34,2.310264720821163,0.8499670475283873,0.8,0.0,0.0
Los Angeles Chargers,LAC,19.7,311.18107875196364,0.20588235294117646,2.8500854750999958,0.8276116939036837,0.62,0.0,0.0
Los Angeles Rams,LAR,20.77686484436527,362.7576956867843,0.12,3.1,1.4,0.5833333333333334,0.0,0.0
Miami Dolphins,MIA,24.5,368.7,0.20588235294117646,2.21,0.7155468158267285,0.45,0.0,0.0
Minnesota Vikings,MIN,21.011349897414014,312.8,0.11,2.7337757807932275,1.0972967538880345,0.4,0.0,0.0
New England Patriots,NE,24.0,362.7576956867843,0.2222222222222222,2.6,0.7743792101054061,0.8,0.0,0.09
New Orleans Saints,NO,25.8,367.3648411568489,0.1,2.163688864619057,0.8,0.7,0.0,0.0
New York Giants,NYG,26.82904336864299,391.11434523637,0.12,2.01,0.6852880960644254,0.4,0.0,0.07
New York Jets,NYJ,24.3,382.1,0.1,2.303616793185981,0.7040547851912254,0.6,0.0,0.0
Oakland Raiders,OAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Philadelphia Eagles,PHI,20.0,356.7696297639935,0.20588235294117646,2.6,0.8209420176348581,0.5,0.0,0.1
Pittsburgh Steelers,PIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
San Francisco 49ers,SF,33.1,401.0,0.09,1.9302569851042202,0.6852880960644254,0.7,0.0,0.0
Seattle Seahawks,SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tampa Bay Buccaneers,TB,24.5,392.6784490763887,0.20588235294117646,2.6,0.7155468158267285,0.6,0.0,0.09
Tennessee Titans,TEN,24.31,391.11434523637,0.25,1.8316959432538957,0.6852880960644254,0.4,0.0,0.05
Washington Redskins,WAS,20.5,370.97437537125313,0.1,2.6,0.7040547851912254,0.5,0.0,0.0
