Player,Team,Rush Yds,Receptions,Rec Yds,Rec TD,Pass Yds,Pass TD,Pass Int,Rush TD,2PT
Adam Humphries,TB,0.648,5.081666666666667,61.11499999999999,0.21499999999999997,0.0,0.0,0.0,0.002,0.0
Adam Thielen,MIN,0.9799999999999999,7.558333333333334,91.085,0.585,0.0,0.0,0.0,0.0,0.0
Aldrick Robinson,MIN,0.002,1.7071439887122803,20.61442842590951,0.15999748791336874,0.0,0.0,0.0,0.0,0.0
Alex Erickson,CIN,0.376,1.037188024633168,13.59018888046262,0.0009272725977650742,0.0,0.0,0.0,0.0,0.0
Allen Hurns,DAL,0.004,1.5290473241570626,20.03471019568934,0.10472678964026298,0.0,0.0,0.0,0.0,0.0
Allen Robinson,CHI,0.014000000000000002,3.9116666666666666,53.96666666666667,0.4916666666666667,0.0,0.0,0.0,0.0,0.0
Alshon Jeffery,PHI,0.03,3.831666666666667,49.74166666666667,0.26166666666666666,0.0,0.0,0.0,0.0,0.0
Amari Cooper,DAL,1.012,5.528333333333333,73.67666666666666,0.5833333333333334,0.0,0.0,0.0,0.0,0.0
Andre Holmes,DEN,0.008,0.36191736028037563,4.666620098536932,0.016267060875820614,0.0,0.0,0.0,0.0,0.0
Andre Roberts,NYJ,0.488,0.31279696903291204,3.669967101798463,0.00610014782843273,0.0,0.0,0.0,0.002,0.0
Andy Jones,DET,0.022124646049762338,0.6954357234188898,10.680127756674297,0.03813277558723774,0.0,0.0,0.0,0.0,0.0
Anthony Miller,CHI,1.352,2.8033333333333332,38.31333333333333,0.24166666666666667,0.0,0.0,0.0,0.0,0.0
Antonio Brown,PIT,0.072,7.101666666666667,99.88666666666667,0.7799999999999999,0.0,0.0,0.0,0.0,0.0
Antonio Callaway,CLE,0.626,3.19,43.47333333333333,0.20666666666666667,0.0,0.0,0.0,0.0,0.0
Auden Tate,CIN,0.034,1.4370308629763586,16.505222739562598,0.05861057015242322,0.0,0.0,0.0,0.0,0.0
Austin Carr,NO,0.004,0.8575315522972268,11.68393476386475,0.08779970434313454,0.0,0.0,0.0,0.0,0.0
Bennie Fowler,NYG,0.016,2.720959326030306,35.176278035324934,0.16791071355432255,0.0,0.0,0.0,0.0,0.0
Bobo Wilson,TB,0.2322871062280695,0.4185750111980702,6.054004887801514,0.013034048653127343,0.0,0.0,0.0,0.002500115664599553,0.0
Brandin Cooks,LAR,3.5439999999999996,5.325,78.83666666666667,0.5199999999999999,0.0,0.0,0.0,0.022,0.0
Brandon Zylstra,MIN,0.05,0.09249060211549757,1.649893351930512,0.0040667652189551535,0.0,0.0,0.0,0.0,0.0
Breshad Perriman,CLE,0.44000000000000006,1.5716666666666665,19.848333333333333,0.08666666666666667,0.0,0.0,0.0,0.0,0.0
