Player,Team,Rush Yds,Receptions,Rec Yds,Rec TD,Pass Yds,Pass TD,Pass Int,Rush TD,2PT
Adam Humphries,TB,0.0,4.79,58.59,0.0,0.0,0.0,0.0,0.0,0.0
Adam Thielen,MIN,0.3,5.95,76.81,0.4,0.0,0.0,0.0,0.0,0.0
Aldrick Robinson,MIN,0.0,1.1528639322736822,10.596570555457085,0.1,0.0,0.0,0.0,0.0,0.0
Alex Erickson,CIN,0.0,0.34,3.73,0.0,0.0,0.0,0.0,0.0,0.0
Allen Hurns,DAL,0.0,0.7,9.6,0.04836073784157783,0.0,0.0,0.0,0.0,0.0
Allen Robinson,CHI,0.0,3.2,48.1,0.2,0.0,0.0,0.0,0.0,0.0
Alshon Jeffery,PHI,0.0,3.3,43.3,0.0,0.0,0.0,0.0,0.0,0.0
Amari Cooper,DAL,0.0,4.97,67.2,0.4,0.0,0.0,0.0,0.0,0.0
Andre Holmes,DEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andre Roberts,NYJ,0.0,0.2,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Andy Jones,DET,0.0,0.35,5.32,0.0,0.0,0.0,0.0,0.0,0.0
Anthony Miller,CHI,0.0,2.2,31.0,0.0,0.0,0.0,0.0,0.0,0.0
Antonio Brown,PIT,0.0,6.31,88.72,0.58,0.0,0.0,0.0,0.0,0.0
Antonio Callaway,CLE,0.0,2.6,38.4,0.0,0.0,0.0,0.0,0.0,0.0
Auden Tate,CIN,0.0,0.3,3.0,0.0,0.0,0.0,0.0,0.0,0.0
Austin Carr,NO,0.0,0.58,6.54,0.04,0.0,0.0,0.0,0.0,0.0
Bennie Fowler,NYG,0.0,2.07,24.2,0.1,0.0,0.0,0.0,0.0,0.0
Bobo Wilson,TB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brandin Cooks,LAR,2.7,4.8,74.2,0.4,0.0,0.0,0.0,0.0,0.0
Brandon Zylstra,MIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Breshad Perriman,CLE,0.0,1.23,16.69,0.0,0.0,0.0,0.0,0.0,0.0
Brice Butler,MIA,0.0,0.73,12.7,0.07,0.0,0.0,0.0,0.0,0.0
Bruce Ellington,DET,0.3,4.01,43.5,0.0,0.0,0.0,0.0,0.0,0.0
Calvin Ridley,ATL,0.4,4.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
Cameron Batson,TEN,0.0,0.9,10.8,0.09,0.0,0.0,0.0,0.0,0.0
Charone Peake,NYJ,0.0,0.0,0.23800737768448954,0.0,0.0,0.0,0.0,0.0,0.0
Chester Rogers,IND,0.0,1.5,18.1,0.1,0.0,0.0,0.0,0.0,0.0
Chris Conley,KC,0.0,1.9,21.6,0.0,0.0,0.0,0.0,0.0,0.0
Chris Godwin,TB,0.0,3.7,55.3,0.3,0.0,0.0,0.0,0.0,0.0
Chris Hogan,NE,0.0,1.4,19.5,0.0,0.0,0.0,0.0,0.0,0.0
Chris Moore,BAL,0.4,0.5286691087397765,8.199254514793086,0.07,0.0,0.0,0.0,0.0,0.0
Cody Core,CIN,0.0,1.345163617995229,13.090169291450099,0.07,0.0,0.0,0.0,0.0,0.0
Cole Beasley,DAL,0.0,2.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
Cordarrelle Patterson,NE,3.2,0.6,10.9,0.07,0.0,0.0,0.0,0.0,0.0
Corey Coleman,NYG,0.0,0.79,12.5,0.0,0.0,0.0,0.0,0.0,0.0
Corey Davis,TEN,0.0,3.6,47.8,0.3,0.0,0.0,0.0,0.0,0.0
Courtland Sutton,DEN,0.0,3.5,56.3,0.4,0.0,0.0,0.0,0.0,0.0
Curtis Samuel,CAR,3.16,2.3,28.2,0.2,0.0,0.0,0.0,0.0,0.0
D.J. Moore,CAR,4.48,3.4,42.6,0.2,0.0,0.0,0.0,0.0,0.0
DaeSean Hamilton,DEN,0.0,1.89,29.33,0.0,0.0,0.0,0.0,0.0,0.0
Damion Ratley,CLE,0.0,0.59,8.41,0.05,0.0,0.0,0.0,0.0,0.0
Danny Amendola,MIA,0.0,3.659957917623049,35.83096792673247,0.2,0.0,0.0,0.0,0.0,0.0
Dante Pettis,SF,0.0,3.0,46.5,0.0,0.0,0.0,0.0,0.0,0.0
Darius Jennings,TEN,0.0,0.3,4.4,0.0,0.0,0.0,0.0,0.0,0.0
