Player,Team,Rush Yds,Receptions,Rec Yds,Rec TD,Pass Yds,Pass TD,Pass Int,Rush TD,2PT
A.J. Green,CIN,0.17,5.8396570969229105,77.77729554481907,1.0,0.0,0.0,0.0,0.0,0.0
Adam Humphries,TB,0.7,2.399437587775087,29.667541568482154,0.24,0.0,0.0,0.0,0.0,0.0
Adam Thielen,MIN,1.5,5.583449898316344,78.6343819984893,1.0,0.0,0.0,0.0,0.0,0.0
Albert Wilson,MIA,4.4,3.089254190559815,36.983041291723275,0.2,0.0,0.0,0.0,0.01,0.0
Alex Erickson,CIN,0.7,0.2,2.6,0.04,0.0,0.0,0.0,0.0,0.0
Allen Hurns,DAL,0.06,3.2817221049831065,42.9672485460778,0.3,0.0,0.0,0.0,0.0,0.0
Allen Robinson,CHI,0.08,3.6680743983312394,57.75,0.5,0.0,0.0,0.0,0.0,0.0
Amari Cooper,DAL,1.48,4.421996766546822,62.570605833846884,0.4,0.0,0.0,0.0,0.01,0.0
Andre Holmes,DEN,0.03,1.3,13.234320950122562,0.1,0.0,0.0,0.0,0.0,0.0
Andre Roberts,NYJ,1.7,0.1,1.3,0.392738609374671,0.0,0.0,0.0,0.0,0.0
Anthony Miller,CHI,1.5,2.2993545461642984,27.91833973088273,0.3,0.0,0.0,0.0,0.0,0.0
Antonio Brown,PIT,0.2,7.0,100.8,1.0,0.0,0.0,0.0,0.0,0.0
Antonio Callaway,CLE,0.9,2.067861443734726,38.532798554024914,0.2,0.0,0.0,0.0,0.0,0.0
Austin Carr,NO,0.7,1.9594039961034277,25.369025306073794,0.2,0.0,0.0,0.0,0.0,0.0
Brandin Cooks,LAR,3.3,3.7,56.916131581223176,1.0,0.0,0.0,0.0,0.02,0.0
Brandon LaFell,OAK,0.07,0.0,10.247061880249925,0.1,0.0,0.0,0.0,0.0,0.0
Brandon Marshall,FA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brandon Powell,DET,0.24,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0
Brandon Zylstra,MIN,0.27,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0
Brian Quick,FA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bruce Ellington,DET,1.7,2.3735245815894643,27.290730088171216,0.2,0.0,0.0,0.0,0.0,0.0
Calvin Ridley,ATL,1.23,2.9315226177365274,33.62462634615424,0.2,0.0,0.0,0.0,0.01,0.0
