Player,Team,Rush Yds,Receptions,Rec Yds,Rec TD,Pass Yds,Pass TD,Pass Int,Rush TD,2PT
Adam Humphries,TB,1.2,6.0,70.0,1.0,0.0,0.0,0.0,0.0,0.0
Adam Thielen,MIN,3.6,10.0,105.0,1.0,0.0,0.0,0.0,0.01,0.0
Aldrick Robinson,MIN,0.02,1.6,24.39309753608162,0.2857877943657416,0.0,0.0,0.0,0.0,0.0
Alex Erickson,CIN,2.1,2.6279630329004986,32.1,0.3715755887314831,0.0,0.0,0.0,0.02,0.0
Allen Hurns,DAL,0.03,1.116976110664937,18.855107002142248,0.28648919004088047,0.0,0.0,0.0,0.0,0.0
Allen Robinson,CHI,0.06,5.0,60.0,1.0,0.0,0.0,0.0,0.0,0.0
Alshon Jeffery,PHI,0.11,5.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0
Amari Cooper,DAL,2.2,7.0,94.8,1.0,0.0,0.0,0.0,0.0,0.0
Andre Holmes,DEN,0.04,0.8,10.4,0.1,0.0,0.0,0.0,0.0,0.0
Andre Roberts,NYJ,0.85,1.4463415176164696,18.33751547228334,0.3116666236075957,0.0,0.0,0.0,0.01,0.0
Andy Jones,DET,0.4,3.0725847245944298,36.31363255781484,0.2,0.0,0.0,0.0,0.0,0.0
Anthony Miller,CHI,3.3,3.1,42.4,0.4,0.0,0.0,0.0,0.01,0.0
Antonio Brown,PIT,0.26,7.5,101.0,1.0,0.0,0.0,0.0,0.0,0.0
Antonio Callaway,CLE,0.8,3.4,46.63,0.3,0.0,0.0,0.0,0.0,0.0
Auden Tate,CIN,0.09,0.69,9.09,0.06,0.0,0.0,0.0,0.0,0.0
Bennie Fowler,NYG,0.03,2.1,26.2,0.12034584344628882,0.0,0.0,0.0,0.0,0.0
Bobo Wilson,TB,1.23,0.9,11.9,0.1945337540340775,0.0,0.0,0.0,0.01,0.0
Brandin Cooks,LAR,5.7,6.0,95.3,1.0,0.0,0.0,0.0,0.1,0.0
Brandon Powell,DET,0.6,1.8,22.2,0.1,0.0,0.0,0.0,0.0,0.0
Brandon Zylstra,MIN,0.24,0.31,4.79,0.03,0.0,0.0,0.0,0.0,0.0
Breshad Perriman,CLE,1.9,2.0,26.9,0.12,0.0,0.0,0.0,0.01,0.0
Brice Butler,MIA,0.03,1.4,19.5,0.1,0.0,0.0,0.0,0.0,0.0
Byron Marshall,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Calvin Ridley,ATL,2.7,4.2,51.6,1.0,0.0,0.0,0.0,0.01,0.0
Cameron Batson,TEN,0.37,1.3,13.8,0.1,0.0,0.0,0.0,0.0,0.0
Charone Peake,NYJ,0.06,1.4,19.0,0.1,0.0,0.0,0.0,0.0,0.0
Chester Rogers,IND,0.7,1.92,20.18,0.1,0.0,0.0,0.0,0.0,0.0
Chris Conley,KC,0.05,4.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0
Chris Godwin,TB,0.21,4.86,70.66,0.41,0.0,0.0,0.0,0.0,0.0
Chris Hogan,NE,0.4,2.1,27.8,0.2,0.0,0.0,0.0,0.0,0.0
Chris Moore,BAL,3.7,1.6,19.4,0.1,0.0,0.0,0.0,0.01,0.0
Cody Core,CIN,0.17,2.1,32.1,0.2,0.0,0.0,0.0,0.0,0.0
Cole Beasley,DAL,0.18,3.13,36.1,0.17,0.0,0.0,0.0,0.0,0.0
Cordarrelle Patterson,NE,14.82,1.918262752718275,27.9,0.2,0.0,0.0,0.0,0.1,0.0
Corey Coleman,NYG,0.5,3.0,31.2,0.3,0.0,0.0,0.0,0.0,0.0
