Player,POS,Team,Pass Yds,Pass TD,Pass Int,Rush Yds,Rush TD,Receptions,Rec Yds,Rec TD,Status
Keenan Allen,WR,LAC,0.0,0.0,0.0,4.2,0.0,7.1,86.8,0.7, 
Davante Adams,WR,GB,0.0,0.0,0.0,0.0,0.0,7.3,96.1,0.5,Q
Antonio Brown,WR,PIT,0.0,0.0,0.0,0.0,0.0,6.7,86.3,0.7, 
Tyreek Hill,WR,KC,0.0,0.0,0.0,8.7,0.1,5.2,83.5,0.6, 
Michael Thomas,WR,NO,0.0,0.0,0.0,0.0,0.0,6.7,83.4,0.6, 
DeAndre Hopkins,WR,HOU,0.0,0.0,0.0,1.9,0.0,6.1,83.2,0.6,Q
JuJu Smith-Schuster,WR,PIT,0.0,0.0,0.0,0.0,0.0,6.3,80.7,0.6, 
Adam Thielen,WR,MIN,0.0,0.0,0.0,3.6,0.0,6.5,81.0,0.5, 
Julio Jones,WR,ATL,0.0,0.0,0.0,1.4,0.0,5.7,81.8,0.5, 
Robert Woods,WR,LAR,0.0,0.0,0.0,6.7,0.0,5.4,75.5,0.5, 
Amari Cooper,WR,DAL,0.0,0.0,0.0,0.0,0.0,5.8,81.2,0.4, 
T.Y. Hilton,WR,IND,0.0,0.0,0.0,0.0,0.0,5.2,74.9,0.5,Q
Brandin Cooks,WR,LAR,0.0,0.0,0.0,4.4,0.0,4.8,72.7,0.4, 
Stefon Diggs,WR,MIN,0.0,0.0,0.0,4.1,0.0,5.5,64.1,0.5, 
Julian Edelman,WR,NE,0.0,0.0,0.0,3.5,0.0,5.9,65.5,0.4, 
Mike Evans,WR,TB,0.0,0.0,0.0,0.0,0.0,5.1,77.6,0.4, 
Tyler Boyd,WR,CIN,0.0,0.0,0.0,1.4,0.0,4.9,65.5,0.3,IR
D.J. Moore,WR,CAR,0.0,0.0,0.0,6.9,0.0,4.5,57.7,0.3, 
Josh Gordon,WR,NE,0.0,0.0,0.0,0.0,0.0,4.0,62.8,0.3,SSPD
Adam Humphries,WR,TB,0.0,0.0,0.0,1.2,0.0,5.1,56.5,0.2, 
Allen Robinson,WR,CHI,0.0,0.0,0.0,0.0,0.0,4.0,52.8,0.5, 
Jarvis Landry,WR,CLE,0.0,0.0,0.0,3.1,0.0,4.4,54.5,0.3, 
Kenny Golladay,WR,DET,0.0,0.0,0.0,0.0,0.0,4.4,60.7,0.3,Q
Chris Godwin,WR,TB,0.0,0.0,0.0,0.0,0.0,4.4,57.5,0.3, 
Courtland Sutton,WR,DEN,0.0,0.0,0.0,1.6,0.0,3.6,55.8,0.4, 
Larry Fitzgerald,WR,ARI,0.0,0.0,0.0,0.0,0.0,4.4,50.3,0.4, 
Sterling Shepard,WR,NYG,0.0,0.0,0.0,0.0,0.0,4.4,54.3,0.3, 
Alshon Jeffery,WR,PHI,0.0,0.0,0.0,0.0,0.0,4.5,53.3,0.3,Q
Tyler Lockett,WR,SEA,0.0,0.0,0.0,8.3,0.0,3.3,49.4,0.4, 
Curtis Samuel,WR,CAR,0.0,0.0,0.0,5.6,0.0,3.8,50.2,0.3, 
Doug Baldwin,WR,SEA,0.0,0.0,0.0,0.0,0.0,3.8,46.0,0.5, 
Mohamed Sanu,WR,ATL,0.0,0.0,0.0,1.2,0.0,4.1,50.3,0.3, 
Calvin Ridley,WR,ATL,0.0,0.0,0.0,2.7,0.0,3.8,48.6,0.3, 
Jordy Nelson,WR,OAK,0.0,0.0,0.0,0.8,0.0,4.2,50.4,0.3, 
Dede Westbrook,WR,JAX,0.0,0.0,0.0,5.3,0.0,4.2,49.3,0.2, 
DaeSean Hamilton,WR,DEN,0.0,0.0,0.0,0.0,0.0,4.0,48.6,0.3, 
Dante Pettis,WR,SF,0.0,0.0,0.0,0.0,0.0,3.7,52.7,0.3,IR
Corey Davis,WR,TEN,0.0,0.0,0.0,4.8,0.0,3.6,47.7,0.3, 
Josh Reynolds,WR,LAR,0.0,0.0,0.0,1.6,0.0,3.4,44.5,0.4, 
Tyrell Williams,WR,LAC,0.0,0.0,0.0,1.4,0.0,3.1,49.6,0.4, 
Kenny Stills,WR,MIA,0.0,0.0,0.0,0.0,0.0,3.3,50.0,0.4, 
Randall Cobb,WR,GB,0.0,0.0,0.0,1.0,0.0,4.4,46.1,0.2, 
Taylor Gabriel,WR,CHI,0.0,0.0,0.0,4.9,0.0,3.6,42.4,0.3, 
Mike Williams,WR,LAC,0.0,0.0,0.0,4.2,0.0,2.8,43.8,0.4, 
Robby Anderson,WR,NYJ,0.0,0.0,0.0,1.3,0.0,3.4,52.7,0.3, 
Jamison Crowder,WR,WAS,0.0,0.0,0.0,3.8,0.0,3.9,49.1,0.2, 
Zay Jones,WR,BUF,0.0,0.0,0.0,0.0,0.0,3.5,44.0,0.3, 
Tim Patrick,WR,DEN,0.0,0.0,0.0,1.6,0.0,3.2,42.0,0.3, 
John Ross,WR,CIN,0.0,0.0,0.0,1.4,0.0,3.0,40.9,0.3, 
Demaryius Thomas,WR,HOU,0.0,0.0,0.0,0.0,0.0,3.3,41.0,0.3,IR
Michael Gallup,WR,DAL,0.0,0.0,0.0,0.0,0.0,3.1,45.7,0.2, 
Seth Roberts,WR,OAK,0.0,0.0,0.0,0.8,0.0,3.6,42.0,0.2, 
Chris Conley,WR,KC,0.0,0.0,0.0,0.0,0.0,3.1,36.0,0.4, 
Golden Tate,WR,PHI,0.0,0.0,0.0,1.2,0.0,3.6,42.1,0.2, 
DeVante Parker,WR,MIA,0.0,0.0,0.0,0.0,0.0,3.0,40.8,0.3, 
Josh Doctson,WR,WAS,0.0,0.0,0.0,0.0,0.0,3.3,41.2,0.2, 
Danny Amendola,WR,MIA,0.0,0.0,0.0,0.0,0.0,3.6,38.4,0.2, 
Donte Moncrief,WR,JAX,0.0,0.0,0.0,0.0,0.0,3.1,42.3,0.2, 
Antonio Callaway,WR,CLE,0.0,0.0,0.0,0.8,0.0,2.8,39.9,0.2, 
Isaiah McKenzie,WR,BUF,0.0,0.0,0.0,13.2,0.1,2.4,32.0,0.1, 
Taywan Taylor,WR,TEN,0.0,0.0,0.0,0.0,0.0,2.9,40.3,0.2, 
Robert Foster,WR,BUF,0.0,0.0,0.0,0.0,0.0,2.8,38.5,0.2, 
Marquise Goodwin,WR,SF,0.0,0.0,0.0,3.2,0.0,2.5,38.3,0.2,Q
Marcell Ateman,WR,OAK,0.0,0.0,0.0,0.0,0.0,2.9,37.4,0.2, 
Dontrelle Inman,WR,IND,0.0,0.0,0.0,0.0,0.0,2.8,33.3,0.3, 
John Brown,WR,BAL,0.0,0.0,0.0,2.3,0.0,2.1,33.3,0.3, 
David Moore,WR,SEA,0.0,0.0,0.0,0.0,0.0,2.0,32.4,0.4, 
Jermaine Kearse,WR,NYJ,0.0,0.0,0.0,0.0,0.0,3.0,34.5,0.2,Q
Trent Sherfield,WR,ARI,0.0,0.0,0.0,0.0,0.0,2.6,35.2,0.2, 
Devin Funchess,WR,CAR,0.0,0.0,0.0,0.0,0.0,2.5,32.5,0.2, 
Willie Snead,WR,BAL,0.0,0.0,0.0,2.5,0.0,2.8,32.2,0.2, 
T.J. Jones,WR,DET,0.0,0.0,0.0,0.0,0.0,2.8,34.8,0.1, 
Anthony Miller,WR,CHI,0.0,0.0,0.0,3.3,0.0,2.2,29.5,0.3,Q
Andy Jones,WR,DET,0.0,0.0,0.0,0.0,0.0,2.7,34.0,0.1, 
Michael Crabtree,WR,BAL,0.0,0.0,0.0,0.0,0.0,2.5,30.5,0.2, 
DeAndre Carter,WR,HOU,0.0,0.0,0.0,0.0,0.0,2.4,29.4,0.2, 
Tajae Sharpe,WR,TEN,0.0,0.0,0.0,0.0,0.0,2.5,30.1,0.2,Q
Russell Shepard,WR,NYG,0.0,0.0,0.0,0.0,0.0,2.3,33.5,0.2,Q
Ryan Switzer,WR,PIT,0.0,0.0,0.0,3.8,0.0,2.4,24.2,0.2,Q
Nelson Agholor,WR,PHI,0.0,0.0,0.0,1.3,0.0,2.5,30.5,0.1, 
Rashard Higgins,WR,CLE,0.0,0.0,0.0,0.0,0.0,2.3,32.2,0.2, 
Kendrick Bourne,WR,SF,0.0,0.0,0.0,0.0,0.0,2.6,29.3,0.2, 
Keelan Cole,WR,JAX,0.0,0.0,0.0,0.0,0.0,2.4,31.6,0.1, 
Cole Beasley,WR,DAL,0.0,0.0,0.0,0.0,0.0,2.5,26.8,0.1, 
Jarius Wright,WR,CAR,0.0,0.0,0.0,1.3,0.0,2.3,26.2,0.2, 
Tre'Quan Smith,WR,NO,0.0,0.0,0.0,0.0,0.0,1.8,26.8,0.3, 
J.J. Nelson,WR,ARI,0.0,0.0,0.0,3.0,0.0,1.7,25.3,0.2, 
Maurice Harris,WR,WAS,0.0,0.0,0.0,0.0,0.0,2.3,27.9,0.1,IR
Marquez Valdes-Scantling,WR,GB,0.0,0.0,0.0,1.1,0.0,2.0,28.0,0.1, 
Bennie Fowler,WR,NYG,0.0,0.0,0.0,0.0,0.0,2.1,26.2,0.1, 
Cody Core,WR,CIN,0.0,0.0,0.0,0.0,0.0,1.9,25.6,0.2,Q
Corey Coleman,WR,NYG,0.0,0.0,0.0,0.0,0.0,2.0,25.9,0.2,Q
Rishard Matthews,WR,NYJ,0.0,0.0,0.0,0.0,0.0,2.1,27.3,0.1,IR
Demarcus Robinson,WR,KC,0.0,0.0,0.0,0.0,0.0,1.8,22.6,0.2, 
Laquon Treadwell,WR,MIN,0.0,0.0,0.0,0.0,0.0,2.1,22.4,0.2, 
Alex Erickson,WR,CIN,0.0,0.0,0.0,0.0,0.0,1.8,22.5,0.2, 
Brandon Powell,WR,DET,0.0,0.0,0.0,0.0,0.0,1.8,22.2,0.1, 
Aldrick Robinson,WR,MIN,0.0,0.0,0.0,0.0,0.0,1.5,21.0,0.2, 
Cordarrelle Patterson,WR,NE,0.0,0.0,0.0,2.3,0.0,1.5,17.2,0.1, 
Breshad Perriman,WR,CLE,0.0,0.0,0.0,1.6,0.0,1.3,20.8,0.1, 
Equanimeous St. Brown,WR,GB,0.0,0.0,0.0,0.0,0.0,1.5,20.7,0.1,Q
Travis Benjamin,WR,LAC,0.0,0.0,0.0,3.0,0.0,1.2,17.8,0.1, 
James Washington,WR,PIT,0.0,0.0,0.0,0.0,0.0,1.4,18.2,0.1, 
Keith Kirkwood,WR,NO,0.0,0.0,0.0,0.0,0.0,1.3,17.5,0.2,O
Charone Peake,WR,NYJ,0.0,0.0,0.0,0.0,0.0,1.4,19.0,0.1, 
Ryan Grant,WR,IND,0.0,0.0,0.0,0.0,0.0,1.5,16.2,0.1,Q
Chester Rogers,WR,IND,0.0,0.0,0.0,0.0,0.0,1.5,15.0,0.1, 
Jaron Brown,WR,SEA,0.0,0.0,0.0,0.0,0.0,1.0,13.9,0.2, 
Jalen Tolliver,WR,ARI,0.0,0.0,0.0,0.0,0.0,1.3,16.5,0.1, 
Deonte Thompson,WR,BUF,0.0,0.0,0.0,0.0,0.0,1.3,16.8,0.1,Q
Dwayne Harris,WR,OAK,0.0,0.0,0.0,1.6,0.0,1.1,13.6,0.1, 
Justin Hardy,WR,ATL,0.0,0.0,0.0,0.0,0.0,1.2,13.6,0.1, 
Trent Taylor,WR,SF,0.0,0.0,0.0,0.0,0.0,1.3,13.6,0.1, 
Andre Roberts,WR,NYJ,0.0,0.0,0.0,0.0,0.0,1.0,13.1,0.0, 
Chris Moore,WR,BAL,0.0,0.0,0.0,3.7,0.0,0.8,11.2,0.1, 
Zach Pascal,WR,IND,0.0,0.0,0.0,1.5,0.0,0.9,10.6,0.1, 
Chris Hogan,WR,NE,0.0,0.0,0.0,0.0,0.0,0.9,12.9,0.1, 
Jordan Matthews,WR,PHI,0.0,0.0,0.0,0.0,0.0,1.0,12.7,0.1, 
Brice Butler,WR,MIA,0.0,0.0,0.0,0.0,0.0,0.8,12.5,0.1, 
Bobo Wilson,WR,TB,0.0,0.0,0.0,0.0,0.0,0.9,11.9,0.1, 
Rashad Greene,WR,JAX,0.0,0.0,0.0,0.0,0.0,0.9,11.1,0.0, 
Cameron Batson,WR,TEN,0.0,0.0,0.0,0.0,0.0,0.9,11.3,0.1, 
Andre Holmes,WR,DEN,0.0,0.0,0.0,0.0,0.0,0.8,10.4,0.1,IR
Leonte Carroo,WR,MIA,0.0,0.0,0.0,0.0,0.0,0.7,10.2,0.1, 
Josh Bellamy,WR,CHI,0.0,0.0,0.0,0.0,0.0,0.7,8.9,0.1, 
Michael Floyd,WR,WAS,0.0,0.0,0.0,0.0,0.0,0.8,9.7,0.1, 
Malik Turner,WR,SEA,0.0,0.0,0.0,0.0,0.0,0.7,8.5,0.1, 
Kelvin Benjamin,WR,KC,0.0,0.0,0.0,0.0,0.0,0.5,7.4,0.1, 
Tommylee Lewis,WR,NO,0.0,0.0,0.0,0.0,0.0,0.5,7.6,0.1, 
Allen Hurns,WR,DAL,0.0,0.0,0.0,0.0,0.0,0.6,7.8,0.0,IR
Noah Brown,WR,DAL,0.0,0.0,0.0,0.0,0.0,0.6,7.3,0.0, 
Marvin Hall,WR,ATL,0.0,0.0,0.0,1.4,0.0,0.4,5.9,0.0, 
Darius Jennings,WR,TEN,0.0,0.0,0.0,0.0,0.0,0.3,4.6,0.0, 
Damion Ratley,WR,CLE,0.0,0.0,0.0,0.0,0.0,0.4,5.4,0.0, 
Ray-Ray McCloud,WR,BUF,0.0,0.0,0.0,0.0,0.0,0.3,4.5,0.0, 
Darrius Heyward-Bey,WR,PIT,0.0,0.0,0.0,1.3,0.0,0.3,3.3,0.0, 
Pharoh Cooper,WR,ARI,0.0,0.0,0.0,0.0,0.0,0.2,2.8,0.0, 
Richie James,WR,SF,0.0,0.0,0.0,0.0,0.0,0.2,2.6,0.0, 
Justin Watson,WR,TB,0.0,0.0,0.0,0.0,0.0,0.2,3.0,0.0, 
Jake Kumerow,WR,GB,0.0,0.0,0.0,0.0,0.0,0.2,2.9,0.0, 
Auden Tate,WR,CIN,0.0,0.0,0.0,0.0,0.0,0.2,2.5,0.0, 
Phillip Dorsett,WR,NE,0.0,0.0,0.0,0.0,0.0,0.1,1.4,0.0, 
Jawill Davis,WR,NYG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IR
River Cracraft,WR,DEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
JoJo Natson,WR,LAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Torrey Smith,WR,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Andy Jones,WR,DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IR
Geremy Davis,WR,LAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Jehu Chesson,WR,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Shelton Gibson,WR,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
J'Mon Moore,WR,GB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Russell Gage,WR,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Brandon Zylstra,WR,MIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Marcus Kemp,WR,KC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
KhaDarel Hodge,WR,LAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Lance Lenoir,WR,DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
