Player,Team,Rush Yds,Rush TD,Receptions,Rec Yds,Rec TD,Pass Yds,Pass TD,Pass Int,2PT
Aaron Jones,GB,35.3,0.27,0.5,4.1,0.0,0.0,0.0,0.0,0.0
Alex Collins,BAL,50.0,0.4,1.0,10.0,0.0,0.0,0.0,0.0,0.01
Alfred Blue,HOU,20.6,0.0,0.5,2.0,0.0,0.0,0.0,0.0,0.0
Alfred Morris,SF,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alvin Kamara,NO,45.0,0.0,6.8,62.8,0.2,0.0,0.0,0.0,0.07
Andy Janovich,DEN,0.4,0.0,0.1,1.1,0.0,0.0,0.0,0.0,0.0
Anthony Sherman,KC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austin Ekeler,LAC,26.6,0.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0
Benny Cunningham,CHI,0.0,0.0,0.2,1.6,0.0,0.0,0.0,0.0,0.0
Bilal Powell,NYJ,33.1,0.0,2.0,16.1,0.0,0.0,0.0,0.0,0.0
Brandon Bolden,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brandon Wilson,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brian Hill,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C.J. Ham,MIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Carlos Hyde,JAX,57.2,0.4,1.5,10.4,0.0,0.0,0.0,0.0,0.03
Chase Edmonds,ARI,8.5,0.0,0.5,3.3,0.0,0.0,0.0,0.0,0.0
Chris Ivory,BUF,15.6,0.0,0.7,5.6,0.0,0.0,0.0,0.0,0.0
Corey Grant,JAX,5.0,0.0,0.3,2.0,0.0,0.0,0.0,0.0,0.0
Dalvin Cook,MIN,45.26,0.0,2.1,16.9,0.0,0.0,0.0,0.0,0.01
Damien Williams,KC,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
David Johnson,ARI,50.0,0.4,3.3,30.0,0.0,0.0,0.0,0.0,0.0
De'Anthony Thomas,KC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
De'Lance Turner,BAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Derek Watt,LAC,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Derrick Coleman,ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Derrick Henry,TEN,38.7,0.0,0.7,5.1,0.0,0.0,0.0,0.0,0.01
Devontae Booker,DEN,8.7,0.0,0.9,8.1,0.0,0.0,0.0,0.0,0.0
Dion Lewis,TEN,36.61,0.2,1.9,14.9,0.0,0.0,0.0,0.0,0.0
Doug Martin,OAK,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Duke Johnson,CLE,5.1,0.0,1.3,12.5,0.0,0.0,0.0,0.0,0.0
Dwayne Washington,NO,3.73,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Elijhaa Penny,NYG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ezekiel Elliott,DAL,92.2,0.6,2.6,20.4,0.0,0.0,0.0,0.0,0.0
Frank Gore,MIA,22.4,0.0,0.6,4.4,0.0,0.0,0.0,0.0,0.0
Giovani Bernard,CIN,58.2,0.0,3.7,25.7,0.1,0.0,0.0,0.0,0.01
Isaiah Crowell,NYJ,46.4,0.29,1.31,10.0,0.0,0.0,0.0,0.0,0.0
Ito Smith,ATL,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jacquizz Rodgers,TB,5.0,0.0,0.5,4.4,0.0,0.0,0.0,0.0,0.0
Jalen Richard,OAK,9.42,0.0,2.57,21.5,0.0,0.0,0.0,0.0,0.0
Jamaal Williams,GB,25.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.01
James Conner,PIT,65.0,0.43,3.2,25.0,0.0,0.0,0.0,0.0,0.01
James Develin,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James White,NE,13.9,0.0,3.55,36.99,0.0,0.0,0.0,0.0,0.04
Jamize Olawale,DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Javorius Allen,BAL,15.0,0.0,2.7,18.2,0.0,0.0,0.0,0.0,0.0
Jay Ajayi,PHI,54.5,0.0,1.1,8.6,0.0,0.0,0.0,0.0,0.0
Jaylen Samuels,PIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jordan Howard,CHI,65.18,0.5,2.0,17.3,0.0,0.0,0.0,0.0,0.0
Jordan Wilkins,IND,27.3,0.0,1.1,7.5,0.0,0.0,0.0,0.0,0.0
Justin Davis,LAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Justin Jackson,LAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kareem Hunt,FA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Keith Smith,OAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kenjon Barner,CAR,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
Kenyan Drake,MIA,41.4,0.0,2.3,18.8,0.0,0.0,0.0,0.0,0.01
Kerryon Johnson,DET,41.7,0.2,1.5,9.5,0.0,0.0,0.0,0.0,0.0
Kyle Juszczyk,SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lamar Miller,HOU,57.7,0.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0
Latavius Murray,MIN,24.6,0.0,0.9,7.0,0.0,0.0,0.0,0.0,0.0
LeGarrette Blount,DET,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03
LeSean McCoy,BUF,45.0,0.0,2.0,17.7,0.0,0.0,0.0,0.0,0.03
Leonard Fournette,JAX,33.59,0.23,1.3,10.41,0.0,0.0,0.0,0.0,0.0
Malcolm Brown,LAR,5.0,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0
Mark Walton,CIN,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marshawn Lynch,OAK,54.8,0.5,1.8,10.7,0.0,0.0,0.0,0.0,0.03
Matt Breida,SF,34.4,0.0,1.8,14.8,0.0,0.0,0.0,0.0,0.01
Melvin Gordon,LAC,65.0,0.46,3.6,31.2,0.0,0.0,0.0,0.0,0.03
Michael Burton,CHI,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,0.0
Mike Boone,MIN,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mike Davis,SEA,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0
Mike Gillislee,FA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nick Chubb,CLE,8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nyheim Hines,IND,21.9,0.0,2.1,14.5,0.0,0.0,0.0,0.0,0.0
Patrick DiMarco,BUF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Peyton Barber,TB,37.1,0.0,0.8,5.6,0.0,0.0,0.0,0.0,0.01
Phillip Lindsay,DEN,31.13,0.0,1.21,10.86,0.0,0.0,0.0,0.0,0.0
Raheem Mostert,SF,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rashaad Penny,SEA,11.5,0.0,0.4,3.4,0.0,0.0,0.0,0.0,0.0
Ricky Ortiz,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Roc Thomas,MIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rod Smith,DAL,3.21,0.0,0.2,1.9,0.0,0.0,0.0,0.0,0.0
Roosevelt Nix,PIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Royce Freeman,DEN,40.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.01
Saquon Barkley,NYG,67.3,0.48,3.0,25.0,0.0,0.0,0.0,0.0,0.01
Senorise Perry,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sony Michel,NE,52.4,0.4,1.9,14.0,0.0,0.0,0.0,0.0,0.01
Spencer Ware,KC,8.0,0.0,0.5,3.7,0.0,0.0,0.0,0.0,0.0
Stevan Ridley,PIT,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03
T.J. Yeldon,JAX,22.3,0.0,1.9,13.9,0.0,0.0,0.0,0.0,0.0
Taiwan Jones,BUF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tarik Cohen,CHI,19.0,0.0,2.1,17.7,0.0,0.0,0.0,0.0,0.0
Tevin Coleman,ATL,58.9,0.3,2.0,15.0,0.0,0.0,0.0,0.0,0.01
Theo Riddick,DET,8.0,0.0,2.3,19.0,0.0,0.0,0.0,0.0,0.0
Todd Gurley,LAR,78.8,0.62,3.6,35.0,0.0,0.0,0.0,0.0,0.06
Tommy Bohanon,JAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tre Madden,SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trenton Cannon,NYJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ty Montgomery,BAL,14.438997515468547,0.0,1.7,15.0,0.0,0.0,0.0,0.0,0.0
Tyler Ervin,BAL,0.0,0.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0
Wayne Gallman,NYG,9.6,0.0,0.7,5.9,0.0,0.0,0.0,0.0,0.0
Wendell Smallwood,PHI,12.35,0.0,0.7,6.8,0.0,0.0,0.0,0.0,0.0
Zach Line,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
