Player,Team,Rush Yds,Receptions,Rec Yds,Rec TD,Pass Yds,Pass TD,Pass Int,Rush TD,2PT
A.J. Green,CIN,0.0,5.35,74.6,0.51,0.0,0.0,0.0,0.0,0.0
Adam Humphries,TB,0.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
Adam Thielen,MIN,0.23,6.3,82.36,0.3,0.0,0.0,0.0,0.0,0.0
Albert Wilson,MIA,0.9,2.0,19.88,0.0,0.0,0.0,0.0,0.0,0.0
Aldrick Robinson,MIN,0.0,0.26749723196591335,3.2106571749343136,0.0,0.0,0.0,0.0,0.0,0.0
Alex Erickson,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Allen Hurns,DAL,0.0,2.0,25.4,0.0,0.0,0.0,0.0,0.0,0.0
Allen Robinson,CHI,0.0,4.3,60.4,0.3,0.0,0.0,0.0,0.0,0.0
Alshon Jeffery,PHI,0.0,2.8,41.1,0.3,0.0,0.0,0.0,0.0,0.0
Amari Cooper,DAL,1.0,3.71,49.81,0.29,0.0,0.0,0.0,0.0,0.0
Andre Holmes,DEN,0.0,1.1,14.8,0.08942773242256749,0.0,0.0,0.0,0.0,0.0
Andre Roberts,NYJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antonio Brown,PIT,0.0,6.64,81.2,0.5,0.0,0.0,0.0,0.0,0.0
Antonio Callaway,CLE,0.0,3.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0
Austin Carr,NO,0.0,0.3,4.2,0.0,0.0,0.0,0.0,0.0,0.0
Brandin Cooks,LAR,1.4,4.0,62.0,0.3,0.0,0.0,0.0,0.0,0.0
Brandon Marshall,FA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brandon Zylstra,MIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Calvin Ridley,ATL,0.4,3.21,44.86,0.2,0.0,0.0,0.0,0.0,0.0
Cameron Meredith,NO,0.0,1.8,22.4,0.0,0.0,0.0,0.0,0.0,0.0
Chad Williams,ARI,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
Chester Rogers,IND,0.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
Chris Conley,KC,0.0,1.6,20.7,0.0,0.0,0.0,0.0,0.0,0.0
Chris Godwin,TB,0.0,3.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0
Chris Hogan,NE,0.5,3.2,46.1,0.0,0.0,0.0,0.0,0.0,0.0
Chris Moore,BAL,0.1,0.7,8.7,0.0,0.0,0.0,0.0,0.0,0.0
Christian Kirk,ARI,0.0,3.44,37.28,0.0,0.0,0.0,0.0,0.0,0.0
Cody Core,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cole Beasley,DAL,0.0,3.0,28.6,0.0,0.0,0.0,0.0,0.0,0.0
Cooper Kupp,LAR,0.0,4.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
Cordarrelle Patterson,NE,1.4,0.6,6.4,0.0,0.0,0.0,0.0,0.0,0.0
Corey Davis,TEN,0.0,4.0,55.6,0.3,0.0,0.0,0.0,0.0,0.0
Courtland Sutton,DEN,0.0,2.4,30.91,0.0,0.0,0.0,0.0,0.0,0.0
D.J. Chark,JAX,0.0,0.81,10.0,0.0,0.0,0.0,0.0,0.0,0.0
DaeSean Hamilton,DEN,0.0,0.27896300376674665,2.3572730500595327,0.0,0.0,0.0,0.0,0.0,0.0
Danny Amendola,MIA,0.0,3.9,40.2,0.1,0.0,0.0,0.0,0.0,0.0
Dante Pettis,SF,0.0,1.0,13.6,0.0,0.0,0.0,0.0,0.0,0.0
Darius Jennings,TEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Darrius Heyward-Bey,PIT,0.0,0.1,1.7,0.0,0.0,0.0,0.0,0.0,0.0
Davante Adams,GB,0.0,4.0,63.7,0.54,0.0,0.0,0.0,0.0,0.0
David Moore,SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DeAndre Hopkins,HOU,0.0,5.7,80.23,0.5,0.0,0.0,0.0,0.0,0.0
DeSean Jackson,TB,0.7,2.7,44.9,0.0,0.0,0.0,0.0,0.0,0.0
Dede Westbrook,JAX,0.0,2.0,35.3,0.0,0.0,0.0,0.0,0.0,0.0
Demarcus Robinson,KC,0.0,0.2,2.6,0.0,0.0,0.0,0.0,0.0,0.0
Demaryius Thomas,HOU,0.0,4.5,57.9,0.34,0.0,0.0,0.0,0.0,0.0
Deonte Thompson,BUF,0.0,2.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0
Derrick Willies,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Donte Moncrief,JAX,0.0,2.4,28.3,0.0,0.0,0.0,0.0,0.0,0.0
Doug Baldwin,SEA,0.0,2.96,48.1,0.0,0.0,0.0,0.0,0.0,0.0
Dwayne Harris,OAK,0.0,0.1,0.8,0.0,0.0,0.0,0.0,0.0,0.0
Emmanuel Sanders,DEN,0.0,5.1,64.8,0.3,0.0,0.0,0.0,0.0,0.0
George Odum,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Geremy Davis,LAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Geronimo Allison,GB,0.0,3.03,40.72,0.25,0.0,0.0,0.0,0.0,0.0
Golden Tate,PHI,1.3,5.7,65.3,0.3,0.0,0.0,0.0,0.0,0.0
J.J. Nelson,ARI,0.0,0.43,7.47,0.0,0.0,0.0,0.0,0.0,0.19
Jakeem Grant,MIA,0.7,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
James Washington,PIT,0.0,1.8,21.7,0.0,0.0,0.0,0.0,0.0,0.0
Jaron Brown,SEA,0.0,0.9,12.8,0.0,0.0,0.0,0.0,0.0,0.0
Jarvis Landry,CLE,0.1,5.98,70.3,0.3,0.0,0.0,0.0,0.0,0.0
Javon Wims,CHI,0.0,0.1,1.4,0.0,0.0,0.0,0.0,0.0,0.0
Jawill Davis,NYG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jaydon Mickens,JAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jermaine Kearse,NYJ,0.0,1.5,19.2,0.0,0.0,0.0,0.0,0.0,0.0
John Brown,BAL,0.0,3.54,52.19,0.35,0.0,0.0,0.0,0.0,0.0
John Ross,CIN,0.0,1.6,18.3,0.0,0.0,0.0,0.0,0.0,0.0
Jordan Matthews,PHI,0.0,0.88,10.5,0.04,0.0,0.0,0.0,0.0,0.0
Jordy Nelson,OAK,0.0,3.4,44.7,0.0,0.0,0.0,0.0,0.0,0.0
Josh Bellamy,CHI,0.0,0.3,3.5,0.0,0.0,0.0,0.0,0.0,0.0
Josh Gordon,NE,0.2,1.44,25.48,0.14,0.0,0.0,0.0,0.0,0.0
Josh Malone,CIN,0.0,0.1790154624843796,1.8,0.0,0.0,0.0,0.0,0.0,0.0
Josh Reynolds,LAR,0.0,0.2,2.3,0.0,0.0,0.0,0.0,0.0,0.0
JuJu Smith-Schuster,PIT,0.0,5.4,69.3,0.4,0.0,0.0,0.0,0.0,0.0
Julio Jones,ATL,0.8,5.5,86.0,0.4,0.0,0.0,0.0,0.0,0.0
Justin Hardee,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Justin Hardy,ATL,0.0,0.1,1.3,0.0,0.0,0.0,0.0,0.0,0.0
Justin Watson,TB,0.0,0.1,1.3,0.0,0.0,0.0,0.0,0.0,0.0
Kamar Aiken,FA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Keelan Cole,JAX,0.0,3.69,53.6,0.3,0.0,0.0,0.0,0.0,0.0
Keke Coutee,HOU,0.0,0.7,8.21,0.03,0.0,0.0,0.0,0.0,0.0
Kelvin Benjamin,KC,0.0,2.96,36.19,0.2,0.0,0.0,0.0,0.0,0.0
Kendrick Bourne,SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kenny Golladay,DET,0.0,4.0,60.2,0.3,0.0,0.0,0.0,0.0,0.0
Kenny Stills,MIA,0.0,3.39,51.55,0.4,0.0,0.0,0.0,0.0,0.0
Kevin White,CHI,0.0,0.69,5.001142409034701,0.03,0.0,0.0,0.0,0.0,0.0
KhaDarel Hodge,LAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Laquon Treadwell,MIN,0.0,1.97,23.0,0.0,0.0,0.0,0.0,0.0,0.0
Larry Fitzgerald,ARI,0.0,4.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
