Player,POS,Team,Pass Yds,Pass TD,Pass Int,Rush Yds,Rush TD,Receptions,Rec Yds,Rec TD
Travis Kelce,TE,KC,0.0,0.0,0.0,0.0,0.0,6.2,76.6,0.5
Zach Ertz,TE,PHI,0.0,0.0,0.0,0.0,0.0,5.9,68.4,0.6
Rob Gronkowski,TE,NE,0.0,0.0,0.0,0.0,0.0,4.8,71.5,0.6
Eric Ebron,TE,IND,0.0,0.0,0.0,0.0,0.0,5.3,53.3,0.4
Jimmy Graham,TE,GB,0.0,0.0,0.0,0.0,0.0,4.3,48.7,0.4
Jared Cook,TE,OAK,0.0,0.0,0.0,0.0,0.0,4.9,55.4,0.3
Jordan Reed,TE,WAS,0.0,0.0,0.0,0.0,0.0,4.4,46.8,0.4
Trey Burton,TE,CHI,0.0,0.0,0.0,0.0,0.0,4.4,47.5,0.3
George Kittle,TE,SF,0.0,0.0,0.0,0.0,0.0,4.3,45.7,0.4
Greg Olsen,TE,CAR,0.0,0.0,0.0,0.0,0.0,4.2,50.2,0.3
O.J. Howard,TE,TB,0.0,0.0,0.0,0.0,0.0,3.8,44.7,0.3
Austin Hooper,TE,ATL,0.0,0.0,0.0,0.0,0.0,3.9,43.1,0.4
David Njoku,TE,CLE,0.0,0.0,0.0,0.0,0.0,3.5,41.7,0.4
Kyle Rudolph,TE,MIN,0.0,0.0,0.0,0.0,0.0,3.7,36.9,0.4
C.J. Uzomah,TE,CIN,0.0,0.0,0.0,0.0,0.0,3.6,37.0,0.3
Vance McDonald,TE,PIT,0.0,0.0,0.0,0.0,0.0,2.9,34.8,0.3
Ryan Griffin,TE,HOU,0.0,0.0,0.0,0.0,0.0,2.9,31.5,0.2
Cameron Brate,TE,TB,0.0,0.0,0.0,0.0,0.0,2.7,27.7,0.3
Jeff Heuerman,TE,DEN,0.0,0.0,0.0,0.0,0.0,2.9,32.0,0.2
Ricky Seals-Jones,TE,ARI,0.0,0.0,0.0,0.0,0.0,2.5,26.7,0.3
Geoff Swaim,TE,DAL,0.0,0.0,0.0,0.0,0.0,2.8,26.8,0.2
Dallas Goedert,TE,PHI,0.0,0.0,0.0,0.0,0.0,2.3,25.1,0.2
Erik Swoope,TE,IND,0.0,0.0,0.0,0.0,0.0,2.0,21.8,0.2
Hayden Hurst,TE,BAL,0.0,0.0,0.0,0.0,0.0,1.9,20.0,0.1
James O'Shaughnessy,TE,JAX,0.0,0.0,0.0,0.0,0.0,1.8,18.5,0.1
Charles Clay,TE,BUF,0.0,0.0,0.0,0.0,0.0,1.8,19.6,0.1
Antonio Gates,TE,LAC,0.0,0.0,0.0,0.0,0.0,1.2,13.6,0.2
Mark Andrews,TE,BAL,0.0,0.0,0.0,0.0,0.0,1.6,17.7,0.1
Mike Gesicki,TE,MIA,0.0,0.0,0.0,0.0,0.0,1.4,16.7,0.1
Chris Herndon,TE,NYJ,0.0,0.0,0.0,0.0,0.0,1.5,16.8,0.1
Tyler Higbee,TE,LAR,0.0,0.0,0.0,0.0,0.0,1.4,16.3,0.1
Jacob Hollister,TE,NE,0.0,0.0,0.0,0.0,0.0,1.4,14.9,0.1
Jordan Thomas,TE,HOU,0.0,0.0,0.0,0.0,0.0,1.8,16.7,0.0
Jesse James,TE,PIT,0.0,0.0,0.0,0.0,0.0,1.2,13.3,0.1
Eric Tomlinson,TE,NYJ,0.0,0.0,0.0,0.0,0.0,1.2,12.8,0.1
Vernon Davis,TE,WAS,0.0,0.0,0.0,0.0,0.0,1.0,12.9,0.1
Matt LaCosse,TE,DEN,0.0,0.0,0.0,0.0,0.0,1.5,13.6,0.0
Gerald Everett,TE,LAR,0.0,0.0,0.0,0.0,0.0,1.1,12.3,0.1
Nick Boyle,TE,BAL,0.0,0.0,0.0,0.0,0.0,1.2,12.6,0.1
Maxx Williams,TE,BAL,0.0,0.0,0.0,0.0,0.0,1.1,12.1,0.1
Virgil Green,TE,LAC,0.0,0.0,0.0,0.0,0.0,0.9,11.6,0.1
Ian Thomas,TE,CAR,0.0,0.0,0.0,0.0,0.0,1.1,10.9,0.1
Jason Croom,TE,BUF,0.0,0.0,0.0,0.0,0.0,1.0,8.7,0.1
