Player,Team,Receptions,Rec Yds,Rec TD,Pass Yds,Pass TD,Pass Int,Rush Yds,Rush TD,2PT
Alan Cross,TB,0.3,7.230520185902929,0.02,0.0,0.0,0.0,0.03,0.0,0.0
Anthony Firkser,TEN,0.13,2.63,0.02,0.0,0.0,0.0,0.04,0.0,0.0
Antonio Gates,LAC,2.5,27.4,0.3,0.0,0.0,0.0,0.02,0.0,0.0
Antony Auclair,TB,0.4,6.008971039376097,0.02,0.0,0.0,0.0,0.03,0.0,0.0
Austin Hooper,ATL,4.05,43.1,0.4,0.0,0.0,0.0,0.09,0.0,0.0
Ben Braunecker,CHI,0.2,5.04886243420798,0.01,0.0,0.0,0.0,0.03,0.0,0.0
Blake Jarwin,DAL,1.3,12.3,0.1,0.0,0.0,0.0,0.03,0.0,0.0
Brian Parker,DEN,0.2,5.383200012188651,0.03,0.0,0.0,0.0,0.03,0.0,0.0
C.J. Uzomah,CIN,3.6,37.0,1.0,0.0,0.0,0.0,0.06,0.0,0.0
Cameron Brate,TB,4.0,40.0,1.0,0.0,0.0,0.0,0.03,0.0,0.0
Charles Clay,BUF,3.02,33.09,0.19,0.0,0.0,0.0,0.14,0.0,0.0
Chris Herndon,NYJ,1.8,19.3,0.2,0.0,0.0,0.0,0.04,0.0,0.0
Chris Manhertz,CAR,0.3,5.386735591911066,0.01,0.0,0.0,0.0,0.03,0.0,0.0
Clark Harris,CIN,0.05,1.74,0.02,0.0,0.0,0.0,0.03,0.0,0.0
Dallas Goedert,PHI,2.8,27.2,0.3,0.0,0.0,0.0,0.14,0.0,0.0
Daniel Brown,CHI,0.16,4.361720431275535,0.02,0.0,0.0,0.0,0.03,0.0,0.0
Darrell Daniels,ARI,1.6,19.2,0.3032152035186919,0.0,0.0,0.0,0.06,0.0,0.0
Darren Fells,CLE,1.2,14.916545839128842,0.1,0.0,0.0,0.0,0.06,0.0,0.0
David Morgan,MIN,0.7,8.491867033624743,0.1,0.0,0.0,0.0,0.04,0.0,0.0
David Njoku,CLE,5.0,60.0,1.0,0.0,0.0,0.0,0.09,0.0,0.0
Demetrius Harris,KC,1.47,16.7,0.2,0.0,0.0,0.0,0.02,0.0,0.0
Derek Carrier,OAK,0.9,8.3,0.14269423297051667,0.0,0.0,0.0,0.03,0.0,0.0
Dion Sims,CHI,0.7105172228102394,8.942497219788034,0.04,0.0,0.0,0.0,0.03,0.0,0.0
Durham Smythe,MIA,0.4,5.623511450703052,0.03,0.0,0.0,0.0,0.03,0.0,0.0
Dwayne Allen,NE,0.4,4.944803977496792,0.2354848089256709,0.0,0.0,0.0,0.03,0.0,0.0
Eric Ebron,IND,5.77,65.14,1.0,0.0,0.0,0.0,0.09,0.0,0.0
Eric Saubert,ATL,0.5,8.871459473673726,0.03,0.0,0.0,0.0,0.03,0.0,0.0
Eric Tomlinson,NYJ,1.31,15.0,0.1,0.0,0.0,0.0,0.06,0.0,0.0
Erik Swoope,IND,2.0,21.8,0.2,0.0,0.0,0.0,0.03,0.0,0.0
Gabe Holmes,ARI,0.35,2.44,0.03,0.0,0.0,0.0,0.05,0.0,0.0
Garrett Celek,SF,1.5,15.6,0.2,0.0,0.0,0.0,0.03,0.0,0.0
Garrett Dickerson,NYG,0.8,7.833141513626181,0.1,0.0,0.0,0.0,0.04,0.0,0.0
Geoff Swaim,DAL,3.0,30.0,0.2,0.0,0.0,0.0,0.06,0.0,0.0
George Kittle,SF,6.0,65.0,1.0,0.0,0.0,0.0,0.15,0.0,0.0
Gerald Everett,LAR,2.0,25.0,0.2,0.0,0.0,0.0,0.3,0.0,0.0
Greg Olsen,CAR,4.2,51.3,0.3,0.0,0.0,0.0,0.07,0.0,0.0
Hayden Hurst,BAL,3.5,32.5,0.2,0.0,0.0,0.0,0.06,0.0,0.0
Ian Thomas,CAR,1.69,16.7,0.1,0.0,0.0,0.0,0.13,0.0,0.0
Jacob Hollister,NE,1.4,14.9,0.25137289421299996,0.0,0.0,0.0,0.1,0.0,0.0
James O'Shaughnessy,JAX,2.2316530836140287,23.771381362828325,0.21571941906137204,0.0,0.0,0.0,0.06,0.0,0.0
Jared Cook,OAK,6.0,65.0,1.0,0.0,0.0,0.0,0.07,0.0,0.0
Jason Croom,BUF,1.9,18.3,0.3,0.0,0.0,0.0,0.03,0.0,0.0
Jeff Heuerman,DEN,2.9,32.0,0.2,0.0,0.0,0.0,0.06,0.0,0.0
Jeremy Sprinkle,WAS,0.3,6.405771801594838,0.02,0.0,0.0,0.0,0.03,0.0,0.0
Jermaine Gresham,ARI,1.7,16.8,0.10704075781758297,0.0,0.0,0.0,0.05,0.0,0.0
Jesse James,PIT,2.0,24.6,0.14,0.0,0.0,0.0,0.07,0.0,0.0
Jimmy Graham,GB,4.7,52.1,1.0,0.0,0.0,0.0,0.09,0.0,0.0
Johnny Mundt,LAR,0.14,1.87,0.02,0.0,0.0,0.0,0.03,0.0,0.0
Jonnu Smith,TEN,2.0,20.1,0.2,0.0,0.0,0.0,0.06,0.0,0.0
Jordan Akins,HOU,1.3,12.7,0.1,0.0,0.0,0.0,0.03,0.0,0.0
Jordan Leggett,NYJ,1.0,10.7,0.1,0.0,0.0,0.0,0.03,0.0,0.0
Jordan Reed,WAS,7.0,67.1,1.0,0.0,0.0,0.0,0.07,0.0,0.0
Jordan Thomas,HOU,1.8,16.7,0.1,0.0,0.0,0.0,0.05,0.0,0.0
Josh Perkins,PHI,0.44,6.09,0.04,0.0,0.0,0.0,0.03,0.0,0.0
Kyle Rudolph,MIN,4.6,50.0,0.4,0.0,0.0,0.0,0.04,0.0,0.0
Lance Kendricks,GB,1.0,10.0,0.1,0.0,0.0,0.0,0.03,0.0,0.0
Lee Smith,OAK,0.5,5.2,0.03,0.0,0.0,0.0,0.03,0.0,0.0
Logan Paulsen,ATL,0.7,8.1,0.1,0.0,0.0,0.0,0.03,0.0,0.0
Logan Thomas,BUF,1.0,9.8,0.1,0.0,0.0,0.0,0.12,0.0,0.0
Luke Stocker,TEN,1.3,13.372246921725452,0.24058691445615346,0.0,0.0,0.0,0.06,0.0,0.0
Marcedes Lewis,GB,0.4,4.2,0.22657144013402825,0.0,0.0,0.0,0.04,0.0,0.0
Mark Andrews,BAL,1.6,17.7,0.1,0.0,0.0,0.0,0.04,0.0,0.0
Mason Schreck,CIN,1.41,16.39,0.17717822308829545,0.0,0.0,0.0,0.07,0.0,0.0
Matt LaCosse,DEN,1.5,15.4,0.14838280640621315,0.0,0.0,0.0,0.03,0.0,0.0
Matt Lengel,CIN,0.1,1.9,0.03,0.0,0.0,0.0,0.03,0.0,0.0
Maxx Williams,BAL,2.0,20.0,0.1,0.0,0.0,0.0,1.3,0.0,0.0
Mike Gesicki,MIA,2.5,26.6,0.2,0.0,0.0,0.0,0.08,0.0,0.0
Mo Alie-Cox,IND,0.57,5.76,0.04,0.0,0.0,0.0,0.04,0.0,0.0
MyCole Pruitt,TEN,0.3,7.2203503949323675,0.02,0.0,0.0,0.0,0.03,0.0,0.0
Neal Sterling,NYJ,1.5,16.3,0.10704075781653694,0.0,0.0,0.0,0.09,0.0,0.0
Nick Boyle,BAL,2.0,20.0,0.1,0.0,0.0,0.0,0.06,0.0,0.0
Nick O'Leary,MIA,0.68,9.06,0.07,0.0,0.0,0.0,0.02,0.0,0.0
O.J. Howard,TB,3.8,49.3,0.3,0.0,0.0,0.0,0.14,0.0,0.0
Ricky Seals-Jones,ARI,3.0,38.6,0.3,0.0,0.0,0.0,0.02,0.0,0.0
Rico Gathers,DAL,0.9,8.71,0.1,0.0,0.0,0.0,0.04,0.0,0.0
Rob Gronkowski,NE,4.99,71.5,1.0,0.0,0.0,0.0,0.1,0.0,0.0
Ryan Griffin,HOU,3.0,31.5,0.2,0.0,0.0,0.0,0.06,0.0,0.0
Ryan Hewitt,IND,0.3,4.376112187566193,0.02,0.0,0.0,0.0,0.03,0.0,0.0
Scott Simonson,NYG,2.0,22.158287075045934,0.11,0.0,0.0,0.0,0.02,0.0,0.0
Sean Culkin,LAC,0.3,4.662925496454026,0.01,0.0,0.0,0.0,0.03,0.0,0.0
Seth DeValve,CLE,1.0,13.5,0.12486749539030918,0.0,0.0,0.0,0.03,0.0,0.0
Travis Kelce,KC,7.0,82.9,1.0,0.0,0.0,0.0,0.4,0.0,0.0
Trey Burton,CHI,4.4,48.1,0.3,0.0,0.0,0.0,0.67,0.0,0.0
Tyler Conklin,MIN,0.3,3.03,0.03,0.0,0.0,0.0,0.03,0.0,0.0
Tyler Higbee,LAR,1.63,18.13,0.13,0.0,0.0,0.0,0.06,0.0,0.0
Vance McDonald,PIT,4.0,48.0,0.3,0.0,0.0,0.0,0.22,0.0,0.0
Vernon Davis,WAS,2.2,33.7,0.2,0.0,0.0,0.0,0.11,0.0,0.0
Virgil Green,LAC,2.0,18.47,0.11,0.0,0.0,0.0,0.12,0.0,0.0
Xavier Grimble,PIT,0.34,3.788399059316027,0.02,0.0,0.0,0.0,0.03,0.0,0.0
Zach Ertz,PHI,8.0,80.0,1.0,0.0,0.0,0.0,0.08,0.0,0.0
