Player,Team,Rush Yds,Rush TD,Receptions,Rec Yds,Rec TD,Pass Yds,Pass TD,Pass Int,2PT
Adrian Peterson,WAS,53.6,0.29,1.1,7.2,0.0,0.0,0.0,0.0,0.0
Alex Armah,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alex Collins,BAL,45.0,0.4,1.0,10.0,0.0,0.0,0.0,0.0,0.0
Alfred Blue,HOU,12.5,0.0,0.3,1.2,0.0,0.0,0.0,0.0,0.0
Alfred Morris,SF,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alvin Kamara,NO,35.55,0.0,4.6,44.13,0.2,0.0,0.0,0.0,0.03
Andy Janovich,DEN,0.0,0.0,0.1,1.1,0.0,0.0,0.0,0.0,0.0
Anthony Sherman,KC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austin Ekeler,LAC,28.56,0.19,1.96,20.22,0.0,0.0,0.0,0.0,0.0
Benny Cunningham,CHI,0.2,0.0,0.1,1.5,0.0,0.0,0.0,0.0,0.0
Bilal Powell,NYJ,40.0,0.0,1.95,17.72,0.0,0.0,0.0,0.0,0.0
Brandon Bolden,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brandon Wilson,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buddy Howell,HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C.J. Anderson,LAR,13.831709017234068,0.0,0.4,3.9,0.0,0.0,0.0,0.0,0.0
C.J. Ham,MIN,0.86,0.0,0.7,5.672034916572054,0.0,0.0,0.0,0.0,0.0
Chase Edmonds,ARI,3.4,0.0,0.2,1.3,0.0,0.0,0.0,0.0,0.0
Chris Ivory,BUF,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Christian McCaffrey,CAR,50.0,0.0,4.8,37.0,0.1,0.0,0.0,0.0,0.01
Corey Clement,PHI,33.4,0.3,1.4,13.1,0.0,0.0,0.0,0.0,0.03
Damien Williams,KC,0.5,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
David Fluellen,TEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
David Johnson,ARI,58.4,0.5,3.0,20.0,0.0,0.0,0.0,0.0,0.0
David Williams,JAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Derek Watt,LAC,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Derrick Coleman,ARI,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Derrick Henry,TEN,36.4,0.0,0.7,4.8,0.0,0.0,0.0,0.0,0.01
Devontae Booker,DEN,8.9,0.0,0.9,7.6,0.0,0.0,0.0,0.0,0.0
Dion Lewis,TEN,29.73,0.0,1.7,13.8,0.0,0.0,0.0,0.0,0.0
Dontrell Hilliard,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Duke Johnson,CLE,16.6,0.0,3.0,30.3,0.0,0.0,0.0,0.0,0.06
Dwayne Washington,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Elijhaa Penny,NYG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ezekiel Elliott,DAL,86.0,0.4,2.7,24.5,0.0,0.0,0.0,0.0,0.0
Frank Gore,MIA,40.8,0.0,0.9,7.4,0.0,0.0,0.0,0.0,0.0
Gus Edwards,BAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Isaiah Crowell,NYJ,40.4,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0
Ito Smith,ATL,32.9,0.0,1.5,11.9,0.0,0.0,0.0,0.0,0.0
Jacquizz Rodgers,TB,4.8,0.0,0.3,2.2,0.0,0.0,0.0,0.0,0.0
Jamaal Charles,FA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James Develin,NE,0.0,0.0,0.57,2.4609546934612734,0.0,0.0,0.0,0.0,0.0
James White,NE,18.9,0.0,5.0,42.4,0.0,0.0,0.0,0.0,0.04
Jamize Olawale,DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
Javorius Allen,BAL,19.7,0.0,2.0,19.0,0.0,0.0,0.0,0.0,0.0
Joe Mixon,CIN,72.5,0.5,2.9,23.8,0.0,0.0,0.0,0.0,0.01
Jordan Howard,CHI,55.0,0.0,1.6,12.69,0.0,0.0,0.0,0.0,0.0
Jordan Wilkins,IND,4.6,0.0,0.1,0.3,0.0,0.0,0.0,0.0,0.0
Josh Adams,PHI,0.5,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0
Justin Jackson,LAC,6.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
