Player,Team,Receptions,Rec Yds,Rec TD,Pass Yds,Pass TD,Pass Int,Rush Yds,Rush TD,2PT
A.J. Derby,MIA,1.4567369222640991,10.060990333557129,0.03041708469390869,0.0,0.0,0.0,0.0,0.0,0.0
Alan Cross,TB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alex Ellis,KC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antonio Gates,LAC,1.78,21.26,0.28880536556243896,0.0,0.0,0.0,0.0,0.0,0.01
Antony Auclair,TB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austin Hooper,ATL,3.4,26.4,0.1993466317653656,0.0,0.0,0.0,0.0,0.0,0.0
Austin Seferian-Jenkins,JAX,3.448080062866211,28.25,0.25163453817367554,0.0,0.0,0.0,0.0,0.0,0.0
Ben Braunecker,CHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Benjamin Watson,NO,3.448080062866211,31.91884994506836,0.29573169350624084,0.0,0.0,0.0,0.0,0.0,0.01
Blake Jarwin,DAL,1.8244160413742065,20.239154815673828,0.2,0.0,0.0,0.0,0.0,0.0,0.0
C.J. Uzomah,CIN,0.0,11.48025894165039,0.03783541917800903,0.0,0.0,0.0,0.0,0.0,0.0
Cameron Brate,TB,2.7,31.0,0.17059794068336487,0.0,0.0,0.0,0.0,0.0,0.0
Charles Clay,BUF,2.9,31.820039749145508,0.1682257056236267,0.0,0.0,0.0,0.0,0.0,0.0
Chris Herndon,NYJ,1.4567369222640991,9.45963191986084,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chris Manhertz,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cole Wick,TEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dallas Goedert,PHI,2.1102304458618164,17.9,0.17059794068336487,0.0,0.0,0.0,0.0,0.0,0.0
Dalton Schultz,DAL,0.20000000298023224,5.592573642730713,0.031105458736419678,0.0,0.0,0.0,0.0,0.0,0.0
Dan Arnold,NO,0.0,0.0,0.04423338174819946,0.0,0.0,0.0,0.0,0.0,0.0
Darrell Daniels,ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Darren Fells,CLE,0.20000000298023224,10.156434059143066,0.08583813905715942,0.0,0.0,0.0,0.0,0.0,0.0
David Morgan,MIN,0.0,4.097414970397949,0.1,0.0,0.0,0.0,0.0,0.0,0.0
David Njoku,CLE,3.0880355834960938,29.449626922607422,0.15,0.0,0.0,0.0,0.0,0.0,0.01
Delanie Walker,TEN,4.0,48.1,0.29,0.0,0.0,0.0,0.0,0.0,0.0
Derek Carrier,OAK,0.30000001192092896,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dion Sims,CHI,0.5,6.022012233734131,0.1,0.0,0.0,0.0,0.0,0.0,0.0
Dwayne Allen,NE,1.4567369222640991,4.72,0.1,0.0,0.0,0.0,0.0,0.0,0.0
Eric Ebron,IND,3.2495150566101074,38.89790344238281,0.3,0.0,0.0,0.0,0.0,0.0,0.01
Eric Saubert,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eric Tomlinson,NYJ,1.4567369222640991,8.766932487487793,0.1,0.0,0.0,0.0,0.0,0.0,0.0
Erik Swoope,IND,0.30000001192092896,8.923845291137695,0.1,0.0,0.0,0.0,0.0,0.0,0.0
Evan Engram,NYG,3.7,40.0,0.15646108984947205,0.0,0.0,0.0,0.0,0.0,0.0
Gabe Holmes,ARI,0.0,5.779223442077637,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Garrett Celek,SF,1.4567369222640991,14.15,0.05187433958053589,0.0,0.0,0.0,0.0,0.0,0.0
Gavin Escobar,FA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Geoff Swaim,DAL,1.4115309715270996,9.878229141235352,0.15965956449508667,0.0,0.0,0.0,0.0,0.0,0.01
George Kittle,SF,3.655045509338379,43.065860748291016,0.2164190411567688,0.0,0.0,0.0,0.0,0.0,0.0
Gerald Everett,LAR,1.4567369222640991,9.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0
Greg Olsen,CAR,3.8,41.4,0.5614016652107239,0.0,0.0,0.0,0.0,0.0,0.01
Ian Thomas,CAR,1.4567369222640991,7.601827621459961,0.04956483840942383,0.0,0.0,0.0,0.0,0.0,0.0
Jack Doyle,IND,4.0,38.4,0.3,0.0,0.0,0.0,0.0,0.0,0.01
Jacob Hollister,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jake Butt,DEN,1.9,24.296480178833008,0.2,0.0,0.0,0.0,0.0,0.0,0.0
James O'Shaughnessy,JAX,0.20000000298023224,12.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jared Cook,OAK,3.655045509338379,44.7,0.215793639421463,0.0,0.0,0.0,0.0,0.0,0.0
Jason Croom,BUF,0.0,10.693620681762695,0.04423338174819946,0.0,0.0,0.0,0.0,0.0,0.0
Jeff Heuerman,DEN,1.4567369222640991,10.393054008483887,0.15348553657531738,0.0,0.0,0.0,0.0,0.0,0.0
Jeremy Sprinkle,WAS,0.10000000149011612,10.693620681762695,0.04423338174819946,0.0,0.0,0.0,0.0,0.0,0.0
Jermaine Gresham,ARI,1.4567369222640991,6.180973052978516,0.1,0.0,0.0,0.0,0.0,0.0,0.0
Jesse James,PIT,2.5,28.486034393310547,0.1682257056236267,0.0,0.0,0.0,0.0,0.0,0.01
Jimmy Graham,GB,3.4564805030822754,40.070465087890625,0.32033324241638184,0.0,0.0,0.0,0.0,0.0,0.01
Johnny Mundt,LAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jonnu Smith,TEN,1.4567369222640991,10.4,0.06,0.0,0.0,0.0,0.0,0.0,0.0
Jordan Akins,HOU,1.4115309715270996,7.03,0.15965956449508667,0.0,0.0,0.0,0.0,0.0,0.0
