Player,Team,Receptions,Rec Yds,Rec TD,Pass Yds,Pass TD,Pass Int,Rush Yds,Rush TD,2PT
A.J. Derby,MIA,0.3,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alan Cross,TB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alex Ellis,KC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antonio Gates,LAC,1.78,21.26,0.16,0.0,0.0,0.0,0.0,0.0,0.01
Antony Auclair,TB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austin Hooper,ATL,2.73,26.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austin Seferian-Jenkins,JAX,2.9,28.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben Braunecker,CHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Benjamin Watson,NO,2.9,30.6,0.0,0.0,0.0,0.0,0.0,0.0,0.01
Blake Jarwin,DAL,0.7,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C.J. Uzomah,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cameron Brate,TB,2.7,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charles Clay,BUF,2.9,29.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chris Herndon,NYJ,0.2,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chris Manhertz,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cole Wick,TEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dallas Goedert,PHI,1.7,17.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dalton Schultz,DAL,0.2,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dan Arnold,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Darrell Daniels,ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Darren Fells,CLE,0.2,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
David Morgan,MIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
David Njoku,CLE,1.82,24.05,0.15,0.0,0.0,0.0,0.0,0.0,0.01
Delanie Walker,TEN,4.0,48.1,0.29,0.0,0.0,0.0,0.0,0.0,0.0
Derek Carrier,OAK,0.3,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dion Sims,CHI,0.5,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dwayne Allen,NE,0.48,4.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eric Ebron,IND,2.9,31.6,0.0,0.0,0.0,0.0,0.0,0.0,0.01
Eric Saubert,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eric Tomlinson,NYJ,0.4,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Erik Swoope,IND,0.3,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Evan Engram,NYG,3.7,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gabe Holmes,ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Garrett Celek,SF,1.13,14.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gavin Escobar,FA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Geoff Swaim,DAL,0.36,3.82,0.0,0.0,0.0,0.0,0.0,0.0,0.01
George Kittle,SF,3.0,32.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0
Gerald Everett,LAR,0.9,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greg Olsen,CAR,3.8,41.4,0.2,0.0,0.0,0.0,0.0,0.0,0.01
Ian Thomas,CAR,0.3,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jack Doyle,IND,4.0,38.4,0.3,0.0,0.0,0.0,0.0,0.0,0.01
Jacob Hollister,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jake Butt,DEN,1.9,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James O'Shaughnessy,JAX,0.2,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jared Cook,OAK,3.2,37.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0
Jason Croom,BUF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jeff Heuerman,DEN,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jeremy Sprinkle,WAS,0.1,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jermaine Gresham,ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jesse James,PIT,2.5,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.01
