Player,Team,Rush Yds,Rush TD,Receptions,Rec Yds,Rec TD,Pass Yds,Pass TD,Pass Int,2PT
Aaron Jones,GB,61.5,0.3,1.9,12.2,0.0,0.0,0.0,0.0,0.01
Adrian Peterson,WAS,53.1,0.4,1.0,7.1,0.0,0.0,0.0,0.0,0.0
Alex Armah,CAR,0.0,0.0,-0.05906582518617237,0.0,0.0,0.0,0.0,0.0,0.0
Alex Collins,BAL,57.4,0.4,1.0,9.0,0.0,0.0,0.0,0.0,0.0
Alfred Blue,HOU,25.0,0.0,0.5,3.0,0.0,0.0,0.0,0.0,0.0
Alvin Kamara,NO,45.0,0.5,5.4,47.3,0.29,0.0,0.0,0.0,0.07
Andy Janovich,DEN,0.0,0.0,0.03627841135337617,1.2,0.0,0.0,0.0,0.0,0.01
Anthony Sherman,KC,0.0,0.0,0.0,0.0,-0.06598164737189491,0.0,0.0,0.0,0.0
Austin Ekeler,LAC,15.0,0.0,1.58,15.0,0.0,0.0,0.0,0.0,0.0
Benny Cunningham,CHI,0.1,0.0,-0.0681104255299525,0.34291782262297676,0.0,0.0,0.0,0.0,0.0
Brandon Wilson,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brian Hill,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buddy Howell,HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C.J. Ham,MIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cameron Artis-Payne,CAR,7.61273172683353,-0.020420290576211777,0.1,1.0,0.0,0.0,0.0,0.0,0.0
Carlos Hyde,JAX,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chase Edmonds,ARI,10.0,0.0,0.7,4.7,0.0,0.0,0.0,0.0,0.0
Chris Carson,SEA,54.6,0.4,1.0,10.0,0.0,0.0,0.0,0.0,0.01
Christian McCaffrey,CAR,55.0,0.4,4.95,43.19,0.0,0.0,0.0,0.0,0.0
Corey Clement,PHI,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03
Dalvin Cook,MIN,52.5,0.0,2.4,19.6,0.0,0.0,0.0,0.0,0.01
Dalyn Dawkins,TEN,-0.4374837149187787,0.0,0.0,-0.0042976709351938425,-0.008344776997119017,0.0,0.0,0.0,0.0
Damien Williams,KC,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dare Ogunbowale,TB,0.0,0.0,0.0,0.0,-0.008344776997119017,0.0,0.0,0.0,0.0
David Johnson,ARI,65.0,0.55,3.7,35.2,0.0,0.0,0.0,0.0,0.0
DeAndre Washington,OAK,7.26238498921327,0.05,0.3,2.673826689961981,0.0,0.0,0.0,0.0,0.0
Derek Watt,LAC,0.0,0.0,-0.06815287521508928,0.0,0.0,0.0,0.0,0.0,0.0
Derrick Coleman,ARI,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Derrick Henry,TEN,30.0,0.0,0.6,4.0,0.0,0.0,0.0,0.0,0.01
Devontae Booker,DEN,5.6,0.0,0.7,5.8,0.0,0.0,0.0,0.0,0.0
Dion Lewis,TEN,46.9,0.2,2.9,22.8,0.0,0.0,0.0,0.0,0.0
Doug Martin,OAK,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03
Dwayne Washington,NO,0.9,0.0,0.0,-0.05937916880438321,0.0,0.0,0.0,0.0,0.0
Elijhaa Penny,NYG,0.0,-0.007663023512026364,0.2,1.2,0.0,0.0,0.0,0.0,0.0
Ezekiel Elliott,DAL,83.8,0.6,3.8,29.3,0.0,0.0,0.0,0.0,0.0
Giovani Bernard,CIN,14.5,0.0,1.6,13.8,0.0,0.0,0.0,0.0,0.0
Gus Edwards,BAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ito Smith,ATL,25.0,0.0,1.0,9.7,0.0,0.0,0.0,0.0,0.0
Jacquizz Rodgers,TB,9.16,0.0,1.0,8.4,0.0,0.0,0.0,0.0,0.0
Jalen Richard,OAK,10.0,0.0,2.6,21.0,0.0,0.0,0.0,0.0,0.0
Jamaal Williams,GB,19.0,0.0,0.7,6.0,0.0,0.0,0.0,0.0,0.0
James Conner,PIT,75.5,0.6,2.4,24.0,0.0,0.0,0.0,0.0,0.01
Jamize Olawale,DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Javorius Allen,BAL,14.66,0.0,1.0,7.6,0.0,0.0,0.0,0.0,0.0
Jaylen Samuels,PIT,2.8924857631300025,0.0,0.24615213646594736,3.1621796216273674,-0.0777076320919958,0.0,0.0,0.0,0.0
Joe Mixon,CIN,62.0,0.4,2.6,21.0,0.0,0.0,0.0,0.0,0.01
Jordan Howard,CHI,35.0,0.0,0.7,5.9,0.0,0.0,0.0,0.0,0.0
Jordan Wilkins,IND,6.7497044601187834,0.09,0.3,1.0750574389450813,0.0,0.0,0.0,0.0,0.0
Josh Adams,PHI,27.75,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Justin Davis,LAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Justin Jackson,LAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kapri Bibbs,GB,11.8,0.1,1.9,17.8,0.09,0.0,0.0,0.0,0.0
Kareem Hunt,FA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Keith Smith,OAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kerryon Johnson,DET,48.0,0.3,3.0,22.4,0.0,0.0,0.0,0.0,0.01
Lamar Miller,HOU,50.0,0.0,1.84,15.0,0.0,0.0,0.0,0.0,0.0
Latavius Murray,MIN,15.3,0.1,0.8,5.0,0.0,0.0,0.0,0.0,0.0
LeGarrette Blount,DET,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Leonard Fournette,JAX,52.78,0.36,2.4,19.4,0.0,0.0,0.0,0.0,0.0
Malcolm Brown,LAR,5.0,0.0,0.2,0.9,0.0,0.0,0.0,0.0,0.0
Mark Ingram,NO,40.0,0.0,2.0,16.63,0.0,0.0,0.0,0.0,0.03
Mark Walton,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marlon Mack,IND,55.9,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.04
Melvin Gordon,LAC,67.6,0.57,3.6,36.04,0.0,0.0,0.0,0.0,0.03
Mike Davis,SEA,19.4,0.0,1.0,3.3,0.0,0.0,0.0,0.0,0.0
Nyheim Hines,IND,19.9,0.0,2.0,16.2,0.0,0.0,0.0,0.0,0.0
Peyton Barber,TB,50.4,0.0,0.8,5.0,0.0,0.0,0.0,0.0,0.01
Phillip Lindsay,DEN,42.74,0.2,2.32,19.54,0.0,0.0,0.0,0.0,0.0
Rashaad Penny,SEA,19.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rod Smith,DAL,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Roosevelt Nix,PIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Royce Freeman,DEN,32.5,0.0,0.68,5.0,0.0,0.0,0.0,0.0,0.01
Saquon Barkley,NYG,73.0,0.6,5.7,48.8,0.0,0.0,0.0,0.0,0.04
Spencer Ware,KC,10.0,0.0,0.8,5.0,0.0,0.0,0.0,0.0,0.0
Stevan Ridley,PIT,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03
T.J. Logan,ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T.J. Yeldon,JAX,8.7,0.0,1.4,10.2,0.0,0.0,0.0,0.0,0.0
Taquan Mizzell,CHI,0.0,0.0,-0.06145335398394225,-0.28627540604188884,0.0,0.0,0.0,0.0,0.0
Tarik Cohen,CHI,22.3,0.0,3.7,37.52,0.0,0.0,0.0,0.0,0.01
