Player,Team,Rush Yds,Rush TD,Receptions,Rec Yds,Rec TD,Pass Yds,Pass TD,Pass Int,2PT
Aaron Jones,GB,69.5,1.0,3.4,22.4,0.06120350956916809,0.0,0.0,0.0,0.01
Adrian Peterson,WAS,56.17,0.36,1.629511833190918,9.51,0.03323480486869812,0.0,0.0,0.0,0.0
Alex Armah,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alfred Blue,HOU,26.94902801513672,0.039397984743118286,0.8124788999557495,8.12234115600586,0.0,0.0,0.0,0.0,0.0
Alvin Kamara,NO,54.95,0.7645733952522278,4.61313533782959,37.3,0.3,0.0,0.0,0.0,0.07
Ameer Abdullah,MIN,1.2079861402441292,0.0,0.38931435346603394,0.579687675507893,0.0,0.0,0.0,0.0,0.0
Andy Janovich,DEN,0.0,0.0,0.38931435346603394,1.9,0.0,0.0,0.0,0.0,0.01
Anthony Sherman,KC,0.0,0.0,0.38931435346603394,11.774845123291016,0.0541711151599884,0.0,0.0,0.0,0.0
Austin Ekeler,LAC,50.0,0.6830090284347534,4.61313533782959,35.62052536010742,0.2,0.0,0.0,0.0,0.01
Brandon Bolden,MIA,0.0,0.0,0.38931435346603394,0.0,0.0,0.0,0.0,0.0,0.0
Brandon Wilson,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buddy Howell,HOU,0.0,0.0,0.38931435346603394,0.0,0.0,0.0,0.0,0.0,0.0
C.J. Ham,MIN,0.0,0.0,0.38931435346603394,0.0,0.0,0.0,0.0,0.0,0.0
Cameron Artis-Payne,CAR,3.5,0.0,0.38931435346603394,0.0,0.0,0.0,0.0,0.0,0.0
Carlos Hyde,JAX,52.3,0.5,1.7742347717285156,10.0,0.03990408778190613,0.0,0.0,0.0,0.0
Chase Edmonds,ARI,12.764545440673828,0.0,0.6935033798217773,2.3,0.0,0.0,0.0,0.0,0.0
Chris Carson,SEA,61.9,0.5554879307746887,1.4043569564819336,9.49,0.0785234272480011,0.0,0.0,0.0,0.01
Chris Ivory,BUF,15.622398376464844,0.0,0.9936585426330566,6.800079345703125,0.0,0.0,0.0,0.0,0.0
Chris Thompson,WAS,12.764545440673828,0.0,2.871898889541626,31.786043167114258,0.103321373462677,0.0,0.0,0.0,0.0
Christian McCaffrey,CAR,62.1,0.7266486883163452,5.79,50.4,0.3505210876464844,0.0,0.0,0.0,0.0
Corey Clement,PHI,15.622398376464844,0.0695277750492096,1.0440785884857178,6.5,0.03323480486869812,0.0,0.0,0.0,0.06
Dalvin Cook,MIN,54.19784164428711,0.3704645037651062,3.2081737518310547,19.8,0.16,0.0,0.0,0.0,0.01
Damien Williams,KC,15.622398376464844,0.3,1.629511833190918,10.3590087890625,0.1,0.0,0.0,0.0,0.0
Danny Vitale,GB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
David Johnson,ARI,60.0,0.49,3.684450149536133,35.62052536010742,0.16165229678153992,0.0,0.0,0.0,0.0
David Williams,JAX,0.0,0.0,0.38931435346603394,0.0,0.0,0.0,0.0,0.0,0.0
DeAndre Washington,OAK,12.764545440673828,0.2,0.38931435346603394,9.2,0.0,0.0,0.0,0.0,0.0
Derek Watt,LAC,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Derrick Coleman,ARI,0.10000000149011612,0.0,0.38931435346603394,0.0,0.0,0.0,0.0,0.0,0.01
Derrick Henry,TEN,30.18396759033203,0.20436879992485046,0.8124788999557495,5.834306716918945,0.03323480486869812,0.0,0.0,0.0,0.0
Detrez Newsome,LAC,0.0,0.0,0.38931435346603394,0.0,0.0,0.0,0.0,0.0,0.0
Devontae Booker,DEN,4.2,0.0,1.2188133001327515,6.800079345703125,0.032629698514938354,0.0,0.0,0.0,0.0
Dion Lewis,TEN,45.99311447143555,0.24198344349861145,2.991787910461426,20.7,0.1655074656009674,0.0,0.0,0.0,0.0
Dontrell Hilliard,CLE,0.0,0.0,0.38931435346603394,0.0,0.0,0.0,0.0,0.0,0.0
Doug Martin,OAK,53.0,0.13624602556228638,1.5285571813583374,10.3590087890625,0.032629698514938354,0.0,0.0,0.0,0.03
Duke Johnson,CLE,12.764545440673828,0.2,4.4,35.62052536010742,0.1655074656009674,0.0,0.0,0.0,0.06
Dwayne Washington,NO,1.6703718971630626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Elijah McGuire,NYJ,23.118465423583984,0.0,2.0392370223999023,17.051025390625,0.1,0.0,0.0,0.0,0.03
Elijhaa Penny,NYG,0.0,0.0,0.38931435346603394,1.100000023841858,0.0,0.0,0.0,0.0,0.0
Ezekiel Elliott,DAL,90.166748046875,0.5,3.302307605743408,35.62052536010742,0.20312759280204773,0.0,0.0,0.0,0.0
