Player,Team,Rush Yds,Rush TD,Receptions,Rec Yds,Rec TD,Pass Yds,Pass TD,Pass Int,2PT
A.J. Green,CIN,0.21,0.0,6.1,85.2,1.0,0.0,0.0,0.0,0.0
Adam Thielen,MIN,1.3,0.0,10.0,100.0,1.0,0.0,0.0,0.0,0.0
Albert Wilson,MIA,5.4,0.03,4.0,47.6,0.3,0.0,0.0,0.0,0.0
Aldrick Robinson,MIN,0.03,0.0,2.8,30.7,0.3,0.0,0.0,0.0,0.0
Alex Erickson,CIN,3.1,0.01,2.0,26.6,0.2,0.0,0.0,0.0,0.0
Allen Hurns,DAL,0.05,0.0,2.7,35.4,0.2,0.0,0.0,0.0,0.0
Alshon Jeffery,PHI,0.14,0.0,5.0,70.0,1.0,0.0,0.0,0.0,0.0
Amari Cooper,DAL,1.8,0.0,5.598972586512858,74.91416286333296,0.7273882523601178,0.0,0.0,0.0,0.0
Andre Holmes,DEN,0.27,0.0,2.0,26.2,0.11,0.0,0.0,0.0,0.0
Andre Roberts,NYJ,0.8,0.0,0.27497783622897143,4.53567838985554,0.01,0.0,0.0,0.0,0.0
Antonio Brown,PIT,0.2,0.0,8.1,108.0,1.0,0.0,0.0,0.0,0.0
Antonio Callaway,CLE,2.9,0.01,4.3,52.0,0.28,0.0,0.0,0.0,0.0
Austin Carr,NO,0.18,0.0,1.1,17.4,0.1,0.0,0.0,0.0,0.0
Brandin Cooks,LAR,5.2,0.0,7.0,85.0,1.0,0.0,0.0,0.0,0.0
Brandon Marshall,FA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brandon Zylstra,MIN,0.1,0.0,0.2,4.18,0.02,0.0,0.0,0.0,0.0
Brian Quick,FA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Calvin Ridley,ATL,4.2,0.03,6.0,70.0,1.0,0.0,0.0,0.0,0.0
Cameron Meredith,NO,0.2,0.0,3.45,49.37,0.4,0.0,0.0,0.0,0.0
Chad Williams,ARI,1.5,0.0,2.6,32.4,0.3,0.0,0.0,0.0,0.0
Chester Rogers,IND,1.3,0.01,4.7,57.5,0.3,0.0,0.0,0.0,0.0
Chris Conley,KC,0.05,0.0,3.0,35.0,0.2,0.0,0.0,0.0,0.0
Chris Hogan,NE,1.7,0.0,3.2,45.0,0.4,0.0,0.0,0.0,0.0
Chris Moore,BAL,3.3,0.01,1.1,12.3,0.1,0.0,0.0,0.0,0.0
Christian Kirk,ARI,1.4,0.0,4.2,51.4,0.3,0.0,0.0,0.0,0.0
Cody Core,CIN,0.11,0.0,0.60336000603132,7.8,0.1,0.0,0.0,0.0,0.0
Cody Latimer,NYG,0.2,0.0,2.4,32.32,0.2,0.0,0.0,0.0,0.0
Cole Beasley,DAL,0.26,0.0,4.3,49.9,0.23,0.0,0.0,0.0,0.0
