Player,POS,Team,Pass Yds,Pass TD,Pass Int,Rush Yds,Rush TD,Receptions,Rec Yds,Rec TD,Status
Julio Jones,WR,ATL,0.0,0.0,0.0,0.7,0.0,6.4,104.2,0.6, 
Michael Thomas,WR,NO,0.0,0.0,0.0,0.0,0.0,7.3,82.0,0.5, 
Antonio Brown,WR,PIT,0.0,0.0,0.0,0.0,0.0,6.7,80.5,0.6, 
Adam Thielen,WR,MIN,0.0,0.0,0.0,1.3,0.0,7.0,86.4,0.4, 
DeAndre Hopkins,WR,HOU,0.0,0.0,0.0,0.8,0.0,5.9,84.5,0.6,Q
A.J. Green,WR,CIN,0.0,0.0,0.0,0.0,0.0,5.7,81.3,0.7,IR
Odell Beckham,WR,NYG,0.0,0.0,0.0,3.9,0.0,6.9,82.8,0.4,Q
JuJu Smith-Schuster,WR,PIT,0.0,0.0,0.0,0.0,0.0,6.0,77.6,0.6, 
Golden Tate,WR,PHI,0.0,0.0,0.0,2.3,0.0,6.5,78.0,0.4, 
Jarvis Landry,WR,CLE,0.0,0.0,0.0,0.0,0.0,6.7,79.0,0.4, 
Keenan Allen,WR,LAC,0.0,0.0,0.0,0.0,0.0,5.8,72.5,0.6, 
Davante Adams,WR,GB,0.0,0.0,0.0,0.0,0.0,5.8,69.8,0.6,Q
Brandin Cooks,WR,LAR,0.0,0.0,0.0,3.1,0.0,5.2,75.1,0.5, 
Cooper Kupp,WR,LAR,0.0,0.0,0.0,4.9,0.0,5.3,67.6,0.5,IR
Robert Woods,WR,LAR,0.0,0.0,0.0,4.7,0.0,5.1,66.3,0.5, 
Stefon Diggs,WR,MIN,0.0,0.0,0.0,2.4,0.0,5.4,67.5,0.4, 
Tyreek Hill,WR,KC,0.0,0.0,0.0,6.7,0.0,4.9,69.2,0.3, 
Doug Baldwin,WR,SEA,0.0,0.0,0.0,0.0,0.0,4.9,61.8,0.4, 
Quincy Enunwa,WR,NYJ,0.0,0.0,0.0,0.0,0.0,5.2,66.6,0.3,IR
Corey Davis,WR,TEN,0.0,0.0,0.0,0.0,0.0,4.9,61.1,0.4, 
Will Fuller,WR,HOU,0.0,0.0,0.0,0.8,0.0,4.3,63.0,0.4,IR
Alshon Jeffery,WR,PHI,0.0,0.0,0.0,0.0,0.0,4.3,64.0,0.4,Q
Marvin Jones,WR,DET,0.0,0.0,0.0,0.0,0.0,3.7,56.8,0.6,IR
Tyler Boyd,WR,CIN,0.0,0.0,0.0,3.1,0.0,4.9,60.4,0.3,IR
Kenny Golladay,WR,DET,0.0,0.0,0.0,0.0,0.0,4.4,60.5,0.4,Q
Julian Edelman,WR,NE,0.0,0.0,0.0,1.8,0.0,4.6,55.7,0.4, 
Amari Cooper,WR,DAL,0.0,0.0,0.0,1.4,0.0,4.6,62.4,0.2, 
Sterling Shepard,WR,NYG,0.0,0.0,0.0,1.4,0.0,4.9,55.5,0.3, 
Kenny Stills,WR,MIA,0.0,0.0,0.0,0.0,0.0,3.8,59.8,0.4, 
