Player,POS,Team,Pass Yds,Pass TD,Pass Int,Rush Yds,Rush TD,Receptions,Rec Yds,Rec TD
Travis Kelce,TE,KC,0.0,0.0,0.0,0.0,0.0,6.6,91.5,0.5
Eric Ebron,TE,IND,0.0,0.0,0.0,-0.5,0.1,4.7,60.9,0.7
Evan Engram,TE,NYG,0.0,0.0,0.0,1.0,0.0,5.7,77.9,0.4
Jared Cook,TE,OAK,0.0,0.0,0.0,0.0,0.0,4.2,62.2,0.4
Zach Ertz,TE,PHI,0.0,0.0,0.0,0.0,0.0,5.4,64.7,0.4
George Kittle,TE,SF,0.0,0.0,0.0,0.6,0.0,5.2,73.6,0.2
Rob Gronkowski,TE,NE,0.0,0.0,0.0,0.0,0.0,4.8,67.1,0.4
Chris Herndon,TE,NYJ,0.0,0.0,0.0,0.0,0.0,3.4,50.7,0.5
Cameron Brate,TE,TB,0.0,0.0,0.0,0.0,0.0,4.5,47.1,0.6
David Njoku,TE,CLE,0.0,0.0,0.0,0.0,0.0,3.5,40.5,0.3
Kyle Rudolph,TE,MIN,0.0,0.0,0.0,0.0,0.0,3.7,41.7,0.2
Jimmy Graham,TE,GB,0.0,0.0,0.0,0.0,0.0,3.4,43.6,0.2
Austin Hooper,TE,ATL,0.0,0.0,0.0,0.0,0.0,4.5,49.0,0.2
Vance McDonald,TE,PIT,0.0,0.0,0.0,0.0,0.0,3.5,45.9,0.2
Jeremy Sprinkle,TE,WAS,0.0,0.0,0.0,0.0,0.0,2.9,30.3,0.3
Ian Thomas,TE,CAR,0.0,0.0,0.0,0.0,0.0,3.4,32.2,0.2
Trey Burton,TE,CHI,0.0,0.0,0.0,0.1,0.0,2.6,31.2,0.2
Jordan Thomas,TE,HOU,0.0,0.0,0.0,0.0,0.0,2.1,23.3,0.3
Jesse James,TE,PIT,0.0,0.0,0.0,0.0,0.0,2.2,30.0,0.1
Blake Jarwin,TE,DAL,0.0,0.0,0.0,0.0,0.0,2.1,23.2,0.2
Tyler Higbee,TE,LAR,0.0,0.0,0.0,0.0,0.0,2.2,23.2,0.2
Gerald Everett,TE,LAR,0.0,0.0,0.0,0.1,0.0,2.2,23.2,0.2
Dalton Schultz,TE,DAL,0.0,0.0,0.0,0.0,0.0,2.7,29.1,0.2
