Player,Team,Receptions,Rec Yds,Rec TD,Pass Yds,Pass TD,Pass Int,Rush Yds,Rush TD,2PT
Adam Shaheen,CHI,0.84,5.456012744083601,0.04129815294311308,0.0,0.0,0.0,0.0,0.0,0.0
Anthony Firkser,TEN,1.3,14.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antonio Gates,LAC,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antony Auclair,TB,0.3,1.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austin Hooper,ATL,3.0,30.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben Braunecker,CHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben Koyack,JAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Benjamin Watson,NO,1.8,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blake Bell,JAX,0.3,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blake Jarwin,DAL,2.1,21.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brian Parker,DEN,0.77,5.264570326317729,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C.J. Uzomah,CIN,2.6,28.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cameron Brate,TB,2.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chris Herndon,NYJ,2.8,31.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0
Chris Manhertz,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clark Harris,CIN,0.0,-0.13303977248115628,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dallas Goedert,PHI,1.6,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dalton Schultz,DAL,1.1,11.5,0.07064907640189376,0.0,0.0,0.0,0.0,0.0,0.0
Daniel Brown,CHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Darren Fells,CLE,0.28,3.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
David Morgan,MIN,0.07,1.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0
David Njoku,CLE,3.14,32.87,0.23,0.0,0.0,0.0,0.0,0.0,0.0
Demetrius Harris,KC,0.7,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Derek Carrier,OAK,0.3,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Donnie Ernsberger,TB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Durham Smythe,MIA,0.1,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dwayne Allen,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ed Dickson,SEA,1.2,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eric Ebron,IND,4.0,46.05,0.43,0.0,0.0,0.0,-0.5,0.0,0.0
Eric Saubert,ATL,0.2,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eric Tomlinson,NYJ,0.2,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Evan Engram,NYG,4.35,49.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Garrett Celek,SF,0.3,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Garrett Dickerson,NYG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
George Kittle,SF,4.8,65.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
Gerald Everett,LAR,2.2,23.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hayden Hurst,BAL,0.5,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ian Thomas,CAR,2.8,27.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James O'Shaughnessy,JAX,1.65,16.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jared Cook,OAK,4.16,54.5,0.3,0.0,0.0,0.0,0.0,0.0,0.0
Jason Croom,BUF,1.1,10.527763009524277,0.08,0.0,0.0,0.0,0.0,0.0,0.0
Jeremy Sprinkle,WAS,0.56,4.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jermaine Gresham,ARI,0.59,7.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jesse James,PIT,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jimmy Graham,GB,2.9,33.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0
John Phillips,ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Johnny Mundt,LAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jordan Akins,HOU,0.68,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jordan Leggett,NYJ,0.98,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jordan Thomas,HOU,1.18,12.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josh Hill,NO,0.69,8.2,0.0,0.0,0.0,0.0,-0.1,0.0,0.0
Kyle Rudolph,MIN,2.9,28.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lance Kendricks,GB,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lee Smith,OAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Levine Toilolo,DET,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Logan Paulsen,ATL,0.18,1.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Logan Thomas,BUF,0.9,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luke Stocker,TEN,0.71,8.49,0.04,0.0,0.0,0.0,0.0,0.0,0.0
Luke Willson,DET,0.7,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marcedes Lewis,GB,0.1,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mark Andrews,BAL,1.3,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matt Flanagan,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matt LaCosse,DEN,2.3,25.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matt Lengel,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maxx Williams,BAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mike Gesicki,MIA,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mo Alie-Cox,IND,1.14,11.175684196543887,0.11,0.0,0.0,0.0,0.0,0.0,0.0
MyCole Pruitt,TEN,0.8,3.017225951410083,0.06,0.0,0.0,0.0,0.0,0.0,0.0
Nick Boyle,BAL,0.8,7.4,0.07,0.0,0.0,0.0,0.0,0.0,0.0
Nick O'Leary,MIA,0.5,6.1,0.07,0.0,0.0,0.0,0.0,0.0,0.0
Nick Vannett,SEA,1.3,13.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rhett Ellison,NYG,0.7,7.7,0.07,0.0,0.0,0.0,0.0,0.0,0.0
Richard Rodgers,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ricky Seals-Jones,ARI,1.6,17.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rico Gathers,DAL,0.2,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rob Gronkowski,NE,3.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ross Dwelley,SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ryan Griffin,HOU,1.3,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ryan Hewitt,IND,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Scott Simonson,NYG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Seth DeValve,CLE,0.2,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Temarrick Hemingway,DEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Travis Kelce,KC,6.16,75.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
Trey Burton,CHI,2.43,27.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tyler Conklin,MIN,0.3,3.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tyler Higbee,LAR,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vance McDonald,PIT,2.8,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Virgil Green,LAC,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Xavier Grimble,PIT,0.18,1.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zach Ertz,PHI,5.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
