Player,ATT,CMP,YD,TD,INT,RATE,ATT,YD,AVG,TD,TARGT,RECPT,YD,AVG,TD,FL,FPTS,POS
"Greg Olsen, CAR",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,8.1,5.5,80.6,14.65,0.5,0.0,11,TE
"Jordan Reed, WAS",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,8.6,5.9,62.4,10.58,0.5,0.1,8,TE
"Jimmy Graham, GB",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,7.3,4.6,63.1,13.72,0.5,0.2,8,TE
"Delanie Walker, TEN",0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.7,7.00,0.0,7.1,4.8,61.9,12.90,0.4,0.0,8,TE
"Tyler Eifert, CIN",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,6.1,4.2,59.5,14.17,0.5,0.0,8,TE
"Travis Kelce, KC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,6.5,4.9,59.7,12.18,0.5,0.1,7,TE
"Martellus Bennett, NE",0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.4,4.00,0.0,5.5,4.2,48.2,11.48,0.4,0.0,6,TE
"Cameron Brate, TB",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,6.3,4.2,46.1,10.98,0.4,0.0,6,TE
"Zach Miller, CHI",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,6.5,4.5,42.9,9.53,0.4,0.0,6,TE
"Eric Ebron, IND",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,5,3.7,41.9,11.32,0.3,0.0,5,TE
"Jason Witten, DAL",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,5.4,4.1,40.3,9.83,0.2,0.0,5,TE
"Vance McDonald, PIT",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,3.9,2.3,34.1,14.83,0.3,0.0,4,TE
"Jack Doyle, IND",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,3.9,3.0,30.5,10.17,0.3,0.0,4,TE
"Vernon Davis, WAS",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.00,0.0,3.3,2.6,37.2,14.31,0.2,0.0,4,TE
"Lance Kendricks, GB",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,5,3.3,34.5,10.45,0.2,0.0,4,TE
"Coby Fleener, NO",0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.00,0.0,4.9,3.2,35.9,11.22,0.2,0.0,4,TE
"Kyle Rudolph, MIN",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,5.2,3.0,29.6,9.87,0.3,0.0,3,TE
"Julius Thomas, MIA",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,4.5,3.0,28.4,9.47,0.3,0.0,3,TE
"Dwayne Allen, NE",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,3.5,2.2,25.6,11.64,0.3,0.0,3,TE
"Zach Ertz, PHI",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,4.6,3.4,32.3,9.50,0.1,0.0,3,TE
"Ed Dickson, SEA",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2.4,1.8,20.3,11.28,0.2,0.0,3,TE
"Josh Hill, NO",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,3.4,2.3,21.4,9.30,0.2,0.0,3,TE
"Demetrius Harris, KC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,3.5,2.1,21.0,10.00,0.2,0.0,3,TE
"MarQueis Gray, MIA",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2.9,2.2,20.9,9.50,0.1,0.0,2,TE
"Charles Clay, BUF",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,4.3,2.8,25.8,9.21,0.1,0.0,2,TE
"Jared Cook, OAK",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,4.5,2.6,29.6,11.38,0.1,0.0,2,TE
"Luke Willson, DET",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,3.2,1.9,21.1,11.11,0.1,0.0,2,TE
"Garrett Celek, SF",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,4.1,2.3,29.0,12.61,0.1,0.0,2,TE
"Jermaine Gresham, ARI",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,3.9,2.6,22.1,8.50,0.1,0.0,2,TE
"Ryan Griffin, HOU",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,4.1,2.6,23.6,9.08,0.1,0.0,2,TE
"Gavin Escobar, MIA",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2,1.9,17.9,9.42,0.3,0.1,2,TE
"Anthony Fasano, MIA",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2,1.3,14.1,10.85,0.2,0.0,2,TE
"Richard Rodgers, PHI",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.00,0.0,3.1,2.0,17.2,8.60,0.2,0.0,2,TE
"Jesse James, PIT",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2.4,1.8,15.5,8.61,0.2,0.0,2,TE
"Marcedes Lewis, GB",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2.6,2.0,18.0,9.00,0.1,0.0,1,TE
"Rhett Ellison, NYG",0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.00,0.0,2,1.6,14.1,8.81,0.1,0.0,1,TE
