Player,Team,Rush Yds,Receptions,Rec Yds,Rec TD,Pass Yds,Pass TD,Pass Int,Rush TD,2PT
A.J. Green,CIN,0.0,5.890883404440355,83.26915382625634,0.39,0.0,0.0,0.0,0.0,0.0
Adam Humphries,TB,0.0,3.040196942907,28.951585773319856,0.10020459947620947,0.0,0.0,0.0,0.0,0.0
Adam Thielen,MIN,0.0,4.921763776262388,72.78106507402744,0.09984075443925161,0.0,0.0,0.0,0.0,0.0
Albert Wilson,MIA,0.0,3.572792325739996,40.43009816895486,0.0999738579825809,0.0,0.0,0.0,0.0,0.0
Alex Erickson,CIN,0.0,0.0,0.0,0.09064817582846996,0.0,0.0,0.0,0.0,0.0
Allen Hurns,DAL,0.0,3.229244336693598,41.5411466241025,0.10009527496816156,0.0,0.0,0.0,0.0,0.01
Allen Robinson,CHI,0.0,3.970810773182208,58.99967901114808,0.1013928227888174,0.0,0.0,0.0,0.0,0.01
Amari Cooper,DAL,0.2,4.282031419765527,59.469988909227034,0.2,0.0,0.0,0.0,0.0,0.01
Andre Holmes,DEN,0.0,1.2046132004375574,4.143284407596411,0.09787781860586159,0.0,0.0,0.0,0.0,0.0
Andre Roberts,NYJ,0.0,0.07,1.2908980461129929,0.09164320093330736,0.0,0.0,0.0,0.0,0.0
Anthony Miller,CHI,0.0,2.553676761327877,34.29618079056155,0.09860297535136658,0.0,0.0,0.0,0.0,0.0
Antonio Brown,PIT,0.0,6.36,94.07,0.5,0.0,0.0,0.0,0.0,0.01
Antonio Callaway,CLE,0.0,2.3629587864180968,30.233825014366545,0.10002627974214456,0.0,0.0,0.0,0.0,0.01
Austin Carr,NO,0.0,1.1482445603027025,11.128210024205426,0.09887375183104946,0.0,0.0,0.0,0.0,0.0
Bradley Marquez,FA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brandin Cooks,LAR,1.74,3.6601076388252287,63.4370430904989,0.3,0.0,0.0,0.0,0.0,0.01
Brandon LaFell,OAK,0.0,1.5892658650940295,14.351258719701473,0.1,0.0,0.0,0.0,0.0,0.0
Brandon Marshall,FA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brandon Zylstra,MIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bruce Ellington,DET,0.68,3.0010656927737713,34.83900209518168,0.09865463301029548,0.0,0.0,0.0,0.0,0.0
Calvin Ridley,ATL,0.0,2.830129236470226,34.170794486735396,0.10046509626949512,0.0,0.0,0.0,0.0,0.0
Cam Sims,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cameron Meredith,NO,0.0,1.7174501113573701,15.673895665670965,0.09874996856689827,0.0,0.0,0.0,0.0,0.0
Chad Williams,ARI,0.0,2.2785157452335367,26.814509920251524,0.10017988407622186,0.0,0.0,0.0,0.0,0.0
Chester Rogers,IND,0.6,2.113592446344886,26.52186918411406,0.09977159333849978,0.0,0.0,0.0,0.0,0.0
Chris Conley,KC,0.0,1.6070918894549446,16.386905330767533,0.09874895733220751,0.0,0.0,0.0,0.0,0.0
Chris Godwin,TB,0.0,2.8423292516129024,35.61478529043899,0.09928762726993362,0.0,0.0,0.0,0.0,0.0
