Player,Team,Rush Yds,Receptions,Rec Yds,Rec TD,Pass Yds,Pass TD,Pass Int,Rush TD,2PT
A.J. Green,CIN,0.0,6.1,85.6,0.57391357421875,0.0,0.0,0.0,0.0,0.0
Adam Humphries,TB,0.0,3.022663116455078,35.14260482788086,0.2,0.0,0.0,0.0,0.0,0.0
Adam Thielen,MIN,0.16,7.01,90.68,0.6649551391601562,0.0,0.0,0.0,0.0,0.0
Albert Wilson,MIA,1.0,3.510178565979004,46.46,0.23350846767425537,0.0,0.0,0.0,0.0,0.0
Aldrick Robinson,MIN,0.0,0.5,9.95251750946045,0.2,0.0,0.0,0.0,0.0,0.0
Alex Erickson,CIN,0.0,1.0960891246795654,8.8,0.1,0.0,0.0,0.0,0.0,0.0
Allen Hurns,DAL,0.0,2.4061055183410645,27.076786041259766,0.17215082049369812,0.0,0.0,0.0,0.0,0.0
Allen Robinson,CHI,0.0,4.2,52.1,0.4643910229206085,0.0,0.0,0.0,0.0,0.0
Alshon Jeffery,PHI,0.0,3.9,56.2,0.6120412349700928,0.0,0.0,0.0,0.0,0.0
Andre Holmes,DEN,0.0,1.8490204811096191,16.753738403320312,0.11,0.0,0.0,0.0,0.0,0.0
Andre Roberts,NYJ,0.0,0.32,11.792834281921387,0.03,0.0,0.0,0.0,0.0,0.0
Anthony Miller,CHI,0.0,2.535940408706665,25.0,0.4,0.0,0.0,0.0,0.0,0.0
Antonio Callaway,CLE,0.0,3.1,40.14216232299805,0.3,0.0,0.0,0.0,0.0,0.0
Austin Carr,NO,0.0,0.30000001192092896,3.5,0.0,0.0,0.0,0.0,0.0,0.0
Bennie Fowler,NYG,0.0,0.11172418296337128,8.604263305664062,0.0,0.0,0.0,0.0,0.0,0.0
Brandin Cooks,LAR,1.06,4.7,72.8,0.6129951477050781,0.0,0.0,0.0,0.0,0.0
Brandon Zylstra,MIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Breshad Perriman,CLE,0.0,0.7686295194735064,13.7,0.026466667652130127,0.0,0.0,0.0,0.0,0.0
Brian Quick,FA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brice Butler,MIA,0.0,0.47,6.82,0.046115756034851074,0.0,0.0,0.0,0.0,0.0
C.J. Goodwin,DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Calvin Ridley,ATL,0.20000000298023224,3.1292858123779297,42.54673767089844,0.3568730652332306,0.0,0.0,0.0,0.0,0.0
Cam Phillips,BUF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cameron Batson,TEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cameron Meredith,NO,0.0,2.6681900024414062,35.493988037109375,0.3,0.0,0.0,0.0,0.0,0.0
Chad Williams,ARI,0.0,1.9177533388137817,21.47317123413086,0.12790194153785706,0.0,0.0,0.0,0.0,0.0
Charone Peake,NYJ,0.0,1.7436493635177612,9.6715726852417,0.057426899671554565,0.0,0.0,0.0,0.0,0.0
Chester Rogers,IND,0.0,3.2815916538238525,37.1,0.3,0.0,0.0,0.0,0.0,0.0
Chris Conley,KC,0.0,1.5860933065414429,15.661796569824219,0.10893359780311584,0.0,0.0,0.0,0.0,0.0
Chris Godwin,TB,0.0,3.456200361251831,42.12,0.4,0.0,0.0,0.0,0.0,0.0
Chris Hogan,NE,0.0,2.9160172939300537,38.7,0.25017452239990234,0.0,0.0,0.0,0.0,0.0
Chris Moore,BAL,0.30000001192092896,0.7998345511062883,9.95251750946045,0.07,0.0,0.0,0.0,0.0,0.0
Christian Kirk,ARI,1.5,3.510178565979004,45.3,0.24969452619552612,0.0,0.0,0.0,0.0,0.0
Cody Core,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cole Beasley,DAL,0.0,4.037784576416016,40.14216232299805,0.27329108119010925,0.0,0.0,0.0,0.0,0.0
Cordarrelle Patterson,NE,1.9600000381469727,1.3162481784820557,6.548219680786133,0.09715265035629272,0.0,0.0,0.0,0.0,0.0
Corey Davis,TEN,0.0,4.2,53.7,0.3,0.0,0.0,0.0,0.0,0.0
Courtland Sutton,DEN,0.0,2.9085311889648438,40.68167495727539,0.24422869086265564,0.0,0.0,0.0,0.0,0.0
Curtis Samuel,CAR,0.44,1.3813447952270508,9.89992904663086,0.1098039448261261,0.0,0.0,0.0,0.0,0.0
D.J. Chark,JAX,0.0,1.4,14.143765449523926,0.1,0.0,0.0,0.0,0.0,0.0
D.J. Moore,CAR,0.5,2.2030797004699707,28.0,0.12358805537223816,0.0,0.0,0.0,0.0,0.0
DaeSean Hamilton,DEN,0.0,0.20000000298023224,6.180037021636963,0.03333234786987305,0.0,0.0,0.0,0.0,0.0
Damiere Byrd,CAR,0.0,0.0,0.0,0.03333234786987305,0.0,0.0,0.0,0.0,0.0
Damion Ratley,CLE,0.0,2.9600229263305664,40.68167495727539,0.3,0.0,0.0,0.0,0.0,0.0
Danny Amendola,MIA,0.0,3.514439582824707,30.796388626098633,0.3,0.0,0.0,0.0,0.0,0.0
Darius Jennings,TEN,0.0,0.0,6.669775009155273,0.05972138047218323,0.0,0.0,0.0,0.0,0.0
DeAndre Carter,HOU,0.0,0.12,2.79,0.0,0.0,0.0,0.0,0.0,0.0
DeAndre Hopkins,HOU,0.0,5.72630500793457,78.0,0.4593661427497864,0.0,0.0,0.0,0.0,0.0
DeSean Jackson,TB,0.800000011920929,3.3,56.1,0.3,0.0,0.0,0.0,0.0,0.0
Dede Westbrook,JAX,0.0,3.475285768508911,50.0,0.3531385064125061,0.0,0.0,0.0,0.0,0.0
Demarcus Robinson,KC,0.0,0.3175732636122941,13.384576797485352,0.046115756034851074,0.0,0.0,0.0,0.0,0.0
Demaryius Thomas,HOU,0.0,4.4,53.0,0.3,0.0,0.0,0.0,0.0,0.0
Deontay Burnett,NYJ,0.0,0.0,6.357239246368408,0.07153326272964478,0.0,0.0,0.0,0.0,0.0
Deonte Thompson,BUF,0.0,1.734143614768982,18.68191146850586,0.051765263080596924,0.0,0.0,0.0,0.0,0.0
Devin Funchess,CAR,0.0,3.510178565979004,47.3,0.35595619678497314,0.0,0.0,0.0,0.0,0.0
Donte Moncrief,JAX,0.0,3.1042051315307617,40.14216232299805,0.338169127702713,0.0,0.0,0.0,0.0,0.0
Dontrelle Inman,IND,0.0,0.5,6.1,0.07333692908287048,0.0,0.0,0.0,0.0,0.0
Emmanuel Sanders,DEN,0.0,5.35903787612915,66.0908432006836,0.3,0.0,0.0,0.0,0.0,0.0
George Odum,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Geremy Davis,LAC,0.0,0.0,7.236623764038086,0.0,0.0,0.0,0.0,0.0,0.0
Golden Tate,PHI,1.3,5.9,69.3,0.3,0.0,0.0,0.0,0.0,0.0
J.J. Nelson,ARI,0.0,0.0,8.478500366210938,0.1,0.0,0.0,0.0,0.0,0.2
Jakeem Grant,MIA,0.6000000238418579,1.8490204811096191,21.284215927124023,0.2,0.0,0.0,0.0,0.0,0.0
Jarius Wright,CAR,0.0,1.663833737373352,16.54146385192871,0.15,0.0,0.0,0.0,0.0,0.0
Jarvis Landry,CLE,0.0,5.73,66.0908432006836,0.44578027725219727,0.0,0.0,0.0,0.0,0.0
Jehu Chesson,WAS,0.0,0.0,6.180037021636963,0.0011295974254608154,0.0,0.0,0.0,0.0,0.0
Jermaine Kearse,NYJ,0.0,3.475285768508911,39.6,0.11474046111106873,0.0,0.0,0.0,0.0,0.0
JoJo Natson,LAR,0.0,0.0,13.2,0.05972138047218323,0.0,0.0,0.0,0.0,0.0
John Brown,BAL,0.0,3.053602933883667,52.42,0.6918424367904663,0.0,0.0,0.0,0.0,0.0
John Ross,CIN,0.0,2.190455913543701,17.187482833862305,0.22752639651298523,0.0,0.0,0.0,0.0,0.0
Jordan Matthews,PHI,0.0,1.663833737373352,15.0,0.09189340472221375,0.0,0.0,0.0,0.0,0.0
Josh Bellamy,CHI,0.0,0.3263870281760106,7.925067901611328,0.02694612741470337,0.0,0.0,0.0,0.0,0.0
Josh Doctson,WAS,0.0,3.0,33.41,0.20432251691818237,0.0,0.0,0.0,0.0,0.0
Josh Gordon,NE,0.0,3.510178565979004,48.8,0.44558483362197876,0.0,0.0,0.0,0.0,0.0
Josh Reynolds,LAR,0.0,2.6210100650787354,28.33342933654785,0.3,0.0,0.0,0.0,0.0,0.0
Julian Edelman,NE,0.0,5.579222202301025,57.1,0.3316941261291504,0.0,0.0,0.0,0.0,0.0
Julio Jones,ATL,0.7,6.3,95.3,0.4,0.0,0.0,0.0,0.0,0.0
Justin Hardee,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Justin Hardy,ATL,0.0,1.0834453105926514,7.248053073883057,0.06923490762710571,0.0,0.0,0.0,0.0,0.0
Justin Watson,TB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Keelan Cole,JAX,0.0,3.6,53.6,0.18808627128601074,0.0,0.0,0.0,0.0,0.0
Keenan Allen,LAC,0.0,5.8,72.0,0.4,0.0,0.0,0.0,0.0,0.0
Keke Coutee,HOU,0.5,3.475285768508911,37.3,0.32,0.0,0.0,0.0,0.0,0.0
Kelvin Benjamin,KC,0.0,2.9764223098754883,40.68167495727539,0.2,0.0,0.0,0.0,0.0,0.0
Kendrick Bourne,SF,0.0,1.5635442733764648,15.661796569824219,0.1557427942752838,0.0,0.0,0.0,0.0,0.0
Kenny Golladay,DET,0.0,4.228147506713867,62.3,0.4,0.0,0.0,0.0,0.0,0.0
Kenny Stills,MIA,0.0,2.9322123527526855,45.0,0.4,0.0,0.0,0.0,0.0,0.0
Kevin White,CHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
