Player,POS,Team,Pass Yds,Pass TD,Pass Int,Rush Yds,Rush TD,Receptions,Rec Yds,Rec TD,Status
Alvin Kamara,RB,NO,0.0,0.0,0.0,60.5,0.9,5.4,49.6,0.4, 
James Conner,RB,PIT,0.0,0.0,0.0,79.9,0.9,4.3,35.6,0.2, 
Ezekiel Elliott,RB,DAL,0.0,0.0,0.0,97.9,0.6,4.1,35.1,0.2, 
Saquon Barkley,RB,NYG,0.0,0.0,0.0,71.3,0.5,6.0,49.7,0.2, 
Christian McCaffrey,RB,CAR,0.0,0.0,0.0,59.0,0.6,5.5,45.0,0.2, 
Melvin Gordon,RB,LAC,0.0,0.0,0.0,69.8,0.5,3.9,38.2,0.3, 
Nick Chubb,RB,CLE,0.0,0.0,0.0,99.0,0.9,1.4,11.7,0.0, 
David Johnson,RB,ARI,0.0,0.0,0.0,66.5,0.4,4.1,36.5,0.1, 
Joe Mixon,RB,CIN,0.0,0.0,0.0,68.3,0.7,2.8,22.0,0.1, 
Leonard Fournette,RB,JAX,0.0,0.0,0.0,79.0,0.4,2.8,22.1,0.1,Q
Marlon Mack,RB,IND,0.0,0.0,0.0,63.9,0.7,2.3,18.1,0.1,Q
James White,RB,NE,0.0,0.0,0.0,15.0,0.2,6.0,48.6,0.3, 
Dalvin Cook,RB,MIN,0.0,0.0,0.0,58.7,0.4,3.7,28.7,0.1, 
Mark Ingram,RB,NO,0.0,0.0,0.0,56.4,0.8,2.2,17.8,0.1, 
Phillip Lindsay,RB,DEN,0.0,0.0,0.0,56.3,0.5,2.9,22.2,0.1,IR
Tevin Coleman,RB,ATL,0.0,0.0,0.0,41.9,0.4,3.4,33.3,0.2, 
Aaron Jones,RB,GB,0.0,0.0,0.0,60.2,0.3,3.0,25.5,0.1,IR
Matt Breida,RB,SF,0.0,0.0,0.0,69.1,0.5,1.9,17.0,0.1,IR
Lamar Miller,RB,HOU,0.0,0.0,0.0,70.6,0.3,2.5,20.7,0.1, 
Sony Michel,RB,NE,0.0,0.0,0.0,73.7,0.8,0.8,6.4,0.0, 
Adrian Peterson,RB,WAS,0.0,0.0,0.0,71.8,0.4,2.0,17.4,0.0, 
Dion Lewis,RB,TEN,0.0,0.0,0.0,54.4,0.3,3.5,24.8,0.1, 
Peyton Barber,RB,TB,0.0,0.0,0.0,65.3,0.6,1.4,10.7,0.1, 
Tarik Cohen,RB,CHI,0.0,0.0,0.0,26.2,0.2,4.0,37.6,0.2, 
Josh Adams,RB,PHI,0.0,0.0,0.0,60.9,0.4,2.2,17.6,0.1, 
Jalen Richard,RB,OAK,0.0,0.0,0.0,25.8,0.1,5.0,39.8,0.1, 
Duke Johnson,RB,CLE,0.0,0.0,0.0,11.2,0.1,5.2,46.4,0.2, 
Gus Edwards,RB,BAL,0.0,0.0,0.0,80.3,0.4,0.9,7.5,0.0, 
Chris Carson,RB,SEA,0.0,0.0,0.0,65.9,0.4,1.5,12.3,0.1, 
Theo Riddick,RB,DET,0.0,0.0,0.0,15.0,0.1,5.2,37.7,0.1,Q
Kenyan Drake,RB,MIA,0.0,0.0,0.0,29.7,0.2,3.6,28.3,0.2, 
LeSean McCoy,RB,BUF,0.0,0.0,0.0,49.7,0.2,2.6,20.1,0.0, 
Isaiah Crowell,RB,NYJ,0.0,0.0,0.0,60.0,0.3,1.2,9.6,0.0,IR
Jordan Howard,RB,CHI,0.0,0.0,0.0,55.6,0.5,0.7,5.8,0.0, 
Elijah McGuire,RB,NYJ,0.0,0.0,0.0,32.5,0.2,2.9,24.0,0.1, 
LeGarrette Blount,RB,DET,0.0,0.0,0.0,45.0,0.3,1.7,13.5,0.1, 
Nyheim Hines,RB,IND,0.0,0.0,0.0,24.9,0.2,2.8,21.4,0.2, 
Frank Gore,RB,MIA,0.0,0.0,0.0,52.5,0.3,1.2,9.9,0.0,IR
Austin Ekeler,RB,LAC,0.0,0.0,0.0,32.9,0.2,2.1,19.4,0.1, 
Ito Smith,RB,ATL,0.0,0.0,0.0,28.3,0.3,1.7,14.3,0.1,IR
Mike Davis,RB,SEA,0.0,0.0,0.0,16.5,0.1,2.6,19.6,0.1, 
Royce Freeman,RB,DEN,0.0,0.0,0.0,37.4,0.4,0.8,6.2,0.0, 
Doug Martin,RB,OAK,0.0,0.0,0.0,35.6,0.2,1.7,12.9,0.0, 
Kapri Bibbs,RB,GB,0.0,0.0,0.0,13.5,0.1,2.9,24.5,0.1, 
Derrick Henry,RB,TEN,0.0,0.0,0.0,42.3,0.3,0.9,6.9,0.0, 
Jacquizz Rodgers,RB,TB,0.0,0.0,0.0,13.9,0.1,2.6,20.5,0.1, 
Chris Ivory,RB,BUF,0.0,0.0,0.0,29.7,0.2,1.6,13.3,0.0, 
Giovani Bernard,RB,CIN,0.0,0.0,0.0,15.6,0.1,2.4,18.7,0.1, 
T.J. Yeldon,RB,JAX,0.0,0.0,0.0,10.2,0.1,2.7,21.9,0.1, 
Javorius Allen,RB,BAL,0.0,0.0,0.0,18.7,0.2,1.7,11.9,0.1, 
Kyle Juszczyk,RB,SF,0.0,0.0,0.0,5.2,0.0,2.2,21.9,0.1, 
Matt Dayes,RB,SF,0.0,0.0,0.0,26.0,0.3,0.7,5.9,0.0, 
Corey Clement,RB,PHI,0.0,0.0,0.0,20.0,0.2,1.3,9.8,0.0,IR
Rashaad Penny,RB,SEA,0.0,0.0,0.0,30.1,0.2,0.6,5.2,0.0, 
Wendell Smallwood,RB,PHI,0.0,0.0,0.0,16.0,0.1,1.4,11.5,0.1, 
Jamaal Williams,RB,GB,0.0,0.0,0.0,19.3,0.1,1.1,9.1,0.0, 
DeAndre Washington,RB,OAK,0.0,0.0,0.0,20.6,0.1,1.1,8.5,0.0, 
Alfred Blue,RB,HOU,0.0,0.0,0.0,27.6,0.2,0.5,3.9,0.0, 
Latavius Murray,RB,MIN,0.0,0.0,0.0,17.2,0.2,0.9,7.3,0.0, 
Zach Zenner,RB,DET,0.0,0.0,0.0,16.1,0.1,1.1,9.0,0.0, 
Devontae Booker,RB,DEN,0.0,0.0,0.0,4.7,0.0,1.6,12.5,0.0, 
Wayne Gallman,RB,NYG,0.0,0.0,0.0,9.3,0.1,1.1,9.1,0.0, 
Rod Smith,RB,DAL,0.0,0.0,0.0,9.6,0.1,0.9,7.3,0.0, 
Marcus Murphy,RB,BUF,0.0,0.0,0.0,3.3,0.0,1.5,11.9,0.0,IR
Chase Edmonds,RB,ARI,0.0,0.0,0.0,9.6,0.0,1.0,7.8,0.0, 
Jordan Wilkins,RB,IND,0.0,0.0,0.0,16.1,0.1,0.3,2.3,0.0, 
Carlos Hyde,RB,JAX,0.0,0.0,0.0,11.8,0.1,0.7,4.7,0.0, 
Ty Montgomery,RB,BAL,0.0,0.0,0.0,9.5,0.1,0.7,5.8,0.0, 
Trenton Cannon,RB,NYJ,0.0,0.0,0.0,3.0,0.0,1.2,10.3,0.0, 
Jaylen Samuels,RB,PIT,0.0,0.0,0.0,9.2,0.1,0.5,3.7,0.0, 
Kalen Ballage,RB,MIA,0.0,0.0,0.0,3.5,0.0,0.7,6.1,0.0, 
James Develin,RB,NE,0.0,0.0,0.0,0.0,0.0,0.8,6.4,0.0, 
Cameron Artis-Payne,RB,CAR,0.0,0.0,0.0,8.3,0.1,0.1,1.0,0.0, 
Keith Smith,RB,OAK,0.0,0.0,0.0,0.7,0.0,0.5,4.4,0.0, 
Justin Jackson,RB,LAC,0.0,0.0,0.0,3.2,0.0,0.2,1.9,0.0, 
Ameer Abdullah,RB,MIN,0.0,0.0,0.0,1.7,0.0,0.3,2.5,0.0, 
Alex Armah,RB,CAR,0.0,0.0,0.0,3.3,0.1,0.0,0.0,0.0, 
Stevan Ridley,RB,PIT,0.0,0.0,0.0,2.8,0.0,0.2,1.2,0.0, 
C.J. Ham,RB,MIN,0.0,0.0,0.0,0.7,0.0,0.3,2.5,0.0,Q
Taquan Mizzell,RB,CHI,0.0,0.0,0.0,2.8,0.0,0.1,1.0,0.0, 
Roosevelt Nix,RB,PIT,0.0,0.0,0.0,0.0,0.0,0.3,2.6,0.0, 
Derrick Coleman,RB,ARI,0.0,0.0,0.0,0.7,0.0,0.2,2.1,0.0, 
Zach Line,RB,NO,0.0,0.0,0.0,0.0,0.0,0.2,2.1,0.0, 
Tre Madden,RB,SEA,0.0,0.0,0.0,0.5,0.0,0.2,1.8,0.0,Q
Elijhaa Penny,RB,NYG,0.0,0.0,0.0,0.0,0.0,0.3,2.3,0.0, 
T.J. Logan,RB,ARI,0.0,0.0,0.0,0.0,0.0,0.3,2.0,0.0, 
Tommy Bohanon,RB,JAX,0.0,0.0,0.0,0.0,0.0,0.2,2.0,0.0, 
Andy Janovich,RB,DEN,0.0,0.0,0.0,0.0,0.0,0.1,1.1,0.0, 
Benny Cunningham,RB,CHI,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0, 
Dwayne Washington,RB,NO,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0, 
Derek Watt,RB,LAC,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0, 
Dontrell Hilliard,RB,CLE,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0, 
Senorise Perry,RB,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Patrick DiMarco,RB,BUF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Brandon Bolden,RB,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Jamize Olawale,RB,DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Brian Hill,RB,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Mark Walton,RB,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Buddy Howell,RB,HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Q
Tra Carson,RB,GB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IR
Jeff Wilson,RB,SF,,,,,,,,,Q
