Player,Team,Receptions,Rec Yds,Rec TD,Pass Yds,Pass TD,Pass Int,Rush Yds,Rush TD,2PT
Alan Cross,TB,0.0,0.0,0.0,0,0,0,0,0,0.0
Antonio Gates,LAC,2.1282201308320468,23.573160553355656,0.2865565742389352,0,0,0,0,0,0.0
Antony Auclair,TB,0.0,0.0,0.0,0,0,0,0,0,0.0
Austin Hooper,ATL,3.034707780048399,33.05121371769847,0.29441891322009456,0,0,0,0,0,0.0
Austin Seferian-Jenkins,JAX,3.0969408912377707,31.4789328711536,0.2979014191569412,0,0,0,0,0,0.0
Ben Braunecker,CHI,0.0,0.0,0.0,0,0,0,0,0,0.0
Benjamin Watson,NO,3.3327172094190343,35.81998539522215,0.3,0,0,0,0,0,0.0
Blake Jarwin,DAL,0.1,9.278850928862056,0.01332638481226639,0,0,0,0,0,0.0
C.J. Uzomah,CIN,1.6224994506623722,15.615272843786954,0.12,0,0,0,0,0,0.0
Cameron Brate,TB,1.9399117712128402,21.158445449582498,0.18652275355083572,0,0,0,0,0,0.0
Charles Clay,BUF,2.7957989292703167,29.95854328503149,0.2,0,0,0,0,0,0.0
Chris Herndon,NYJ,1.5965984659923607,17.2,0.07430693817251197,0,0,0,0,0,0.0
Clark Harris,CIN,0.0,0.0,0.0,0,0,0,0,0,0.0
Cole Wick,TEN,0.0,0.0,0.0,0,0,0,0,0,0.0
Dallas Goedert,PHI,1.9583370255255332,22.27280910612023,0.0,0,0,0,0,0,0.0
Daniel Brown,CHI,0.0,0.0,0.0,0,0,0,0,0,0.0
Darren Fells,CLE,0.5,11.629211309240851,0.1,0,0,0,0,0,0.0
David Morgan,MIN,0.57,9.837069156784562,0.005292899279915941,0,0,0,0,0,0.0
David Njoku,CLE,2.946700892722098,33.714201801217186,0.2,0,0,0,0,0,0.0
Demetrius Harris,KC,1.27,13.34,0.1,0,0,0,0,0,0.0
Derek Carrier,OAK,0.5,9.434337855626838,0.06852160845327032,0,0,0,0,0,0.0
Dion Sims,CHI,0.2,10.86,0.0,0,0,0,0,0,0.0
Durham Smythe,MIA,0.0,0.0,0.0,0,0,0,0,0,0.0
Dwayne Allen,NE,0.0,0.0,0.0,0,0,0,0,0,0.0
Eric Ebron,IND,4.69376468962601,51.859405228620574,0.487164654132649,0,0,0,0,0,0.0
Eric Saubert,ATL,0.0,0.0,0.0,0,0,0,0,0,0.0
Eric Tomlinson,NYJ,1.217781472356061,13.275954285861191,0.0,0,0,0,0,0,0.0
Gabe Holmes,ARI,0.0,0.0,0.0,0,0,0,0,0,0.0
Garrett Celek,SF,0.7,13.854044612924056,0.06858043563834543,0,0,0,0,0,0.0
Garrett Dickerson,NYG,0.0,0.0,0.0,0,0,0,0,0,0.0
Geoff Swaim,DAL,1.802278864547223,19.66300796389531,0.1,0,0,0,0,0,0.0
George Kittle,SF,3.9538886159487836,47.71435270915704,0.34,0,0,0,0,0,0.0
Gerald Everett,LAR,0.3,13.392387559147789,0.1,0,0,0,0,0,0.0
Hakeem Valles,NYG,0.1,0.5,0.0,0,0,0,0,0,0.0
James O'Shaughnessy,JAX,0.2,11.077349291570028,0.0,0,0,0,0,0,0.0
Jared Cook,OAK,4.148695780405193,49.244096609938026,0.36072403547837145,0,0,0,0,0,0.0
Jason Croom,BUF,1.4590240801399514,15.802627044000484,0.066809300904519,0,0,0,0,0,0.0
Jeff Heuerman,DEN,2.0366866436669104,21.736332090022408,0.2,0,0,0,0,0,0.0
Jermaine Gresham,ARI,1.4815706993394184,14.218696453627736,0.12658393500511653,0,0,0,0,0,0.0
Jesse James,PIT,1.940325396898108,22.085059740612895,0.2,0,0,0,0,0,0.0
Jimmy Graham,GB,4.179737808097928,47.85869922964191,0.3045718536556432,0,0,0,0,0,0.0
Johnny Mundt,LAR,0.0,0.0,0.0,0,0,0,0,0,0.0
Jonnu Smith,TEN,1.9637276930108698,21.416036784177265,0.09664598603930293,0,0,0,0,0,0.0
Jordan Akins,HOU,1.1654635256290367,12.179232620265493,0.09425214672254806,0,0,0,0,0,0.0
Jordan Leggett,NYJ,0.0,7.588559670699894,0.0,0,0,0,0,0,0.0
Jordan Thomas,HOU,1.3662562244774383,15.843923062537893,0.14435582318240925,0,0,0,0,0,0.0
Josh Hill,NO,1.4324617074563863,13.51722440520468,0.094813599781081,0,0,0,0,0,0.0
Josh Perkins,PHI,0.0,11.81062622587622,0.15918377986249282,0,0,0,0,0,0.0
Kyle Rudolph,MIN,3.6097921539040945,40.396087245037805,0.31,0,0,0,0,0,0.0
Lance Kendricks,GB,0.6,9.875306141551187,0.1,0,0,0,0,0,0.0
Lee Smith,OAK,0.0,0.0,0.0,0,0,0,0,0,0.0
Levine Toilolo,DET,0.1,0.7,0.0,0,0,0,0,0,0.0
Logan Paulsen,ATL,0.1,0.5,0.0,0,0,0,0,0,0.0
Luke Stocker,TEN,1.4957469634121938,16.88685712464618,0.09752408535877986,0,0,0,0,0,0.0
Luke Willson,DET,1.5258379095713894,15.53833362118408,0.1,0,0,0,0,0,0.0
Marcedes Lewis,GB,0.0,0.0,0.0,0,0,0,0,0,0.0
Mark Andrews,BAL,2.043561338418932,23.705287595563817,0.22,0,0,0,0,0,0.0
Matt LaCosse,DEN,1.4223541243472684,15.092710146363022,0.1591837798624916,0,0,0,0,0,0.0
Maxx Williams,BAL,1.457172998959577,15.566566391007909,0.1,0,0,0,0,0,0.0
Mike Gesicki,MIA,2.146658151443823,23.917912045033248,0.12974151111674695,0,0,0,0,0,0.0
MyCole Pruitt,TEN,0.0,0.0,0.0,0,0,0,0,0,0.0
Nick Boyle,BAL,2.1983421605504243,21.153037999316375,0.11,0,0,0,0,0,0.0
Nick Vannett,SEA,1.7235248047888856,19.18125427180699,0.1,0,0,0,0,0,0.0
O.J. Howard,TB,3.038866859029187,41.99392036768532,0.283826744402634,0,0,0,0,0,0.0
Rhett Ellison,NYG,2.668675451540175,28.33395972997249,0.08871226356662174,0,0,0,0,0,0.0
Ricky Seals-Jones,ARI,2.6673028698367225,28.80558461952416,0.1604290170058903,0,0,0,0,0,0.0
Rico Gathers,DAL,0.1,1.1,0.0,0,0,0,0,0,0.0
Rob Gronkowski,NE,4.717555990225529,70.16999997151439,0.4713850922059838,0,0,0,0,0,0.0
Ryan Griffin,HOU,2.2546905448310803,24.510726088105553,0.2,0,0,0,0,0,0.0
