Player,POS,Team,Pass Yds,Pass TD,Pass Int,Rush Yds,Rush TD,Receptions,Rec Yds,Rec TD
Zach Ertz,TE,PHI,0.0,0.0,0.0,0.0,0.0,6.7,74.3,0.5
Travis Kelce,TE,KC,0.0,0.0,0.0,0.0,0.0,5.7,72.2,0.5
Jordan Reed,TE,WAS,0.0,0.0,0.0,0.0,0.0,6.1,60.4,0.4
George Kittle,TE,SF,0.0,0.0,0.0,0.0,0.0,4.2,61.0,0.2
Eric Ebron,TE,IND,0.0,0.0,0.0,-0.1,0.0,4.4,46.5,0.5
David Njoku,TE,CLE,0.0,0.0,0.0,0.0,0.0,4.9,57.3,0.3
O.J. Howard,TE,TB,0.0,0.0,0.0,0.0,0.0,2.8,50.7,0.3
Kyle Rudolph,TE,MIN,0.0,0.0,0.0,0.0,0.0,4.8,49.6,0.4
Evan Engram,TE,NYG,0.0,0.0,0.0,0.6,0.0,4.1,48.0,0.4
Trey Burton,TE,CHI,0.0,0.0,0.0,0.2,0.0,3.4,42.9,0.4
Austin Hooper,TE,ATL,0.0,0.0,0.0,0.0,0.0,4.4,48.9,0.3
Greg Olsen,TE,CAR,0.0,0.0,0.0,0.0,0.0,3.4,42.8,0.2
Vernon Davis,TE,WAS,0.0,0.0,0.0,0.0,0.0,3.0,41.5,0.2
Cameron Brate,TE,TB,0.0,0.0,0.0,0.0,0.0,2.2,26.8,0.4
Geoff Swaim,TE,DAL,0.0,0.0,0.0,0.0,0.0,2.8,31.4,0.2
C.J. Uzomah,TE,CIN,0.0,0.0,0.0,0.0,0.0,3.4,39.1,0.2
Ricky Seals-Jones,TE,ARI,0.0,0.0,0.0,0.0,0.0,2.1,32.4,0.2
Chris Herndon,TE,NYJ,0.0,0.0,0.0,0.0,0.0,2.2,30.4,0.2
Jason Croom,TE,BUF,0.0,0.0,0.0,0.0,0.0,2.3,22.2,0.3
Charles Clay,TE,BUF,0.0,0.0,0.0,0.0,0.0,3.4,36.1,0.1
Hayden Hurst,TE,BAL,0.0,0.0,0.0,0.0,0.0,2.5,23.9,0.2
Antonio Gates,TE,LAC,0.0,0.0,0.0,0.0,0.0,2.2,21.9,0.2
Tyler Higbee,TE,LAR,0.0,0.0,0.0,0.0,0.0,1.7,20.7,0.2
Mike Gesicki,TE,MIA,0.0,0.0,0.0,0.0,0.0,2.4,24.8,0.2
Luke Willson,TE,DET,0.0,0.0,0.0,0.0,0.0,2.1,21.3,0.1
Benjamin Watson,TE,NO,0.0,0.0,0.0,0.0,0.0,2.7,28.7,0.1
Jeff Heuerman,TE,DEN,0.0,0.0,0.0,0.0,0.0,2.9,28.3,0.1
Dallas Goedert,TE,PHI,0.0,0.0,0.0,0.0,0.0,2.0,19.3,0.2
Garrett Celek,TE,SF,0.0,0.0,0.0,0.0,0.0,1.5,16.2,0.2
Gerald Everett,TE,LAR,0.0,0.0,0.0,0.3,0.0,1.5,18.6,0.2
Erik Swoope,TE,IND,0.0,0.0,0.0,0.0,0.0,1.5,13.1,0.2
Rhett Ellison,TE,NYG,0.0,0.0,0.0,0.0,0.0,2.1,19.4,0.1
Virgil Green,TE,LAC,0.0,0.0,0.0,0.0,0.0,1.5,15.9,0.1
Neal Sterling,TE,NYJ,0.0,0.0,0.0,0.0,0.0,1.8,19.8,0.1
Blake Jarwin,TE,DAL,0.0,0.0,0.0,0.0,0.0,1.5,14.3,0.1
Anthony Firkser,TE,TEN,0.0,0.0,0.0,0.0,0.0,1.6,18.9,0.1
Jordan Thomas,TE,HOU,0.0,0.0,0.0,0.0,0.0,1.6,16.1,0.1
Darren Fells,TE,CLE,0.0,0.0,0.0,0.0,0.0,1.3,15.0,0.1
Mark Andrews,TE,BAL,0.0,0.0,0.0,0.0,0.0,1.2,11.7,0.1
Jordan Akins,TE,HOU,0.0,0.0,0.0,0.0,0.0,1.4,14.5,0.1
Jordan Leggett,TE,NYJ,0.0,0.0,0.0,0.0,0.0,1.3,15.5,0.1
Jonnu Smith,TE,TEN,0.0,0.0,0.0,0.0,0.0,1.0,11.5,0.1
Josh Hill,TE,NO,0.0,0.0,0.0,-0.2,0.0,1.1,11.4,0.1
Ian Thomas,TE,CAR,0.0,0.0,0.0,0.0,0.0,1.3,11.1,0.1
Maxx Williams,TE,BAL,0.0,0.0,0.0,1.3,0.0,1.0,10.0,0.1
Logan Thomas,TE,BUF,0.0,0.0,0.0,0.0,0.0,1.1,11.9,0.1
Dwayne Allen,TE,NE,0.0,0.0,0.0,0.0,0.0,1.0,10.4,0.1
Jermaine Gresham,TE,ARI,0.0,0.0,0.0,0.0,0.0,1.5,16.6,0.1
Demetrius Harris,TE,KC,0.0,0.0,0.0,0.0,0.0,1.1,11.0,0.1
Seth DeValve,TE,CLE,0.0,0.0,0.0,0.0,0.0,1.1,12.5,0.1
Nick O'Leary,TE,MIA,0.0,0.0,0.0,0.0,0.0,0.5,6.1,0.1
Rico Gathers,TE,DAL,0.0,0.0,0.0,0.0,0.0,1.0,9.4,0.1
Nick Boyle,TE,BAL,0.0,0.0,0.0,0.0,0.0,0.9,8.7,0.1
Michael Roberts,TE,DET,0.0,0.0,0.0,0.0,0.0,0.2,2.9,0.1
Blake Bell,TE,JAX,0.0,0.0,0.0,0.0,0.0,0.9,9.3,0.1
Clark Harris,TE,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antony Auclair,TE,TB,0.0,0.0,0.0,0.0,0.0,0.2,2.4,0.0
Ben Braunecker,TE,CHI,0.0,0.0,0.0,0.0,0.0,0.1,0.6,0.0
Mason Schreck,TE,CIN,0.0,0.0,0.0,0.0,0.0,0.3,2.8,0.0
Chris Manhertz,TE,CAR,0.0,0.0,0.0,0.0,0.0,0.2,1.5,0.0
Eric Tomlinson,TE,NYJ,0.0,0.0,0.0,0.0,0.0,0.3,3.7,0.0
MyCole Pruitt,TE,TEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Garrett Dickerson,TE,NYG,0.0,0.0,0.0,0.0,0.0,0.3,3.1,0.0
Mo Alie-Cox,TE,IND,0.0,0.0,0.0,0.0,0.0,0.3,2.9,0.0
Luke Stocker,TE,TEN,0.0,0.0,0.0,0.0,0.0,0.3,3.7,0.0
Tyler Conklin,TE,MIN,0.0,0.0,0.0,0.0,0.0,0.3,2.8,0.0
Orson Charles,TE,CLE,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0
Eric Saubert,TE,ATL,0.0,0.0,0.0,0.0,0.0,0.2,2.3,0.0
Durham Smythe,TE,MIA,0.0,0.0,0.0,0.0,0.0,0.2,1.8,0.0
Brian Parker,TE,DEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Logan Paulsen,TE,ATL,0.0,0.0,0.0,0.0,0.0,0.1,0.8,0.0
Dion Sims,TE,CHI,0.0,0.0,0.0,0.0,0.0,0.2,2.4,0.0
Alan Cross,TE,TB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jeremy Sprinkle,TE,WAS,0.0,0.0,0.0,0.0,0.0,0.2,2.0,0.0
Daniel Brown,TE,CHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matt Lengel,TE,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dan Arnold,TE,NO,0.0,0.0,0.0,0.1,0.0,0.3,4.0,0.0
Levine Toilolo,TE,DET,0.0,0.0,0.0,0.0,0.0,0.1,1.2,0.0
Scott Simonson,TE,NYG,0.0,0.0,0.0,0.0,0.0,0.2,2.5,0.0
Ryan Hewitt,TE,IND,0.0,0.0,0.0,0.0,0.0,0.1,0.5,0.0
Ross Dwelley,TE,SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
David Morgan,TE,MIN,0.0,0.0,0.0,0.0,0.0,0.3,2.3,0.0
