Player,POS,Team,Pass Yds,Pass TD,Pass Int,Rush Yds,Rush TD,Receptions,Rec Yds,Rec TD,Status
Travis Kelce,TE,KC,0.0,0.0,0.0,0.5,0.0,5.8,75.3,0.7, 
Zach Ertz,TE,PHI,0.0,0.0,0.0,0.0,0.0,6.5,67.5,0.6, 
Eric Ebron,TE,IND,0.0,0.0,0.0,0.0,0.0,4.7,51.6,0.6, 
George Kittle,TE,SF,0.0,0.0,0.0,0.0,0.0,4.1,51.9,0.3, 
David Njoku,TE,CLE,0.0,0.0,0.0,0.0,0.0,4.2,45.2,0.3, 
Greg Olsen,TE,CAR,0.0,0.0,0.0,0.0,0.0,4.0,49.5,0.3,IR
Austin Hooper,TE,ATL,0.0,0.0,0.0,0.0,0.0,3.9,39.4,0.4, 
Jordan Reed,TE,WAS,0.0,0.0,0.0,0.0,0.0,4.3,44.1,0.2,IR
Evan Engram,TE,NYG,0.0,0.0,0.0,0.0,0.0,3.6,38.8,0.3, 
Ricky Seals-Jones,TE,ARI,0.0,0.0,0.0,0.0,0.0,3.1,41.6,0.3,Q
Kyle Rudolph,TE,MIN,0.0,0.0,0.0,0.0,0.0,3.4,31.7,0.3, 
O.J. Howard,TE,TB,0.0,0.0,0.0,0.0,0.0,2.8,37.1,0.3,IR
C.J. Uzomah,TE,CIN,0.0,0.0,0.0,0.0,0.0,3.2,32.6,0.3, 
Trey Burton,TE,CHI,0.0,0.0,0.0,0.5,0.0,2.9,32.7,0.3,Q
Benjamin Watson,TE,NO,0.0,0.0,0.0,0.0,0.0,3.1,30.3,0.2,Q
Charles Clay,TE,BUF,0.0,0.0,0.0,0.0,0.0,2.9,30.6,0.1, 
Jordan Akins,TE,HOU,0.0,0.0,0.0,0.0,0.0,2.8,28.9,0.2, 
Antonio Gates,TE,LAC,0.0,0.0,0.0,0.0,0.0,2.3,24.1,0.3, 
Gerald Everett,TE,LAR,0.0,0.0,0.0,0.0,0.0,2.3,24.0,0.3, 
Jeff Heuerman,TE,DEN,0.0,0.0,0.0,0.0,0.0,2.4,25.2,0.2,IR
Geoff Swaim,TE,DAL,0.0,0.0,0.0,0.0,0.0,2.3,23.5,0.2,IR
Dwayne Allen,TE,NE,0.0,0.0,0.0,0.0,0.0,2.0,22.4,0.2, 
Vernon Davis,TE,WAS,0.0,0.0,0.0,0.0,0.0,1.9,26.3,0.1,Q
Mark Andrews,TE,BAL,0.0,0.0,0.0,0.0,0.0,1.9,21.7,0.2, 
Mike Gesicki,TE,MIA,0.0,0.0,0.0,0.0,0.0,1.8,19.6,0.2, 
Nick Boyle,TE,BAL,0.0,0.0,0.0,0.0,0.0,2.0,16.8,0.2, 
Blake Bell,TE,JAX,0.0,0.0,0.0,0.0,0.0,1.7,18.2,0.1, 
Cameron Brate,TE,TB,0.0,0.0,0.0,0.0,0.0,1.5,16.2,0.2,Q
Matt LaCosse,TE,DEN,0.0,0.0,0.0,0.0,0.0,1.5,17.3,0.1, 
Neal Sterling,TE,NYJ,0.0,0.0,0.0,0.0,0.0,1.5,16.2,0.1,IR
Dallas Goedert,TE,PHI,0.0,0.0,0.0,0.0,0.0,1.4,15.5,0.1, 
Jason Croom,TE,BUF,0.0,0.0,0.0,0.0,0.0,1.6,17.5,0.1, 
Hayden Hurst,TE,BAL,0.0,0.0,0.0,0.0,0.0,1.3,15.0,0.1, 
Jordan Thomas,TE,HOU,0.0,0.0,0.0,0.0,0.0,1.4,15.3,0.1, 
Jonnu Smith,TE,TEN,0.0,0.0,0.0,0.0,0.0,1.3,14.5,0.1,IR
Chris Herndon,TE,NYJ,0.0,0.0,0.0,0.0,0.0,1.2,14.8,0.1, 
Luke Willson,TE,DET,0.0,0.0,0.0,0.0,0.0,1.3,13.0,0.1,Q
Josh Hill,TE,NO,0.0,0.0,0.0,0.0,0.0,1.3,12.1,0.1, 
Virgil Green,TE,LAC,0.0,0.0,0.0,0.0,0.0,1.1,11.7,0.1, 
Nick O'Leary,TE,MIA,0.0,0.0,0.0,0.0,0.0,1.0,10.5,0.1, 
Demetrius Harris,TE,KC,0.0,0.0,0.0,0.0,0.0,0.9,10.6,0.1, 
Tyler Higbee,TE,LAR,0.0,0.0,0.0,0.0,0.0,0.9,10.2,0.1, 
Luke Stocker,TE,TEN,0.0,0.0,0.0,0.0,0.0,1.0,10.7,0.1,Q
Levine Toilolo,TE,DET,0.0,0.0,0.0,0.0,0.0,0.9,9.4,0.1, 
Maxx Williams,TE,BAL,0.0,0.0,0.0,0.5,0.0,0.8,8.8,0.1, 
Jordan Leggett,TE,NYJ,0.0,0.0,0.0,0.0,0.0,0.8,9.2,0.1, 
Rico Gathers,TE,DAL,0.0,0.0,0.0,0.0,0.0,0.8,8.8,0.1, 
Blake Jarwin,TE,DAL,0.0,0.0,0.0,0.0,0.0,0.8,8.6,0.1, 
Darren Fells,TE,CLE,0.0,0.0,0.0,0.0,0.0,0.8,8.9,0.1, 
Mason Schreck,TE,CIN,0.0,0.0,0.0,0.0,0.0,0.7,7.9,0.1,IR
Logan Paulsen,TE,ATL,0.0,0.0,0.0,0.0,0.0,0.7,7.6,0.1, 
Rhett Ellison,TE,NYG,0.0,0.0,0.0,0.0,0.0,0.8,7.6,0.1,Q
Jermaine Gresham,TE,ARI,0.0,0.0,0.0,0.0,0.0,0.8,8.0,0.1, 
Logan Thomas,TE,BUF,0.0,0.0,0.0,0.0,0.0,0.7,7.6,0.0, 
Eric Tomlinson,TE,NYJ,0.0,0.0,0.0,0.0,0.0,0.6,6.9,0.1,IR
Michael Roberts,TE,DET,0.0,0.0,0.0,0.0,0.0,0.5,5.6,0.0,IR
David Morgan,TE,MIN,0.0,0.0,0.0,0.0,0.0,0.5,5.4,0.0, 
Seth DeValve,TE,CLE,0.0,0.0,0.0,0.0,0.0,0.5,6.1,0.0, 
Dion Sims,TE,CHI,0.0,0.0,0.0,0.0,0.0,0.5,4.8,0.1,IR
Garrett Celek,TE,SF,0.0,0.0,0.0,0.0,0.0,0.4,4.8,0.0,Q
Ian Thomas,TE,CAR,0.0,0.0,0.0,0.0,0.0,0.4,4.4,0.0, 
Anthony Firkser,TE,TEN,0.0,0.0,0.0,0.0,0.0,0.4,4.3,0.0, 
Orson Charles,TE,CLE,0.0,0.0,0.0,0.0,0.0,0.4,4.3,0.0,IR
Tyler Conklin,TE,MIN,0.0,0.0,0.0,0.0,0.0,0.3,2.7,0.0, 
Antony Auclair,TE,TB,0.0,0.0,0.0,0.0,0.0,0.2,2.4,0.0, 
Eric Saubert,TE,ATL,0.0,0.0,0.0,0.0,0.0,0.2,2.5,0.0, 
Ben Braunecker,TE,CHI,0.0,0.0,0.0,0.0,0.0,0.2,2.4,0.0, 
Josh Perkins,TE,PHI,0.0,0.0,0.0,0.0,0.0,0.2,2.6,0.0,IR
Brian Parker,TE,DEN,0.0,0.0,0.0,0.0,0.0,0.1,1.2,0.0, 
MyCole Pruitt,TE,TEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Chris Manhertz,TE,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Daniel Brown,TE,CHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Alan Cross,TE,TB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IR
Scott Simonson,TE,NYG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Matt Lengel,TE,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Jeremy Sprinkle,TE,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Sean Culkin,TE,LAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Durham Smythe,TE,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Dan Arnold,TE,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Gabe Holmes,TE,ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Johnny Mundt,TE,LAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Mo Alie-Cox,TE,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Garrett Dickerson,TE,NYG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Ross Dwelley,TE,SF,,,,,,,,, 
