Player,ATT,CMP,YD,TD,INT,RATE,ATT,YD,AVG,TD,TARGT,RECPT,YD,AVG,TD,FL,FPTS,POS
"Jordan Reed, WAS",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,8.2,6.0,60.8,10.13,0.5,0.1,8,TE
"Greg Olsen, CAR",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,7.7,5.1,67.7,13.27,0.4,0.1,8,TE
"Rob Gronkowski, NE",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,6.8,4.0,51.8,12.95,0.5,0.0,8,TE
"Travis Kelce, KC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,6.4,4.4,54.1,12.30,0.3,0.2,6,TE
"Hunter Henry, LAC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,8.4,4.1,37.4,9.12,0.4,0.0,5,TE
"Dwayne Allen, NE",0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.00,0.0,4.8,3.1,32.7,10.55,0.4,0.0,5,TE
"Jason Witten, DAL",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,6.6,4.8,47.8,9.96,0.2,0.0,5,TE
"Coby Fleener, NO",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,6.8,4.4,45.9,10.43,0.2,0.0,5,TE
"Kyle Rudolph, MIN",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,5.8,3.4,32.7,9.62,0.3,0.0,4,TE
"Martellus Bennett, NE",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,5.8,3.7,30.3,8.19,0.3,0.0,4,TE
"Clive Walford, NYJ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,4.8,3.0,34.3,11.43,0.3,0.0,4,TE
"Julius Thomas, MIA",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,6,3.7,39.1,10.57,0.3,0.0,4,TE
"Trey Burton, CHI",0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,2.00,0.0,4.8,3.5,33.4,9.54,0.3,0.0,4,TE
"Eric Ebron, IND",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,4.8,3.1,39.5,12.74,0.3,0.0,4,TE
"Jesse James, PIT",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,4.6,3.3,30.5,9.24,0.3,0.0,4,TE
"Zach Miller, CHI",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,4.8,3.5,34.1,9.74,0.3,0.0,4,TE
"Jack Doyle, IND",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,3.2,2.5,24.4,9.76,0.4,0.0,4,TE
"Charles Clay, BUF",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,6.1,4.0,39.2,9.80,0.2,0.0,4,TE
"Cameron Brate, TB",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,3.6,3.0,30.7,10.23,0.2,0.0,4,TE
"Jimmy Graham, GB",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,4.9,3.2,35.9,11.22,0.2,0.0,4,TE
"Vance McDonald, PIT",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,3.4,2.1,26.3,12.52,0.3,0.0,3,TE
"Richard Rodgers, PHI",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.00,0.0,3.6,2.7,24.7,9.15,0.3,0.0,3,TE
"Jared Cook, OAK",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,4.5,2.8,33.7,12.04,0.1,0.0,3,TE
"Larry Donnell, BAL",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,4.3,3.0,27.8,9.27,0.3,0.1,3,TE
"Luke Willson, DET",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,3.3,2.1,25.8,12.29,0.2,0.0,3,TE
