Player,POS,Team,Pass Yds,Pass TD,Pass Int,Rush Yds,Rush TD,Receptions,Rec Yds,Rec TD,Status
Julio Jones,WR,ATL,0.0,0.0,0.0,0.7,0.0,6.1,98.9,0.7, 
Odell Beckham,WR,NYG,0.0,0.0,0.0,3.6,0.0,7.2,88.5,0.4,Q
Adam Thielen,WR,MIN,0.0,0.0,0.0,1.7,0.0,6.6,83.5,0.6, 
Antonio Brown,WR,PIT,0.0,0.0,0.0,0.0,0.0,6.6,80.5,0.6, 
Jarvis Landry,WR,CLE,0.0,0.0,0.0,0.0,0.0,6.5,85.3,0.4, 
Keenan Allen,WR,LAC,0.0,0.0,0.0,0.0,0.0,6.7,80.0,0.5, 
A.J. Green,WR,CIN,0.0,0.0,0.0,0.0,0.0,5.4,78.6,0.7,IR
DeAndre Hopkins,WR,HOU,0.0,0.0,0.0,0.9,0.0,5.7,79.7,0.6,Q
Davante Adams,WR,GB,0.0,0.0,0.0,0.0,0.0,6.1,74.8,0.6,Q
Mike Evans,WR,TB,0.0,0.0,0.0,0.0,0.0,5.8,77.1,0.6, 
JuJu Smith-Schuster,WR,PIT,0.0,0.0,0.0,0.0,0.0,6.1,77.6,0.5, 
Tyreek Hill,WR,KC,0.0,0.0,0.0,6.8,0.0,5.3,77.6,0.4, 
Brandin Cooks,WR,LAR,0.0,0.0,0.0,3.2,0.0,5.2,77.2,0.4, 
Cooper Kupp,WR,LAR,0.0,0.0,0.0,5.1,0.0,5.4,70.6,0.5,IR
Stefon Diggs,WR,MIN,0.0,0.0,0.0,4.8,0.0,5.6,66.4,0.5, 
Robert Woods,WR,LAR,0.0,0.0,0.0,5.2,0.0,5.2,69.9,0.4, 
Julian Edelman,WR,NE,0.0,0.0,0.0,1.7,0.0,5.5,62.4,0.5, 
Tyler Boyd,WR,CIN,0.0,0.0,0.0,2.8,0.0,5.2,64.5,0.4,IR
Emmanuel Sanders,WR,DEN,0.0,0.0,0.0,3.1,0.0,5.4,64.2,0.2,IR
Sammy Watkins,WR,KC,0.0,0.0,0.0,2.5,0.0,4.7,59.9,0.4, 
Corey Davis,WR,TEN,0.0,0.0,0.0,0.0,0.0,4.9,57.8,0.3, 
Will Fuller,WR,HOU,0.0,0.0,0.0,0.9,0.0,4.2,58.4,0.4,IR
Allen Robinson,WR,CHI,0.0,0.0,0.0,0.0,0.0,4.4,54.1,0.4, 
Alshon Jeffery,WR,PHI,0.0,0.0,0.0,0.0,0.0,4.0,56.9,0.4,Q
Demaryius Thomas,WR,HOU,0.0,0.0,0.0,0.0,0.0,4.8,57.9,0.2,IR
Doug Baldwin,WR,SEA,0.0,0.0,0.0,0.0,0.0,4.1,52.5,0.4, 
Quincy Enunwa,WR,NYJ,0.0,0.0,0.0,0.0,0.0,4.5,58.1,0.3,IR
Michael Crabtree,WR,BAL,0.0,0.0,0.0,0.0,0.0,4.9,54.3,0.3, 
Devin Funchess,WR,CAR,0.0,0.0,0.0,0.0,0.0,4.1,53.2,0.4, 
Sterling Shepard,WR,NYG,0.0,0.0,0.0,0.0,0.0,4.7,53.3,0.3, 
Taylor Gabriel,WR,CHI,0.0,0.0,0.0,3.1,0.0,4.3,52.0,0.3, 
Tyler Lockett,WR,SEA,0.0,0.0,0.0,3.1,0.0,3.4,52.2,0.4, 
Mohamed Sanu,WR,ATL,0.0,0.0,0.0,0.7,0.0,3.9,49.4,0.4, 
John Brown,WR,BAL,0.0,0.0,0.0,2.2,0.0,3.5,54.4,0.3, 
Ryan Grant,WR,IND,0.0,0.0,0.0,0.0,0.0,4.3,49.3,0.3,Q
DeSean Jackson,WR,TB,0.0,0.0,0.0,1.4,0.0,3.3,55.2,0.3,Q
Nelson Agholor,WR,PHI,0.0,0.0,0.0,3.3,0.0,4.2,44.1,0.3, 
Amari Cooper,WR,DAL,0.0,0.0,0.0,1.5,0.0,3.9,51.8,0.2, 
Keelan Cole,WR,JAX,0.0,0.0,0.0,0.0,0.0,3.8,54.0,0.2, 
Chester Rogers,WR,IND,0.0,0.0,0.0,0.0,0.0,4.4,44.9,0.3, 
Keke Coutee,WR,HOU,0.0,0.0,0.0,3.5,0.0,3.8,44.3,0.3, 
Calvin Ridley,WR,ATL,0.0,0.0,0.0,4.4,0.0,3.1,45.7,0.3, 
Jordy Nelson,WR,OAK,0.0,0.0,0.0,0.0,0.0,3.7,48.4,0.3, 
Chris Godwin,WR,TB,0.0,0.0,0.0,0.0,0.0,3.4,43.2,0.4, 
Robby Anderson,WR,NYJ,0.0,0.0,0.0,1.5,0.0,3.3,51.9,0.2, 
Dede Westbrook,WR,JAX,0.0,0.0,0.0,3.0,0.0,3.6,45.7,0.2, 
Mike Williams,WR,LAC,0.0,0.0,0.0,0.0,0.0,3.2,45.1,0.3, 
Marquez Valdes-Scantling,WR,GB,0.0,0.0,0.0,0.0,0.0,3.6,42.7,0.3, 
Kenny Stills,WR,MIA,0.0,0.0,0.0,0.0,0.0,3.2,48.4,0.3, 
Christian Kirk,WR,ARI,0.0,0.0,0.0,1.2,0.0,3.6,48.5,0.2,IR
Cole Beasley,WR,DAL,0.0,0.0,0.0,0.0,0.0,4.1,46.0,0.1, 
Taywan Taylor,WR,TEN,0.0,0.0,0.0,0.0,0.0,3.7,44.2,0.2, 
Willie Snead,WR,BAL,0.0,0.0,0.0,0.0,0.0,4.0,46.9,0.1, 
Antonio Callaway,WR,CLE,0.0,0.0,0.0,2.9,0.0,3.1,44.8,0.3, 
Larry Fitzgerald,WR,ARI,0.0,0.0,0.0,0.0,0.0,3.8,45.2,0.2, 
Pierre Garcon,WR,SF,0.0,0.0,0.0,0.0,0.0,3.6,43.2,0.2,IR
Donte Moncrief,WR,JAX,0.0,0.0,0.0,0.0,0.0,3.0,40.9,0.3, 
Tyrell Williams,WR,LAC,0.0,0.0,0.0,2.4,0.0,2.9,42.5,0.3, 
Paul Richardson,WR,WAS,0.0,0.0,0.0,0.0,0.0,3.1,44.4,0.2,IR
Equanimeous St. Brown,WR,GB,0.0,0.0,0.0,0.0,0.0,2.9,40.9,0.3,Q
Zach Pascal,WR,IND,0.0,0.0,0.0,0.0,0.0,3.1,38.5,0.3, 
Josh Gordon,WR,NE,0.0,0.0,0.0,0.0,0.0,2.5,39.9,0.4,SSPD
Marquise Goodwin,WR,SF,0.0,0.0,0.0,4.0,0.0,2.9,40.7,0.2,Q
Jermaine Kearse,WR,NYJ,0.0,0.0,0.0,0.0,0.0,3.1,38.0,0.2,Q
Josh Doctson,WR,WAS,0.0,0.0,0.0,0.0,0.0,2.7,37.8,0.3, 
Danny Amendola,WR,MIA,0.0,0.0,0.0,0.0,0.0,3.3,35.8,0.2, 
Kelvin Benjamin,WR,KC,0.0,0.0,0.0,0.0,0.0,2.8,40.2,0.2, 
Courtland Sutton,WR,DEN,0.0,0.0,0.0,0.0,0.0,2.8,37.8,0.2, 
Anthony Miller,WR,CHI,0.0,0.0,0.0,0.0,0.0,2.8,34.1,0.2,Q
Alex Erickson,WR,CIN,0.0,0.0,0.0,2.8,0.0,2.5,31.5,0.2, 
Laquon Treadwell,WR,MIN,0.0,0.0,0.0,0.0,0.0,2.7,31.7,0.3, 
David Moore,WR,SEA,0.0,0.0,0.0,0.0,0.0,2.3,32.4,0.3, 
Chad Williams,WR,ARI,0.0,0.0,0.0,0.0,0.0,2.6,37.2,0.2, 
Tajae Sharpe,WR,TEN,0.0,0.0,0.0,1.7,0.0,2.5,33.1,0.2,Q
Rod Streater,WR,CLE,0.0,0.0,0.0,0.0,0.0,2.6,34.7,0.2,IR
Zay Jones,WR,BUF,0.0,0.0,0.0,0.0,0.0,2.6,37.1,0.1, 
Adam Humphries,WR,TB,0.0,0.0,0.0,1.4,0.0,2.9,28.4,0.2, 
Martavis Bryant,WR,OAK,0.0,0.0,0.0,1.5,0.0,2.3,32.7,0.2,IR
Chris Hogan,WR,NE,0.0,0.0,0.0,1.7,0.0,2.1,29.2,0.3, 
Allen Hurns,WR,DAL,0.0,0.0,0.0,0.0,0.0,2.6,32.2,0.1,IR
Maurice Harris,WR,WAS,0.0,0.0,0.0,1.6,0.0,2.3,30.2,0.2,IR
Cody Latimer,WR,NYG,0.0,0.0,0.0,0.0,0.0,2.4,31.5,0.1, 
Ryan Switzer,WR,PIT,0.0,0.0,0.0,7.5,0.0,1.9,21.9,0.1,Q
