Player,POS,Team,Pass Yds,Pass TD,Pass Int,Rush Yds,Rush TD,Receptions,Rec Yds,Rec TD
Cam Newton,QB,CAR,277.0,2.1,0.7,42.7,0.4,0.0,0.0,0.0
Aaron Rodgers,QB,GB,302.0,2.4,0.6,17.0,0.1,0.0,0.0,0.0
Patrick Mahomes,QB,KC,294.0,2.7,1.0,21.8,0.2,0.0,0.0,0.0
Tom Brady,QB,NE,331.0,2.4,0.5,1.7,0.1,0.0,0.0,0.0
Jared Goff,QB,LAR,332.0,2.3,0.8,8.2,0.1,0.0,0.0,0.0
Drew Brees,QB,NO,329.0,2.4,0.8,1.0,0.1,0.0,0.0,0.0
Kirk Cousins,QB,MIN,315.0,2.1,0.9,12.4,0.1,0.0,0.0,0.0
Deshaun Watson,QB,HOU,246.0,1.8,0.9,34.6,0.3,0.0,0.0,0.0
Ryan Fitzpatrick,QB,TB,289.0,2.0,1.0,16.0,0.1,0.0,0.0,0.0
Matt Ryan,QB,ATL,293.0,1.9,0.9,7.6,0.1,0.0,0.0,0.0
Matthew Stafford,QB,DET,290.0,1.8,0.8,5.9,0.1,0.0,0.0,0.0
Ben Roethlisberger,QB,PIT,288.0,1.9,0.9,2.2,0.0,0.0,0.0,0.0
Philip Rivers,QB,LAC,292.0,2.0,0.7,0.3,0.0,0.0,0.0,0.0
Mitchell Trubisky,QB,CHI,241.0,1.4,0.7,31.4,0.2,0.0,0.0,0.0
Baker Mayfield,QB,CLE,249.0,1.7,0.9,15.3,0.1,0.0,0.0,0.0
Russell Wilson,QB,SEA,251.0,1.7,0.7,13.0,0.1,0.0,0.0,0.0
Alex Smith,QB,WAS,241.0,1.5,0.5,16.8,0.1,0.0,0.0,0.0
Derek Carr,QB,OAK,275.0,1.9,0.9,3.7,0.0,0.0,0.0,0.0
Case Keenum,QB,DEN,260.0,1.6,0.7,8.5,0.1,0.0,0.0,0.0
Marcus Mariota,QB,TEN,209.0,1.3,0.9,30.0,0.3,0.0,0.0,0.0
Joe Flacco,QB,BAL,256.0,1.7,0.5,7.2,0.1,0.0,0.0,0.0
Dak Prescott,QB,DAL,218.0,1.3,0.7,25.6,0.2,0.0,0.0,0.0
Brock Osweiler,QB,MIA,251.0,1.4,1.0,8.6,0.0,0.0,0.0,0.0
Sam Darnold,QB,NYJ,241.0,1.4,1.2,6.7,0.1,0.0,0.0,0.0
Nathan Peterman,QB,OAK,185.0,0.9,1.6,9.7,0.0,0.0,0.0,0.0
Nick Mullens,QB,SF,208.0,0.7,1.4,4.8,0.0,0.0,0.0,0.0
Lamar Jackson,QB,BAL,2.5,0.0,0.0,11.7,0.1,0.0,0.0,0.0
Taysom Hill,QB,NO,13.5,0.0,0.0,5.6,0.0,0.0,0.0,0.0
Kevin Hogan,QB,DEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joshua Dobbs,QB,PIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DeShone Kizer,QB,GB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C.J. Beathard,QB,SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben Roethlisberger,QB,PIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cooper Rush,QB,DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blaine Gabbert,QB,TEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joe Webb,QB,HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Colt McCoy,QB,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tyrod Taylor,QB,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chase Daniel,QB,CHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brian Hoyer,QB,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matt Cassel,QB,DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matt Schaub,QB,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josh McCown,QB,NYJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chad Henne,QB,KC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sean Mannion,QB,LAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jameis Winston,QB,TB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
David Fales,QB,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brett Hundley,QB,SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trevor Siemian,QB,MIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Taylor Heinicke,QB,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AJ McCarron,QB,OAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matt Barkley,QB,BUF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Geno Smith,QB,LAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Teddy Bridgewater,QB,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
