Player,POS,Team,Pass Yds,Pass TD,Pass Int,Rush Yds,Rush TD,Receptions,Rec Yds,Rec TD,Status
Adam Thielen,WR,MIN,0.0,0.0,0.0,1.2,0.0,8.5,102.9,0.5, 
Michael Thomas,WR,NO,0.0,0.0,0.0,0.0,0.0,7.7,95.6,0.7, 
Julio Jones,WR,ATL,0.0,0.0,0.0,0.7,0.0,6.9,99.9,0.6, 
Odell Beckham,WR,NYG,0.0,0.0,0.0,2.5,0.0,6.9,93.7,0.6,Q
Tyreek Hill,WR,KC,0.0,0.0,0.0,8.6,0.0,5.2,81.1,0.6, 
Davante Adams,WR,GB,0.0,0.0,0.0,0.0,0.0,6.6,84.9,0.6,Q
DeAndre Hopkins,WR,HOU,0.0,0.0,0.0,1.7,0.0,6.2,87.5,0.5,Q
Antonio Brown,WR,PIT,0.0,0.0,0.0,0.0,0.0,6.5,82.0,0.6, 
Keenan Allen,WR,LAC,0.0,0.0,0.0,5.0,0.0,6.0,76.0,0.6, 
Robert Woods,WR,LAR,0.0,0.0,0.0,6.6,0.0,5.7,77.7,0.5, 
Brandin Cooks,WR,LAR,0.0,0.0,0.0,4.7,0.0,5.1,76.9,0.6, 
Stefon Diggs,WR,MIN,0.0,0.0,0.0,2.9,0.0,6.6,73.2,0.4, 
JuJu Smith-Schuster,WR,PIT,0.0,0.0,0.0,0.0,0.0,5.7,75.3,0.5, 
Kenny Golladay,WR,DET,0.0,0.0,0.0,1.4,0.0,4.9,72.5,0.6,Q
Mike Evans,WR,TB,0.0,0.0,0.0,0.0,0.0,5.1,75.9,0.5, 
Emmanuel Sanders,WR,DEN,0.0,0.0,0.0,1.5,0.0,5.7,72.3,0.3,IR
Alshon Jeffery,WR,PHI,0.0,0.0,0.0,0.0,0.0,4.9,63.9,0.5,Q
T.Y. Hilton,WR,IND,0.0,0.0,0.0,0.0,0.0,4.7,63.2,0.5,Q
Amari Cooper,WR,DAL,0.0,0.0,0.0,1.5,0.0,4.7,62.4,0.5, 
Marquez Valdes-Scantling,WR,GB,0.0,0.0,0.0,0.0,0.0,4.5,64.9,0.4, 
Corey Davis,WR,TEN,0.0,0.0,0.0,0.0,0.0,4.6,58.4,0.4, 
Tyler Boyd,WR,CIN,0.0,0.0,0.0,1.3,0.0,5.0,61.7,0.3,IR
Larry Fitzgerald,WR,ARI,0.0,0.0,0.0,0.0,0.0,4.7,55.3,0.4, 
Allen Robinson,WR,CHI,0.0,0.0,0.0,0.0,0.0,4.2,54.9,0.5, 
Devin Funchess,WR,CAR,0.0,0.0,0.0,0.0,0.0,4.1,52.0,0.5, 
Sterling Shepard,WR,NYG,0.0,0.0,0.0,1.3,0.0,4.0,52.9,0.4, 
Courtland Sutton,WR,DEN,0.0,0.0,0.0,0.0,0.0,3.7,57.0,0.3, 
Doug Baldwin,WR,SEA,0.0,0.0,0.0,0.0,0.0,3.7,47.8,0.5, 
Demaryius Thomas,WR,HOU,0.0,0.0,0.0,0.0,0.0,3.9,50.5,0.3,IR
Tyler Lockett,WR,SEA,0.0,0.0,0.0,4.4,0.0,3.2,46.4,0.4, 
Golden Tate,WR,PHI,0.0,0.0,0.0,1.2,0.0,4.1,49.7,0.3, 
Chris Godwin,WR,TB,0.0,0.0,0.0,0.0,0.0,3.8,48.3,0.3, 
Dede Westbrook,WR,JAX,0.0,0.0,0.0,3.0,0.0,4.0,46.9,0.2, 
Sammy Watkins,WR,KC,0.0,0.0,0.0,0.0,0.0,4.0,48.0,0.3, 
Anthony Miller,WR,CHI,0.0,0.0,0.0,3.0,0.0,3.4,45.2,0.4,Q
Calvin Ridley,WR,ATL,0.0,0.0,0.0,2.7,0.0,3.6,46.7,0.3, 
Maurice Harris,WR,WAS,0.0,0.0,0.0,3.2,0.0,4.0,46.6,0.2,IR
Donte Moncrief,WR,JAX,0.0,0.0,0.0,0.0,0.0,3.4,48.2,0.3, 
Christian Kirk,WR,ARI,0.0,0.0,0.0,1.4,0.0,3.6,47.7,0.2,IR
DeSean Jackson,WR,TB,0.0,0.0,0.0,3.9,0.0,2.9,51.1,0.3,Q
D.J. Moore,WR,CAR,0.0,0.0,0.0,6.5,0.0,3.3,41.9,0.3, 
Mohamed Sanu,WR,ATL,0.0,0.0,0.0,0.6,0.0,3.8,45.0,0.3, 
Adam Humphries,WR,TB,0.0,0.0,0.0,1.3,0.0,4.0,45.0,0.2, 
Tyrell Williams,WR,LAC,0.0,0.0,0.0,1.7,0.0,2.8,46.9,0.4, 
Cole Beasley,WR,DAL,0.0,0.0,0.0,0.0,0.0,3.9,43.4,0.2, 
Michael Crabtree,WR,BAL,0.0,0.0,0.0,0.0,0.0,3.5,44.8,0.3, 
