Player,POS,Team,Pass Yds,Pass TD,Pass Int,Rush Yds,Rush TD,Receptions,Rec Yds,Rec TD
Travis Kelce,TE,KC,0.0,0.0,0.0,0.0,0.0,7.0,88.0,0.6
Zach Ertz,TE,PHI,0.0,0.0,0.0,0.0,0.0,7.0,73.2,0.5
George Kittle,TE,SF,0.0,0.0,0.0,0.0,0.0,4.9,70.6,0.4
Eric Ebron,TE,IND,0.0,0.0,0.0,0.0,0.0,4.5,51.3,0.6
Rob Gronkowski,TE,NE,0.0,0.0,0.0,0.0,0.0,3.9,56.0,0.4
Jared Cook,TE,OAK,0.0,0.0,0.0,0.0,0.0,4.5,50.1,0.3
Evan Engram,TE,NYG,0.0,0.0,0.0,0.0,0.0,4.4,47.2,0.3
Austin Hooper,TE,ATL,0.0,0.0,0.0,0.0,0.0,3.3,36.3,0.3
David Njoku,TE,CLE,0.0,0.0,0.0,0.0,0.0,3.0,35.1,0.3
Chris Herndon,TE,NYJ,0.0,0.0,0.0,0.0,0.0,3.4,37.1,0.2
Kyle Rudolph,TE,MIN,0.0,0.0,0.0,0.0,0.0,3.0,30.0,0.3
Gerald Everett,TE,LAR,0.0,0.0,0.0,0.0,0.0,3.1,35.3,0.2
Vance McDonald,TE,PIT,0.0,0.0,0.0,0.0,0.0,2.8,35.6,0.2
Trey Burton,TE,CHI,0.0,0.0,0.0,0.0,0.0,3.0,32.4,0.2
Ian Thomas,TE,CAR,0.0,0.0,0.0,0.0,0.0,3.1,30.0,0.2
C.J. Uzomah,TE,CIN,0.0,0.0,0.0,0.0,0.0,2.7,28.3,0.2
Jimmy Graham,TE,GB,0.0,0.0,0.0,0.0,0.0,2.5,31.0,0.2
Mark Andrews,TE,BAL,0.0,0.0,0.0,0.0,0.0,2.4,26.7,0.2
Dan Arnold,TE,NO,0.0,0.0,0.0,0.0,0.0,2.5,26.5,0.2
Cameron Brate,TE,TB,0.0,0.0,0.0,0.0,0.0,2.2,23.3,0.2
Tyler Higbee,TE,LAR,0.0,0.0,0.0,0.0,0.0,2.0,23.9,0.2
Blake Jarwin,TE,DAL,0.0,0.0,0.0,0.0,0.0,2.6,23.1,0.1
Jesse James,TE,PIT,0.0,0.0,0.0,0.0,0.0,2.0,22.6,0.1
Levine Toilolo,TE,DET,0.0,0.0,0.0,0.0,0.0,1.9,21.3,0.1
Dallas Goedert,TE,PHI,0.0,0.0,0.0,0.0,0.0,1.7,18.1,0.2
Nick Vannett,TE,SEA,0.0,0.0,0.0,0.0,0.0,1.8,21.1,0.1
Dalton Schultz,TE,DAL,0.0,0.0,0.0,0.0,0.0,1.8,18.4,0.2
Ryan Griffin,TE,HOU,0.0,0.0,0.0,0.0,0.0,1.8,19.4,0.1
Anthony Firkser,TE,TEN,0.0,0.0,0.0,0.0,0.0,1.6,18.1,0.1
Jeremy Sprinkle,TE,WAS,0.0,0.0,0.0,0.0,0.0,1.5,16.2,0.2
Jordan Akins,TE,HOU,0.0,0.0,0.0,0.0,0.0,1.7,17.9,0.1
Jordan Thomas,TE,HOU,0.0,0.0,0.0,0.0,0.0,2.2,20.9,0.0
Tyler Conklin,TE,MIN,0.0,0.0,0.0,0.0,0.0,1.7,13.9,0.2
Mo Alie-Cox,TE,IND,0.0,0.0,0.0,0.0,0.0,1.2,14.9,0.2
Ed Dickson,TE,SEA,0.0,0.0,0.0,0.0,0.0,1.5,17.8,0.1
James O'Shaughnessy,TE,JAX,0.0,0.0,0.0,0.0,0.0,1.5,15.5,0.1
Rico Gathers,TE,DAL,0.0,0.0,0.0,0.0,0.0,1.4,14.8,0.1
Antonio Gates,TE,LAC,0.0,0.0,0.0,0.0,0.0,1.3,12.9,0.1
Matt LaCosse,TE,DEN,0.0,0.0,0.0,0.0,0.0,1.2,12.9,0.1
Jermaine Gresham,TE,ARI,0.0,0.0,0.0,0.0,0.0,1.5,14.3,0.1
Virgil Green,TE,LAC,0.0,0.0,0.0,0.0,0.0,1.1,13.3,0.1
Adam Shaheen,TE,CHI,0.0,0.0,0.0,0.0,0.0,1.0,10.9,0.1
Hayden Hurst,TE,BAL,0.0,0.0,0.0,0.0,0.0,1.2,12.6,0.1
Mike Gesicki,TE,MIA,0.0,0.0,0.0,0.0,0.0,1.3,12.1,0.1
Luke Stocker,TE,TEN,0.0,0.0,0.0,0.0,0.0,1.5,10.8,0.1
Lance Kendricks,TE,GB,0.0,0.0,0.0,0.0,0.0,1.0,10.9,0.1
Nick Boyle,TE,BAL,0.0,0.0,0.0,0.0,0.0,1.0,10.2,0.0
Demetrius Harris,TE,KC,0.0,0.0,0.0,0.0,0.0,0.7,8.9,0.1
Jason Croom,TE,BUF,0.0,0.0,0.0,0.0,0.0,0.9,7.9,0.1
MyCole Pruitt,TE,TEN,0.0,0.0,0.0,0.0,0.0,0.8,7.2,0.1
Logan Paulsen,TE,ATL,0.0,0.0,0.0,0.0,0.0,0.7,7.5,0.1
Durham Smythe,TE,MIA,0.0,0.0,0.0,0.0,0.0,0.7,6.0,0.1
Josh Hill,TE,NO,0.0,0.0,0.0,0.0,0.0,0.8,7.6,0.0
Logan Thomas,TE,BUF,0.0,0.0,0.0,0.0,0.0,0.7,7.0,0.0
Jordan Leggett,TE,NYJ,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0
Maxx Williams,TE,BAL,0.0,0.0,0.0,0.7,0.0,0.6,6.3,0.0
Benjamin Watson,TE,NO,0.0,0.0,0.0,0.0,0.0,0.6,6.1,0.0
Scott Simonson,TE,NYG,0.0,0.0,0.0,0.0,0.0,0.6,3.8,0.1
Nick O'Leary,TE,MIA,0.0,0.0,0.0,0.0,0.0,0.4,5.8,0.0
Xavier Grimble,TE,PIT,0.0,0.0,0.0,0.0,0.0,0.6,6.0,0.0
Blake Bell,TE,JAX,0.0,0.0,0.0,0.0,0.0,0.6,5.6,0.0
Seth DeValve,TE,CLE,0.0,0.0,0.0,0.0,0.0,0.4,4.6,0.0
Brian Parker,TE,DEN,0.0,0.0,0.0,0.0,0.0,0.5,5.9,0.0
John Phillips,TE,ARI,0.0,0.0,0.0,0.0,0.0,0.5,4.8,0.0
Darren Fells,TE,CLE,0.0,0.0,0.0,0.0,0.0,0.3,3.4,0.0
Marcedes Lewis,TE,GB,0.0,0.0,0.0,0.0,0.0,0.3,3.7,0.0
Eric Saubert,TE,ATL,0.0,0.0,0.0,0.0,0.0,0.6,3.8,0.0
David Morgan,TE,MIN,0.0,0.0,0.0,0.0,0.0,0.3,2.8,0.0
Antony Auclair,TE,TB,0.0,0.0,0.0,0.0,0.0,0.5,3.7,0.0
Derek Carrier,TE,OAK,0.0,0.0,0.0,0.0,0.0,0.3,3.0,0.0
Dwayne Allen,TE,NE,0.0,0.0,0.0,0.0,0.0,0.3,3.0,0.0
Richard Rodgers,TE,PHI,0.0,0.0,0.0,0.0,0.0,0.1,0.7,0.0
Ryan Hewitt,TE,IND,0.0,0.0,0.0,0.0,0.0,0.1,0.6,0.0
Sean Culkin,TE,LAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Johnny Mundt,TE,LAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Darrell Daniels,TE,ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matt Flanagan,TE,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ross Dwelley,TE,SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clark Harris,TE,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Donnie Ernsberger,TE,TB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rob Gronkowski,TE,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jerome Cunningham,TE,DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chris Manhertz,TE,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben Koyack,TE,JAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jeremy Sprinkle,TE,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben Braunecker,TE,CHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lee Smith,TE,OAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matt Lengel,TE,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Temarrick Hemingway,TE,DEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
