Player,POS,Team,Pass Yds,Pass TD,Pass Int,Rush Yds,Rush TD,Receptions,Rec Yds,Rec TD
Davante Adams,WR,GB,0.0,0.0,0.0,0.0,0.0,8.0,115.0,0.9
Antonio Brown,WR,PIT,0.0,0.0,0.0,0.1,0.0,7.1,100.0,0.6
Julio Jones,WR,ATL,0.0,0.0,0.0,0.8,0.0,7.8,114.0,0.4
DeAndre Hopkins,WR,HOU,0.0,0.0,0.0,-0.4,0.0,6.8,97.6,0.6
Amari Cooper,WR,DAL,0.0,0.0,0.0,1.5,0.0,5.7,84.4,0.7
T.Y. Hilton,WR,IND,0.0,0.0,0.0,0.0,0.0,6.1,90.9,0.5
Tyreek Hill,WR,KC,0.0,0.0,0.0,9.8,0.0,5.5,87.9,0.6
Adam Thielen,WR,MIN,0.0,0.0,0.0,1.7,0.0,6.5,91.9,0.4
Michael Thomas,WR,NO,0.0,0.0,0.0,0.0,0.0,6.7,81.8,0.5
Sterling Shepard,WR,NYG,0.0,0.0,0.0,1.6,0.0,5.9,81.2,0.4
Brandin Cooks,WR,LAR,0.0,0.0,0.0,2.7,0.0,5.9,84.4,0.4
Robert Woods,WR,LAR,0.0,0.0,0.0,6.5,0.0,6.4,82.8,0.4
Alshon Jeffery,WR,PHI,0.0,0.0,0.0,0.0,0.0,5.0,71.3,0.5
JuJu Smith-Schuster,WR,PIT,0.0,0.0,0.0,0.7,0.0,6.0,89.3,0.3
Tyler Lockett,WR,SEA,0.0,0.0,0.0,6.0,0.0,3.6,61.0,0.6
Mike Evans,WR,TB,0.0,0.0,0.0,0.0,0.0,5.7,89.3,0.3
Stefon Diggs,WR,MIN,0.0,0.0,0.0,3.8,0.0,6.3,78.3,0.4
Doug Baldwin,WR,SEA,0.0,0.0,0.0,0.0,0.0,4.5,61.3,0.5
Jarvis Landry,WR,CLE,0.0,0.0,0.0,3.0,0.1,5.5,68.2,0.4
Robby Anderson,WR,NYJ,0.0,0.0,0.0,0.1,0.0,4.2,62.8,0.5
Courtland Sutton,WR,DEN,0.0,0.0,0.0,-0.1,0.0,3.3,68.0,0.4
Dede Westbrook,WR,JAX,0.0,0.0,0.0,6.7,0.0,5.1,67.8,0.4
Julian Edelman,WR,NE,0.0,0.0,0.0,6.9,0.0,6.3,69.5,0.4
Dante Pettis,WR,SF,0.0,0.0,0.0,-0.3,0.0,3.4,56.0,0.5
Kenny Stills,WR,MIA,0.0,0.0,0.0,0.0,0.0,3.4,58.8,0.5
Tim Patrick,WR,DEN,0.0,0.0,0.0,3.1,0.0,4.2,60.0,0.3
Kenny Golladay,WR,DET,0.0,0.0,0.0,0.5,0.0,4.4,61.4,0.3
Calvin Ridley,WR,ATL,0.0,0.0,0.0,2.1,0.0,4.4,58.3,0.5
Jordy Nelson,WR,OAK,0.0,0.0,0.0,-0.1,0.0,3.9,53.9,0.4
Corey Davis,WR,TEN,0.0,0.0,0.0,3.5,0.0,3.9,57.9,0.4
Mike Williams,WR,LAC,0.0,0.0,0.0,1.9,0.0,3.0,47.1,0.5
