Player,POS,Team,Pass Yds,Pass TD,Pass Int,Rush Yds,Rush TD,Receptions,Rec Yds,Rec TD
Julio Jones,WR,ATL,0.0,0.0,0.0,1.2,0.0,6.6,101.0,0.4
Michael Thomas,WR,NO,0.0,0.0,0.0,0.0,0.0,7.3,89.3,0.7
DeAndre Hopkins,WR,HOU,0.0,0.0,0.0,0.0,0.0,6.0,88.8,0.7
Davante Adams,WR,GB,0.0,0.0,0.0,0.0,0.0,6.5,83.8,0.7
Antonio Brown,WR,PIT,0.0,0.0,0.0,0.0,0.0,6.2,89.5,0.6
Adam Thielen,WR,MIN,0.0,0.0,0.0,1.0,0.0,6.6,90.7,0.5
Tyreek Hill,WR,KC,0.0,0.0,0.0,7.7,0.0,5.4,82.7,0.5
Amari Cooper,WR,DAL,0.0,0.0,0.0,2.2,0.0,5.8,80.6,0.5
Stefon Diggs,WR,MIN,0.0,0.0,0.0,1.1,0.0,6.0,77.4,0.5
Mike Evans,WR,TB,0.0,0.0,0.0,0.0,0.0,5.2,71.1,0.5
Keenan Allen,WR,LAC,0.0,0.0,0.0,4.5,0.0,5.5,71.0,0.4
Julian Edelman,WR,NE,0.0,0.0,0.0,0.0,0.0,6.8,73.7,0.4
Robert Woods,WR,LAR,0.0,0.0,0.0,6.2,0.0,5.2,67.7,0.4
JuJu Smith-Schuster,WR,PIT,0.0,0.0,0.0,0.0,0.0,4.8,66.8,0.5
T.Y. Hilton,WR,IND,0.0,0.0,0.0,0.0,0.0,5.1,75.1,0.4
Brandin Cooks,WR,LAR,0.0,0.0,0.0,4.8,0.0,4.4,67.7,0.4
Jarvis Landry,WR,CLE,0.0,0.0,0.0,0.4,0.0,6.0,61.9,0.4
Kenny Golladay,WR,DET,0.0,0.0,0.0,1.0,0.0,4.3,63.8,0.4
Tyler Lockett,WR,SEA,0.0,0.0,0.0,3.5,0.0,3.9,54.8,0.4
Robby Anderson,WR,NYJ,0.0,0.0,0.0,2.0,0.0,4.0,59.3,0.4
Doug Baldwin,WR,SEA,0.0,0.0,0.0,0.6,0.0,4.2,53.1,0.5
Alshon Jeffery,WR,PHI,0.0,0.0,0.0,0.0,0.0,4.0,52.5,0.4
Allen Robinson,WR,CHI,0.0,0.0,0.0,0.0,0.0,3.8,50.9,0.4
Robert Foster,WR,BUF,0.0,0.0,0.0,0.0,0.0,4.7,55.8,0.2
Corey Davis,WR,TEN,0.0,0.0,0.0,0.0,0.0,3.9,50.1,0.3
Antonio Callaway,WR,CLE,0.0,0.0,0.0,0.0,0.0,3.9,48.5,0.3
Larry Fitzgerald,WR,ARI,0.0,0.0,0.0,0.0,0.0,4.6,47.7,0.3
Jordy Nelson,WR,OAK,0.0,0.0,0.0,0.0,0.0,3.9,45.6,0.4
Dante Pettis,WR,SF,0.0,0.0,0.0,5.5,0.0,3.8,47.4,0.3
Golden Tate,WR,PHI,0.0,0.0,0.0,1.3,0.0,4.3,48.1,0.3
DaeSean Hamilton,WR,DEN,0.0,0.0,0.0,0.0,0.0,4.2,45.8,0.3
Sterling Shepard,WR,NYG,0.0,0.0,0.0,0.8,0.0,3.8,49.0,0.3
Demaryius Thomas,WR,HOU,0.0,0.0,0.0,0.0,0.0,4.2,45.6,0.3
Calvin Ridley,WR,ATL,0.0,0.0,0.0,0.3,0.0,4.1,49.5,0.3
Adam Humphries,WR,TB,0.0,0.0,0.0,0.0,0.0,4.3,49.3,0.2
David Moore,WR,SEA,0.0,0.0,0.0,0.0,0.0,4.0,42.7,0.3
Josh Reynolds,WR,LAR,0.0,0.0,0.0,0.0,0.0,3.6,45.1,0.3
Tim Patrick,WR,DEN,0.0,0.0,0.0,0.0,0.0,3.4,46.0,0.3
Isaiah McKenzie,WR,BUF,0.0,0.0,0.0,6.4,0.2,3.0,30.9,0.2
Mike Williams,WR,LAC,0.0,0.0,0.0,0.0,0.0,2.8,43.8,0.3
Courtland Sutton,WR,DEN,0.0,0.0,0.0,0.0,0.0,2.8,45.5,0.3
Curtis Samuel,WR,CAR,0.0,0.0,0.0,9.5,0.1,3.1,35.7,0.2
D.J. Moore,WR,CAR,0.0,0.0,0.0,8.5,0.1,3.1,38.3,0.2
Dede Westbrook,WR,JAX,0.0,0.0,0.0,0.0,0.0,2.8,47.0,0.2
Zay Jones,WR,BUF,0.0,0.0,0.0,0.0,0.0,3.8,42.5,0.2
Chris Hogan,WR,NE,0.0,0.0,0.0,0.6,0.0,3.0,40.3,0.3
Jamison Crowder,WR,WAS,0.0,0.0,0.0,1.5,0.0,3.7,41.1,0.1
Chris Godwin,WR,TB,0.0,0.0,0.0,0.0,0.0,2.7,40.6,0.3
Tyrell Williams,WR,LAC,0.0,0.0,0.0,0.0,0.0,2.8,42.2,0.3
DeSean Jackson,WR,TB,0.0,0.0,0.0,1.8,0.0,2.7,44.1,0.2
