Player,ATT,CMP,YD,TD,INT,RATE,ATT,YD,AVG,TD,TARGT,RECPT,YD,AVG,TD,FL,FPTS,POS
"Tom Brady, NE",36.1,22.9,276.0,2.1,0.6,99.3,2.0,2.6,1.30,0.0,0.0,0.0,0.0,0.00,0.0,0.2,22,QB
"Drew Brees, NO",38.7,28.9,313.0,1.7,0.7,105.1,2.0,2.5,1.25,0.1,0.0,0.0,0.0,0.00,0.0,0.2,21,QB
"Russell Wilson, SEA",36.8,22.6,248.0,1.8,1.3,82.9,6.2,29.9,4.82,0.3,0.0,0.0,0.0,0.00,0.0,0.2,20,QB
"Matthew Stafford, DET",37.5,25.3,289.0,1.9,0.8,98.4,2.1,8.4,4.00,0.0,0.0,0.0,0.0,0.00,0.0,0.3,20,QB
"Philip Rivers, LAC",37.5,23.8,285.0,1.9,0.9,93.5,1.1,2.0,1.82,0.0,0.0,0.0,0.0,0.00,0.0,0.2,20,QB
"Kirk Cousins, MIN",35.8,23.4,297.0,1.5,0.8,95.8,2.8,8.9,3.18,0.3,0.0,0.0,0.0,0.00,0.0,0.3,19,QB
"Cam Newton, CAR",32.5,20.2,220.0,1.4,0.8,86.2,6.9,36.1,5.23,0.3,0.0,0.0,0.0,0.00,0.0,0.2,19,QB
"Jameis Winston, TB",38.2,23.1,275.0,1.4,1.2,81.6,2.6,10.0,3.85,0.1,0.0,0.0,0.0,0.00,0.0,0.3,18,QB
"Jimmy Garoppolo, SF",36.7,23.5,272.0,1.5,0.6,93.1,2.2,2.5,1.14,0.1,0.0,0.0,0.0,0.00,0.0,0.2,18,QB
"Matt Ryan, ATL",33.2,22.3,272.0,1.7,0.8,99.2,2.1,7.7,3.67,0.0,0.0,0.0,0.0,0.00,0.0,0.3,18,QB
"Jacoby Brissett, IND",31.0,17.8,222.0,1.5,0.9,83.8,3.7,15.4,4.16,0.3,0.0,0.0,0.0,0.00,0.0,0.2,17,QB
"Dak Prescott, DAL",30.9,19.8,220.0,1.3,0.8,88.4,3.7,21.0,5.68,0.3,0.0,0.0,0.0,0.00,0.0,0.3,17,QB
"Paxton Lynch, DEN",36.0,20.1,255.0,1.4,1.2,77.2,3.0,19.2,6.40,0.0,0.0,0.0,0.0,0.00,0.0,0.2,16,QB
"Blake Bortles, JAC",30.8,18.0,204.0,1.3,0.8,81.6,4.0,20.5,5.12,0.1,0.0,0.0,0.0,0.00,0.0,0.3,16,QB
