Player,Team,Receptions,Rec Yds,Rec TD,Pass Yds,Pass TD,Pass Int,Rush Yds,Rush TD,2PT
Alan Cross,TB,0.0,0.0,0.0,0,0,0,0,0,0.0
Anthony Firkser,TEN,0.0,7.138821650507239,0.0626317291967129,0,0,0,0,0,0.0
Antonio Gates,LAC,2.2005769426436497,25.677468288061778,0.19178645446594533,0,0,0,0,0,0.0
Antony Auclair,TB,0.0,0.0,0.0,0,0,0,0,0,0.0
Austin Hooper,ATL,4.597988805893781,50.091425517970634,0.28627620704107515,0,0,0,0,0,0.0
Ben Braunecker,CHI,0.0,0.0,0.0,0,0,0,0,0,0.0
Benjamin Watson,NO,2.972104745969965,33.37,0.23554132480075385,0,0,0,0,0,0.0
Blake Bell,JAX,1.056202503643043,8.458915187712108,0.1,0,0,0,0,0,0.0
Blake Jarwin,DAL,0.3,7.84904343702069,0.1,0,0,0,0,0,0.0
Brian Parker,DEN,0.0,0.0,0.0,0,0,0,0,0,0.0
C.J. Uzomah,CIN,3.1454472766123587,32.109972198939474,0.2854467751572648,0,0,0,0,0,0.0
Cameron Brate,TB,1.5874706026757068,18.117267299637017,0.07008833021335063,0,0,0,0,0,0.0
Charles Clay,BUF,3.014334723311083,35.62628363337717,0.2,0,0,0,0,0,0.0
Chris Herndon,NYJ,1.7561375854702244,19.80685244579739,0.1371735882898149,0,0,0,0,0,0.0
Chris Manhertz,CAR,0.0,0.0,0.0,0,0,0,0,0,0.0
Clark Harris,CIN,0.0,0.0,0.0,0,0,0,0,0,0.0
Dallas Goedert,PHI,1.999912296696829,21.119231160105695,0.09280506042269132,0,0,0,0,0,0.0
Dan Arnold,NO,0.0,0.0,0.0,0,0,0,0,0,0.0
Daniel Brown,CHI,0.0,0.0,0.0,0,0,0,0,0,0.0
Darren Fells,CLE,0.6,9.749630458124502,0.1,0,0,0,0,0,0.0
David Morgan,MIN,0.3,8.17872858968878,0.061701796700258243,0,0,0,0,0,0.0
David Njoku,CLE,4.412323414369125,46.28779498999482,0.28,0,0,0,0,0,0.0
Demetrius Harris,KC,0.7,14.27,0.1,0,0,0,0,0,0.0
Dion Sims,CHI,0.1,1.3,0.0,0,0,0,0,0,0.0
