Player,POS,Team,Pass Yds,Pass TD,Pass Int,Rush Yds,Rush TD,Receptions,Rec Yds,Rec TD,Status
Zach Ertz,TE,PHI,0.0,0.0,0.0,0.0,0.0,6.3,67.2,0.5, 
George Kittle,TE,SF,0.0,0.0,0.0,0.0,0.0,5.3,69.2,0.4, 
Rob Gronkowski,TE,NE,0.0,0.0,0.0,0.0,0.0,4.2,61.5,0.4, 
Austin Hooper,TE,ATL,0.0,0.0,0.0,0.0,0.0,4.6,45.8,0.5, 
Jack Doyle,TE,IND,0.0,0.0,0.0,0.0,0.0,4.1,39.3,0.5,IR
Greg Olsen,TE,CAR,0.0,0.0,0.0,0.0,0.0,3.8,43.9,0.4,IR
Jared Cook,TE,OAK,0.0,0.0,0.0,0.0,0.0,4.1,47.6,0.2, 
Jordan Reed,TE,WAS,0.0,0.0,0.0,0.0,0.0,4.3,45.3,0.2,IR
Jimmy Graham,TE,GB,0.0,0.0,0.0,0.0,0.0,3.3,43.0,0.3, 
Evan Engram,TE,NYG,0.0,0.0,0.0,0.0,0.0,3.8,40.1,0.3, 
Cameron Brate,TE,TB,0.0,0.0,0.0,0.0,0.0,3.2,34.1,0.4,Q
Kyle Rudolph,TE,MIN,0.0,0.0,0.0,0.0,0.0,3.3,32.5,0.4, 
C.J. Uzomah,TE,CIN,0.0,0.0,0.0,0.0,0.0,3.2,34.3,0.4, 
Eric Ebron,TE,IND,0.0,0.0,0.0,0.0,0.0,2.8,33.7,0.4, 
Jeff Heuerman,TE,DEN,0.0,0.0,0.0,0.0,0.0,3.5,31.7,0.3,IR
Trey Burton,TE,CHI,0.0,0.0,0.0,0.0,0.0,2.9,32.6,0.3,Q
Vance McDonald,TE,PIT,0.0,0.0,0.0,0.0,0.0,3.0,33.8,0.2, 
David Njoku,TE,CLE,0.0,0.0,0.0,0.0,0.0,3.1,33.3,0.2, 
Ricky Seals-Jones,TE,ARI,0.0,0.0,0.0,0.0,0.0,2.7,32.8,0.2,Q
Nick Vannett,TE,SEA,0.0,0.0,0.0,0.0,0.0,2.4,25.0,0.4, 
