Player,ATT,CMP,YD,TD,INT,RATE,ATT,YD,AVG,TD,TARGT,RECPT,YD,AVG,TD,FL,FPTS,POS
"Jimmy Graham, GB",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,7.1,5.0,59.0,11.80,0.6,0.1,8,TE
"Tyler Eifert, CIN",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,7.8,5.3,68.4,12.91,0.4,0.0,8,TE
"Travis Kelce, KC",0.0,0.0,0.0,0.0,0.0,0.0,0.1,-0.3,-3.00,0.0,6.9,4.9,63.8,13.02,0.4,0.1,8,TE
"Greg Olsen, CAR",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,7.7,5.0,65.9,13.18,0.3,0.0,7,TE
"Jordan Reed, WAS",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,7.7,5.7,57.2,10.04,0.5,0.1,7,TE
"Delanie Walker, TEN",0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.1,11.00,0.0,6.9,4.2,52.9,12.60,0.3,0.0,6,TE
"Antonio Gates, LAC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,7.2,4.3,47.4,11.02,0.4,0.1,6,TE
"Kyle Rudolph, MIN",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,6.1,3.6,39.0,10.83,0.5,0.0,6,TE
"Cameron Brate, TB",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,5.3,4.0,40.6,10.15,0.3,0.0,5,TE
"Dwayne Allen, NE",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,5,3.4,37.3,10.97,0.4,0.0,5,TE
"Zach Ertz, PHI",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,6.2,4.5,40.9,9.09,0.2,0.0,5,TE
"Hunter Henry, LAC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,3.8,2.5,33.4,13.36,0.4,0.1,5,TE
"Eric Ebron, IND",0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.00,0.0,6.4,4.3,48.7,11.33,0.2,0.0,5,TE
"Martellus Bennett, NE",0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.5,5.00,0.0,5.6,3.7,39.6,10.70,0.3,0.0,4,TE
"Jermaine Gresham, ARI",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,4.9,3.4,36.6,10.76,0.3,0.0,4,TE
"Ryan Griffin, HOU",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,5.9,4.0,34.8,8.70,0.3,0.1,4,TE
"Jason Witten, DAL",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,5,3.7,38.7,10.46,0.2,0.0,4,TE
"Charles Clay, BUF",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,5,3.2,32.7,10.22,0.2,0.0,4,TE
"Austin Hooper, ATL",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,3.6,2.6,32.2,12.38,0.2,0.0,4,TE
"Vernon Davis, WAS",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,3.7,3.0,35.8,11.93,0.2,0.0,4,TE
"Daniel Brown, CHI",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,3.6,3.2,33.6,10.50,0.2,0.0,4,TE
"Levine Toilolo, DET",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,3.5,2.6,31.2,12.00,0.2,0.0,4,TE
"Coby Fleener, NO",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.00,0.0,5.1,3.2,35.4,11.06,0.2,0.0,4,TE
"Jared Cook, OAK",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,5,2.8,31.4,11.21,0.2,0.1,4,TE
"Clive Walford, NYJ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,3.3,2.1,21.4,10.19,0.2,0.0,3,TE
"Jack Doyle, IND",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,4.1,3.2,29.6,9.25,0.2,0.1,3,TE
"Garrett Celek, SF",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,3.7,2.3,27.0,11.74,0.2,0.1,3,TE
"MarQueis Gray, MIA",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2.7,2.2,22.7,10.32,0.1,0.0,2,TE
"Virgil Green, LAC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.00,0.0,3.1,2.0,23.4,11.70,0.1,0.0,2,TE
"Neal Sterling, NYJ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,3.2,2.4,21.0,8.75,0.1,0.0,2,TE
"Lance Kendricks, GB",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,4.1,2.4,20.6,8.58,0.1,0.1,2,TE
