Player,Team,Rush Yds,Receptions,Rec Yds,Rec TD,Pass Yds,Pass TD,Pass Int,Rush TD,2PT
A.J. Green,CIN,0.0,4.9250989862022925,70.19883677201182,0.5668002037947681,0.0,0.0,0.0,0.0,0.0
Adam Humphries,TB,0.0,4.541531413476118,55.937590426663434,0.28867084946196025,0.0,0.0,0.0,0.0,0.0
Adam Thielen,MIN,0.41,7.681397770393074,104.1896625005621,0.5133457043172482,0.0,0.0,0.0,0.0,0.0
Aldrick Robinson,MIN,0.0,2.274457076368576,28.86533471187389,0.2699883688608518,0.0,0.0,0.0,0.0,0.0
Alex Erickson,CIN,0.0,0.2,7.920188625517433,0.03445082149274334,0.0,0.0,0.0,0.0,0.0
Allen Hurns,DAL,0.0,1.504592156149616,14.58083930026514,0.13900937764237292,0.0,0.0,0.0,0.0,0.0
Allen Robinson,CHI,0.0,3.757577341434902,52.47932776117245,0.40328434167869387,0.0,0.0,0.0,0.0,0.0
Alshon Jeffery,PHI,0.0,4.04033789152333,54.195947317904164,0.4163466376049355,0.0,0.0,0.0,0.0,0.0
Amari Cooper,DAL,0.0,4.905637321390441,70.4778506379536,0.47374559513621517,0.0,0.0,0.0,0.0,0.0
Andre Holmes,DEN,0.0,0.0,6.600417458903237,0.07529602617809761,0.0,0.0,0.0,0.0,0.0
Andre Roberts,NYJ,0.0,0.2,2.1,0.0,0.0,0.0,0.0,0.0,0.0
Andy Jones,DET,0.0,1.5340365400497915,18.883476389562013,0.17413095383791277,0.0,0.0,0.0,0.0,0.0
Anthony Miller,CHI,0.0,3.00346283191866,38.096913759965325,0.3,0.0,0.0,0.0,0.0,0.0
Antonio Brown,PIT,0.0,6.517271350034439,87.0762197269002,0.6785838974864455,0.0,0.0,0.0,0.0,0.0
Antonio Callaway,CLE,0.0,2.9506289283362577,41.64170443314121,0.29742412442571764,0.0,0.0,0.0,0.0,0.0
Austin Carr,NO,0.0,0.69,11.182313766741796,0.11473391547946099,0.0,0.0,0.0,0.0,0.0
Bennie Fowler,NYG,0.0,0.11100626626611199,17.902800171621635,0.07966220315799433,0.0,0.0,0.0,0.0,0.0
Bobo Wilson,TB,0.0,0.0,0.0,0.02991357920679319,0.0,0.0,0.0,0.0,0.0
Brandin Cooks,LAR,3.2,5.1114225531390876,79.5157938158425,0.519876852280369,0.0,0.0,0.0,0.0,0.0
Brandon Zylstra,MIN,0.0,0.0,10.75836350295793,0.08073074198554453,0.0,0.0,0.0,0.0,0.0
Breshad Perriman,CLE,0.0,1.6790768110504746,20.515084082278744,0.11,0.0,0.0,0.0,0.0,0.0
Brice Butler,MIA,0.0,0.0,19.31052524542028,0.17276504097065246,0.0,0.0,0.0,0.0,0.0
Bruce Ellington,DET,0.4,4.032515229798006,48.19256398385599,0.3,0.0,0.0,0.0,0.0,0.0
Calvin Ridley,ATL,0.4,3.9351455576378123,52.96755706131912,0.35260095495636073,0.0,0.0,0.0,0.0,0.0
Cameron Batson,TEN,0.0,1.5200451169307785,18.741614884088172,0.1,0.0,0.0,0.0,0.0,0.0
Charone Peake,NYJ,0.0,0.2,2.4,0.0,0.0,0.0,0.0,0.0,0.0
Chester Rogers,IND,0.0,2.3265396477527602,25.35228996891582,0.17731803516842148,0.0,0.0,0.0,0.0,0.0
