Player,POS,Team,Pass Yds,Pass TD,Pass Int,Rush Yds,Rush TD,Receptions,Rec Yds,Rec TD
Rob Gronkowski,TE,NE,0.0,0.0,0.0,0.0,0.0,5.8,71.9,0.4
Travis Kelce,TE,KC,0.0,0.0,0.0,0.0,0.0,4.8,68.1,0.4
Trey Burton,TE,CHI,0.0,0.0,0.0,0.2,0.0,3.9,50.4,0.5
Eric Ebron,TE,IND,0.0,0.0,0.0,-0.1,0.0,4.3,55.9,0.5
Zach Ertz,TE,PHI,0.0,0.0,0.0,0.0,0.0,6.4,67.5,0.3
George Kittle,TE,SF,0.0,0.0,0.0,0.0,0.0,4.7,66.5,0.2
Jordan Reed,TE,WAS,0.0,0.0,0.0,0.0,0.0,4.9,57.6,0.4
O.J. Howard,TE,TB,0.0,0.0,0.0,0.0,0.0,3.5,57.6,0.3
Jared Cook,TE,OAK,0.0,0.0,0.0,0.0,0.0,4.9,59.2,0.3
Jimmy Graham,TE,GB,0.0,0.0,0.0,0.0,0.0,4.5,51.0,0.3
Kyle Rudolph,TE,MIN,0.0,0.0,0.0,0.0,0.0,4.3,45.3,0.4
Vance McDonald,TE,PIT,0.0,0.0,0.0,0.0,0.0,3.9,54.6,0.3
Jack Doyle,TE,IND,0.0,0.0,0.0,0.0,0.0,4.6,51.4,0.3
David Njoku,TE,CLE,0.0,0.0,0.0,0.0,0.0,4.1,48.5,0.4
C.J. Uzomah,TE,CIN,0.0,0.0,0.0,0.0,0.0,3.7,41.8,0.4
Evan Engram,TE,NYG,0.0,0.0,0.0,2.2,0.0,3.0,34.3,0.3
Ricky Seals-Jones,TE,ARI,0.0,0.0,0.0,0.0,0.0,2.3,32.4,0.3
Benjamin Watson,TE,NO,0.0,0.0,0.0,0.0,0.0,3.1,34.6,0.2
Greg Olsen,TE,CAR,0.0,0.0,0.0,0.0,0.0,3.0,33.5,0.2
Michael Roberts,TE,DET,0.0,0.0,0.0,0.0,0.0,2.0,19.0,0.5
Chris Herndon,TE,NYJ,0.0,0.0,0.0,0.0,0.0,2.3,28.6,0.3
Cameron Brate,TE,TB,0.0,0.0,0.0,0.0,0.0,2.4,27.0,0.3
Jordan Thomas,TE,HOU,0.0,0.0,0.0,0.0,0.0,2.2,25.3,0.2
Tyler Higbee,TE,LAR,0.0,0.0,0.0,0.0,0.0,1.8,21.9,0.2
Jordan Akins,TE,HOU,0.0,0.0,0.0,0.0,0.0,2.1,24.0,0.2
Mike Gesicki,TE,MIA,0.0,0.0,0.0,0.0,0.0,2.2,23.6,0.2
Vernon Davis,TE,WAS,0.0,0.0,0.0,0.0,0.0,1.9,29.7,0.2
Jason Croom,TE,BUF,0.0,0.0,0.0,0.0,0.0,1.8,17.2,0.3
Ed Dickson,TE,SEA,0.0,0.0,0.0,0.0,0.0,1.7,21.5,0.1
Jeff Heuerman,TE,DEN,0.0,0.0,0.0,0.0,0.0,2.4,26.4,0.1
Jesse James,TE,PIT,0.0,0.0,0.0,0.0,0.0,1.8,22.4,0.1
Nick Vannett,TE,SEA,0.0,0.0,0.0,0.0,0.0,2.0,20.2,0.1
Charles Clay,TE,BUF,0.0,0.0,0.0,0.0,0.0,2.9,29.9,0.1
Dallas Goedert,TE,PHI,0.0,0.0,0.0,0.0,0.0,2.1,18.3,0.2
Mark Andrews,TE,BAL,0.0,0.0,0.0,0.0,0.0,1.7,17.2,0.2
Gerald Everett,TE,LAR,0.0,0.0,0.0,0.3,0.0,1.6,19.8,0.2
Rhett Ellison,TE,NYG,0.0,0.0,0.0,0.0,0.0,1.1,11.0,0.1
Neal Sterling,TE,NYJ,0.0,0.0,0.0,0.0,0.0,1.5,16.5,0.1
Hayden Hurst,TE,BAL,0.0,0.0,0.0,0.0,0.0,1.5,14.2,0.1
Darren Fells,TE,CLE,0.0,0.0,0.0,0.0,0.0,1.1,13.3,0.1
Luke Willson,TE,DET,0.0,0.0,0.0,0.0,0.0,1.1,10.5,0.1
Seth DeValve,TE,CLE,0.0,0.0,0.0,0.0,0.0,1.0,11.1,0.1
Jordan Leggett,TE,NYJ,0.0,0.0,0.0,0.0,0.0,1.4,15.5,0.1
Josh Hill,TE,NO,0.0,0.0,0.0,-0.2,0.0,1.2,13.1,0.1
