Player,ATT,CMP,YD,TD,INT,RATE,ATT,YD,AVG,TD,TARGT,RECPT,YD,AVG,TD,FL,FPTS,POS
"Matt Ryan, ATL",36.1,24.9,326.0,2.3,0.8,109.2,2.1,8.2,3.90,0.0,0,0.0,0.0,0.00,0.0,0.2,24,QB
"Tyrod Taylor, CLE",28.7,18.1,211.0,1.8,0.6,97.5,5.4,33.9,6.28,0.3,0,0.0,0.0,0.00,0.0,0.1,22,QB
"Aaron Rodgers, GB",38.4,24.3,242.0,1.9,0.6,91.1,3.9,22.4,5.74,0.2,0,0.0,0.0,0.00,0.0,0.2,22,QB
"Carson Palmer, ARI",38.9,24.2,299.0,2.2,0.9,95.2,1.2,3.1,2.58,0.0,0,0.0,0.0,0.00,0.0,0.3,21,QB
"Derek Carr, OAK",38.8,24.2,260.0,2.2,0.6,94.4,2.3,5.5,2.39,0.0,0,0.0,0.0,0.00,0.0,0.2,21,QB
"Russell Wilson, SEA",36.3,24.6,265.0,1.7,0.9,94.3,3.9,20.7,5.31,0.1,0,0.0,0.0,0.00,0.0,0.1,20,QB
"Alex Smith, WAS",31.6,20.9,228.0,1.7,0.6,97.3,3.5,11.8,3.37,0.2,0,0.0,0.0,0.00,0.0,0.2,19,QB
"Dak Prescott, DAL",30.6,20.6,241.0,1.6,0.5,101.6,3.5,15.6,4.46,0.3,0,0.0,0.0,0.00,0.0,0.3,19,QB
"Philip Rivers, LAC",38.4,24.0,294.0,2.0,1.3,89.3,1.2,3.3,2.75,0.0,0,0.0,0.0,0.00,0.0,0.4,19,QB
"Cam Newton, CAR",32.8,19.1,232.0,1.5,0.8,85.2,5.9,29.9,5.07,0.3,0,0.0,0.0,0.00,0.0,0.3,19,QB
"Joe Flacco, BAL",44.3,27.5,295.0,1.6,1.2,82.3,1.6,3.5,2.19,0.2,0,0.0,0.0,0.00,0.0,0.2,19,QB
"Kirk Cousins, MIN",35.4,24.4,269.0,1.7,1.1,94.2,2.0,3.9,1.95,0.2,0,0.0,0.0,0.00,0.0,0.3,18,QB
"Ben Roethlisberger, PIT",37.3,24.5,266.0,1.6,1.1,88.5,1.1,2.5,2.27,0.0,0,0.0,0.0,0.00,0.0,0.1,17,QB
"Eli Manning, NYG",36.8,25.7,247.0,1.7,0.8,94.6,1.4,1.8,1.29,0.0,0,0.0,0.0,0.00,0.0,0.2,17,QB
"Jameis Winston, TB",34.6,22.7,243.0,1.4,0.8,89.9,3.4,11.0,3.24,0.1,0,0.0,0.0,0.00,0.0,0.3,16,QB
"Drew Brees, NO",40.2,27.4,272.0,1.5,1.2,87.1,1.3,1.8,1.38,0.1,0,0.0,0.0,0.00,0.0,0.3,16,QB
"Tom Brady, NE",37.1,21.9,225.0,1.5,0.5,84.4,2.8,5.3,1.89,0.0,0,0.0,0.0,0.00,0.0,0.2,16,QB
"Andy Dalton, CIN",33.2,21.7,242.0,1.2,0.7,90.2,3.4,12.2,3.59,0.2,0,0.0,0.0,0.00,0.0,0.3,16,QB
"Colin Kaepernick, SF",30.3,17.8,172.0,1.2,0.7,78.3,6.7,42.6,6.36,0.2,0,0.0,0.0,0.00,0.0,0.3,16,QB
"Andrew Luck, IND",36.6,22.1,228.0,1.3,1.3,75.4,4.3,23.5,5.47,0.1,0,0.0,0.0,0.00,0.0,0.2,16,QB
"Sam Bradford, ARI",32.7,21.8,224.0,1.7,0.8,93.3,1.5,2.7,1.80,0.0,0,0.0,0.0,0.00,0.0,0.2,16,QB
"Brock Osweiler, MIA",35.0,21.5,196.0,1.7,0.9,82.1,2.3,8.7,3.78,0.1,0,0.0,0.0,0.00,0.0,0.1,15,QB
"Matthew Stafford, DET",36.2,22.9,237.0,1.2,0.9,82.8,2.6,11.9,4.58,0.1,0,0.0,0.0,0.00,0.0,0.2,15,QB
"Marcus Mariota, TEN",30.1,17.6,207.0,1.2,0.9,80.3,3.8,25.3,6.66,0.1,0,0.0,0.0,0.00,0.0,0.2,15,QB
"Matt Moore, MIA",31.7,21.0,231.0,1.4,0.8,91.9,1.4,5.6,4.00,0.0,0,0.0,0.0,0.00,0.0,0.1,15,QB
"Blake Bortles, JAC",38.5,21.6,219.0,1.2,1.3,68.9,3.6,25.0,6.94,0.1,0,0.0,0.0,0.00,0.0,0.3,14,QB
"Trevor Siemian, MIN",35.0,20.5,220.0,1.2,0.9,77.8,2.3,5.1,2.22,0.0,0,0.0,0.0,0.00,0.0,0.2,13,QB
"Carson Wentz, PHI",37.7,24.5,222.0,1.1,1.0,79.4,2.9,6.8,2.34,0.1,0,0.0,0.0,0.00,0.0,0.3,12,QB
"Bryce Petty, MIA",34.0,19.3,206.0,1.2,1.4,69.2,1.7,7.9,4.65,0.0,0,0.0,0.0,0.00,0.0,0.1,12,QB
