Player,Team,Pass Yds,Pass TD,Pass Int,Rush Yds,Rush TD,Receptions,Rec Yds,Rec TD,2PT
AJ McCarron,OAK,0.0,0.03,0.04,0.0,0.0,0.0,0.0,0.0,0.03
Aaron Rodgers,GB,285.0,2.2,0.63,16.22272857304083,0.08888888888888889,0.0,0.0,0.0,0.1
Alex Smith,WAS,293.98133472245064,2.0,0.75,21.1,0.08888888888888889,0.0,0.0,0.0,0.06
Alex Tanney,NYG,0.0,0.09,0.18,0.0,0.0,0.0,0.0,0.0,0.03
Andrew Luck,IND,299.0,2.1,2.0,13.165937053040398,0.08888888888888889,0.0,0.0,0.0,0.13
Andy Dalton,CIN,273.97,2.0,1.2,6.1847220296939165,0.08888888888888889,0.0,0.0,0.0,0.0
Baker Mayfield,CLE,260.0,2.0,1.1,17.193757476019005,0.08888888888888889,0.0,0.0,0.0,0.08
Ben Roethlisberger,PIT,305.8190763511616,3.0,1.0,5.895057428291005,0.08888888888888889,0.0,0.0,0.0,0.22
Blaine Gabbert,TEN,0.0,0.07,0.13,0.0,0.0,0.0,0.0,0.0,0.03
Blake Bortles,JAX,277.0,2.0,1.0,24.12615788364161,0.2,0.0,0.0,0.0,0.13
Brett Hundley,SEA,0.0,0.05,0.13,0.0,0.0,0.0,0.0,0.0,0.03
Brian Hoyer,NE,0.0,0.04,0.05,0.0,0.0,0.0,0.0,0.0,0.01
Brock Osweiler,MIA,0.0,0.07,0.11,0.0,0.0,0.0,0.0,0.0,0.06
C.J. Beathard,SF,240.4030479698762,1.22,1.2,17.20959352349159,0.3,0.0,0.0,0.0,0.07
Cam Newton,CAR,240.40660415591594,2.0,1.0,35.0,0.0,0.0,0.0,0.0,0.13
Carson Wentz,PHI,280.0,2.0,1.0,18.01,0.08888888888888889,0.0,0.0,0.0,0.22
Case Keenum,DEN,240.8737208793025,1.4,1.2,5.8094489298912295,0.08888888888888889,0.0,0.0,0.0,0.03
Chad Henne,KC,0.0,0.03,0.06,0.0,0.0,0.0,0.0,0.0,0.02
Chad Kelly,FA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04
Cody Kessler,JAX,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.03
Colt McCoy,WAS,0.0,0.04,0.05,0.0,0.0,0.0,0.0,0.0,0.03
Cooper Rush,DAL,0.0,0.03,0.04,0.0,0.0,0.0,0.0,0.0,0.03
Dak Prescott,DAL,219.36575366398785,1.4,0.7,24.4,0.08888888888888889,0.0,0.0,0.0,0.07
DeShone Kizer,GB,0.0,0.05,0.17,0.0,0.0,0.0,0.0,0.0,0.03
Derek Carr,OAK,269.37714385180624,2.0,1.2,5.0,0.0,0.0,0.0,0.0,0.19
Deshaun Watson,HOU,290.0,2.0,1.1,28.672895668096036,0.3,0.0,0.0,0.0,0.15
Drew Brees,NO,305.0,3.0,1.0,5.614501872735448,0.08888888888888889,0.0,0.0,0.0,0.06
Eli Manning,NYG,270.0,1.8,1.0,5.0,0.0,0.0,0.0,0.0,0.03
Geno Smith,LAC,0.0,0.03,0.05,0.0,0.0,0.0,0.0,0.0,0.03
Jacoby Brissett,IND,0.0,0.19376123151321029,0.05,0.0,0.0,0.0,0.0,0.0,0.03
Jared Goff,LAR,287.8874112683491,2.1,1.0,5.8538580513439635,0.08888888888888889,0.0,0.0,0.0,0.04
Jeff Driskel,CIN,0.0,0.05,0.18,0.0,0.0,0.0,0.0,0.0,0.04
Joe Flacco,BAL,277.0,2.0,1.0,5.614501872735448,0.08888888888888889,0.0,0.0,0.0,0.13
Joe Webb,HOU,0.0,0.02,0.03,0.0,0.0,0.0,0.0,0.0,0.0
Josh Allen,BUF,159.0,1.08,1.4,20.6449809553842,0.3,0.0,0.0,0.0,0.08
Josh McCown,NYJ,0.0,0.06,0.08,0.0,0.0,0.0,0.0,0.0,0.02
Josh Rosen,ARI,213.22645490763503,1.7,1.1,7.5,0.08888888888888889,0.0,0.0,0.0,0.08
Joshua Dobbs,PIT,0.0,0.21880903206357039,0.06,0.0,0.0,0.0,0.0,0.0,0.04
Kirk Cousins,MIN,285.1771284045934,2.0,1.0,8.1,0.08888888888888889,0.0,0.0,0.0,0.06
Lamar Jackson,BAL,2.5,0.24,0.36,14.746855296021865,0.0,0.0,0.0,0.0,0.03
Marcus Mariota,TEN,213.0,1.5,1.2,24.4,0.3,0.0,0.0,0.0,0.03
Matt Cassel,DET,0.0,0.02,0.07,0.0,0.0,0.0,0.0,0.0,0.05
Matt Ryan,ATL,292.5662113250587,2.1,1.0,6.364519300170695,0.08888888888888889,0.0,0.0,0.0,0.09
Matt Schaub,ATL,0.0,0.02,0.06,0.0,0.0,0.0,0.0,0.0,0.11
