Player,Team,Pass Yds,Pass TD,Pass Int,Rush Yds,Rush TD,Receptions,Rec Yds,Rec TD,2PT
AJ McCarron,OAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03
Aaron Rodgers,GB,285.0,2.2,0.63,16.22272857304083,0.08888888888888889,0.0,0.0,0.0,0.1
Alex Smith,WAS,293.98133472245064,1.8610878368942885,0.49173228346456693,21.1,0.08888888888888889,0.0,0.0,0.0,0.06
Alex Tanney,NYG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03
Andrew Luck,IND,299.0,1.5462983344339278,1.099743751925915,13.165937053040398,0.08888888888888889,0.0,0.0,0.0,0.13
Andy Dalton,CIN,273.97,1.9,1.099743751925915,6.1847220296939165,0.08888888888888889,0.0,0.0,0.0,0.0
Baker Mayfield,CLE,260.0,1.5462983344339278,1.099743751925915,17.193757476019005,0.08888888888888889,0.0,0.0,0.0,0.08
Ben Roethlisberger,PIT,305.8190763511616,2.2316204051012756,1.0,5.895057428291005,0.08888888888888889,0.0,0.0,0.0,0.22
Blaine Gabbert,TEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03
Blake Bortles,JAX,277.0,1.5462983344339278,1.0,24.12615788364161,0.2,0.0,0.0,0.0,0.13
Brett Hundley,SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03
Brian Hoyer,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
Brock Osweiler,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06
C.J. Beathard,SF,240.4030479698762,1.22,1.099743751925915,17.20959352349159,0.3,0.0,0.0,0.0,0.07
Cam Newton,CAR,240.40660415591594,1.5462983344339278,1.0,35.0,0.0,0.0,0.0,0.0,0.13
Carson Wentz,PHI,280.0,1.8610878368942885,0.657044107965767,18.01,0.08888888888888889,0.0,0.0,0.0,0.22
Case Keenum,DEN,240.8737208793025,1.4,0.6,5.8094489298912295,0.08888888888888889,0.0,0.0,0.0,0.03
Chad Henne,KC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
Chad Kelly,FA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04
Cody Kessler,JAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03
Colt McCoy,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03
Cooper Rush,DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03
Dak Prescott,DAL,219.36575366398785,1.4,0.49173228346456693,24.4,0.08888888888888889,0.0,0.0,0.0,0.07
DeShone Kizer,GB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03
Derek Carr,OAK,269.37714385180624,1.5462983344339278,1.099743751925915,5.0,0.0,0.0,0.0,0.0,0.19
Deshaun Watson,HOU,290.0,1.8610878368942885,0.73,28.672895668096036,0.3,0.0,0.0,0.0,0.15
Drew Brees,NO,305.0,1.8610878368942885,0.6,5.614501872735448,0.08888888888888889,0.0,0.0,0.0,0.06
Eli Manning,NYG,270.0,1.5462983344339278,0.6,5.0,0.0,0.0,0.0,0.0,0.03
Geno Smith,LAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03
