Player,Team,Pass Yds,Pass TD,Pass Int,Rush Yds,Rush TD,Receptions,Rec Yds,Rec TD,2PT
AJ McCarron,OAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03
Aaron Rodgers,GB,285.0,2.2,0.61827152967453,14.08,0.09905502200126648,0.0,0.0,0.0,0.1
Alex Smith,WAS,283.2908020019531,1.7261992692947388,0.61827152967453,15.9,0.07651880383491516,0.0,0.0,0.0,0.06
Alex Tanney,NYG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03
Andrew Luck,IND,281.1202087402344,1.7261992692947388,1.023085117340088,11.47,0.13376924395561218,0.0,0.0,0.0,0.13
Andy Dalton,CIN,273.97,1.9,0.8072437047958374,5.28,0.07651880383491516,0.0,0.0,0.0,0.0
Baker Mayfield,CLE,258.3433532714844,1.5068572759628296,1.023085117340088,19.04082679748535,0.09905502200126648,0.0,0.0,0.0,0.08
Ben Roethlisberger,PIT,298.85546875,2.2411227226257324,0.9901216626167297,4.265721321105957,0.09905502200126648,0.0,0.0,0.0,0.22
Blaine Gabbert,TEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03
Blake Bortles,JAX,277.0,1.7261992692947388,0.9901216626167297,22.439035415649414,0.11854085326194763,0.0,0.0,0.0,0.13
Brett Hundley,SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03
Brian Hoyer,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
Brock Osweiler,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06
C.J. Beathard,SF,245.0,1.22,1.023085117340088,10.0,0.27905645966529846,0.0,0.0,0.0,0.07
Cam Newton,CAR,216.4,1.7261992692947388,1.0,35.0,0.32975858449935913,0.0,0.0,0.0,0.13
Carson Wentz,PHI,280.0,2.0,0.8746658563613892,18.01,0.09905502200126648,0.0,0.0,0.0,0.22
Case Keenum,DEN,244.40414428710938,1.4,0.6352490782737732,4.13704776763916,0.07651880383491516,0.0,0.0,0.0,0.03
Chad Henne,KC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
Chad Kelly,FA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04
Cody Kessler,JAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03
Colt McCoy,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03
Cooper Rush,DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03
Dak Prescott,DAL,205.0,1.4,0.61827152967453,19.1154842376709,0.15325507521629333,0.0,0.0,0.0,0.07
DeShone Kizer,GB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03
Derek Carr,OAK,266.7251892089844,1.7261992692947388,1.023085117340088,5.0,0.0,0.0,0.0,0.0,0.19
Deshaun Watson,HOU,290.0,1.8945530652999878,0.73,27.2,0.27905645966529846,0.0,0.0,0.0,0.15
Drew Brees,NO,292.17047119140625,2.2411227226257324,0.7037016153335571,3.965362310409546,0.07651880383491516,0.0,0.0,0.0,0.06
Eli Manning,NYG,264.811767578125,1.4625439643859863,0.61827152967453,3.0453250408172607,0.0,0.0,0.0,0.0,0.03
