Player,Team,Pass Yds,Pass TD,Pass Int,Rush Yds,Rush TD,Receptions,Rec Yds,Rec TD,2PT
AJ McCarron,OAK,0.0,0.0,0.0,0.0,0.0,0,0,0,0.03
Aaron Rodgers,GB,258.30490052700515,1.5301043632977005,0.5643934575976748,16.567865817311198,0.1,0,0,0,0.06
Andrew Luck,IND,282.24374421822864,2.1,0.9628476834184643,12.660422376467558,0.1,0,0,0,0.13
Baker Mayfield,CLE,255.05533586863368,1.7222136588276136,0.901851852014726,10.452424192291133,0.11825572385161792,0,0,0,0.15
Ben Roethlisberger,PIT,323.0404975406302,2.355966390111806,0.8959154220357293,6.29,0.1,0,0,0,0.19
Blaine Gabbert,TEN,0.0,0.0,0.0,0.0,0.0,0,0,0,0.03
Blake Bortles,JAX,0.0,0.0,0.0,0.0,0.0,0,0,0,0.03
Brandon Weeden,HOU,0.0,0.0,0.0,0.0,0.0,0,0,0,0.06
Brett Hundley,SEA,0.0,0.0,0.0,0.0,0.0,0,0,0,0.03
Brian Hoyer,NE,0.0,0.0,0.0,0.0,0.0,0,0,0,0.01
Brock Osweiler,MIA,0.0,0.0,0.0,0.0,0.0,0,0,0,0.06
C.J. Beathard,SF,0.0,0.0,0.0,0.0,0.0,0,0,0,0.03
Cam Newton,CAR,261.92770803923855,1.7878684843761012,0.9181324371251023,31.233919789690468,0.2347112863320627,0,0,0,0.13
Case Keenum,DEN,238.09944333856313,1.5102127123811326,0.7424214836210592,9.866856086855197,0.1,0,0,0,0.03
Chad Henne,KC,0.0,0.0,0.0,0.0,0.0,0,0,0,0.02
Chase Daniel,CHI,0.0,0.0,0.0,0.0,0.0,0,0,0,0.02
Cody Kessler,JAX,209.611737114326,1.1414559001850924,0.7696909235366503,17.16163034279611,0.12,0,0,0,0.09
Cooper Rush,DAL,0.0,0.0,0.0,0.0,0.0,0,0,0,0.03
Dak Prescott,DAL,247.41978202645498,1.6348740172961842,0.7143708031604115,21.622590463798897,0.1760307536155227,0,0,0,0.06
DeShone Kizer,GB,0.0,0.0,0.0,0.0,0.0,0,0,0,0.03
Derek Carr,OAK,255.85416192448213,1.6317737763443156,0.7758844039426264,5.7,0.1,0,0,0,0.13
Deshaun Watson,HOU,238.82502184829775,1.8751245034750124,0.8236167899199155,30.651639678184285,0.17026926025097605,0,0,0,0.13
Drew Brees,NO,280.48814545047316,2.2,0.7735417758521913,5.2,0.1526484255287039,0,0,0,0.03
Eli Manning,NYG,243.37135930440732,1.4893916145709578,0.7331088752205419,0.0,0.0,0,0,0,0.06
Geno Smith,LAC,0.0,0.0,0.0,0.0,0.0,0,0,0,0.03
Jacoby Brissett,IND,0.0,0.0,0.0,0.0,0.0,0,0,0,0.03
Jameis Winston,TB,264.02359509546176,1.6381444124258258,0.9828516255405354,21.18830042197503,0.2,0,0,0,0.13
Jared Goff,LAR,292.43710775747604,2.2985905903674198,0.7405415065664668,9.585000479151738,0.1845719911860732,0,0,0,0.09
Jeff Driskel,CIN,226.18441718227618,1.5440932205337483,0.9357625934670672,14.320144501363508,0.07802102090927023,0,0,0,0.11
Joe Flacco,BAL,5.3,0.0,0.0,0.0,0.0,0,0,0,0.04
Joe Webb,HOU,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
Josh Allen,BUF,197.72533403853186,1.1582370851716897,0.9624455977742765,50.34020414301344,0.34,0,0,0,0.1
Josh Johnson,WAS,192.91807572484294,0.8682569089917811,1.145434261790336,32.81149038146589,0.21355866364542314,0,0,0,0.07
Josh McCown,NYJ,0.0,0.0,0.0,0.0,0.0,0,0,0,0.02
Josh Rosen,ARI,200.7054960919137,1.2102974984307031,1.1427335958024467,12.31471147738731,0.062039698328078804,0,0,0,0.09
Joshua Dobbs,PIT,0.0,0.0,0.0,0.0,0.0,0,0,0,0.03
Kevin Hogan,DEN,0.0,0.0,0.0,0.0,0.0,0,0,0,0.03
Kirk Cousins,MIN,277.099327185052,2.1,0.7984401884567055,10.060311094469691,0.1452474200230765,0,0,0,0.09
Lamar Jackson,BAL,165.43790870141714,1.2527143242340397,0.7400173164483898,59.724286607242945,0.4,0,0,0,0.08
Marcus Mariota,TEN,209.62638972255579,1.2749392546530653,0.8215963984349102,27.68710347527947,0.22439584242522753,0,0,0,0.03
Mark Sanchez,WAS,0.0,0.0,0.0,0.0,0.0,0,0,0,0.03
Matt Barkley,BUF,0.0,0.0,0.0,0.0,0.0,0,0,0,0.03
Matt Cassel,DET,0.0,0.0,0.0,0.0,0.0,0,0,0,0.05
Matt Ryan,ATL,276.4797305911534,2.099984856053467,0.8,7.5,0.1,0,0,0,0.09
Matt Schaub,ATL,0.0,0.0,0.0,0.0,0.0,0,0,0,0.1
Matthew Stafford,DET,224.66412252446827,1.2740046952704076,0.7717444548832479,6.9,0.1,0,0,0,0.06
Mike Glennon,ARI,0.0,0.0,0.0,0.0,0.0,0,0,0,0.06
Mitchell Trubisky,CHI,245.64661005313508,1.891908244706135,0.8074673472096013,29.520085356050505,0.18971613498746023,0,0,0,0.15
Nate Sudfeld,PHI,0.0,0.0,0.0,0.0,0.0,0,0,0,0.03
Nick Foles,PHI,258.9485692527839,1.5797082505962514,0.8019597219967844,8.961469448600223,0.09648930548027407,0,0,0,0.06
Nick Mullens,SF,258.4612009014948,1.5141344912357566,1.1678991480980585,5.6862730252682265,0.1,0,0,0,0.07
Patrick Mahomes,KC,309.74204364350055,2.646403058295281,0.8613244060805043,16.831318244635487,0.2,0,0,0,0.05
Philip Rivers,LAC,301.80935169896367,2.230367969569571,0.7576548520461793,0.0,0.0,0,0,0,0.13
Russell Wilson,SEA,237.0317488396796,2.1,0.6714667492248373,23.163851318129186,0.15,0,0,0,0.09
