Player,Team,Pass Yds,Pass TD,Pass Int,Rush Yds,Rush TD,Receptions,Rec Yds,Rec TD,2PT
AJ McCarron,OAK,1.5499999999999998,0.0,0.0,0.05,0.0,0,0,0,0.03
Aaron Rodgers,GB,265.895,1.5,0.6499999999999999,14.8,0.085,0,0,0,0.06
Andrew Luck,IND,285.0,2.0700000000000003,0.8500000000000001,10.5,0.05,0,0,0,0.13
Baker Mayfield,CLE,256.79499999999996,1.65,0.97,9.3,0.08,0,0,0,0.15
Ben Roethlisberger,PIT,326.95,2.3,1.0,5.0,0.1,0,0,0,0.19
Blaine Gabbert,TEN,3.0999999999999996,0.0,0.0,0.05,0.0,0,0,0,0.03
Blake Bortles,JAX,10.3,0.08675266619946592,0.0,0.6486986573647701,0.0,0,0,0,0.03
Brandon Weeden,HOU,1.55,0.0,0.0,0.02,0.0,0,0,0,0.06
Brett Hundley,SEA,2.45,0.0,0.0,0.015,0.0,0,0,0,0.03
Brian Hoyer,NE,2.0,0.0,0.0,0.08,0.0,0,0,0,0.01
Brock Osweiler,MIA,3.95,0.0,0.0,0.0,0.0,0,0,0,0.06
C.J. Beathard,SF,11.100000000000001,0.049092686697427626,0.06526616991946783,0.13835261367150253,0.0,0,0,0,0.03
Cam Newton,CAR,261.45,1.715766686234403,0.9816816105033987,33.514804853242396,0.33866028799867787,0,0,0,0.13
Case Keenum,DEN,235.0,1.45,0.8,7.115,0.1,0,0,0,0.03
Chad Henne,KC,1.9849999999999999,0.0,0.0,0.0,0.0,0,0,0,0.02
Chase Daniel,CHI,2.8499999999999996,0.0,0.0,0.0,0.0,0,0,0,0.02
Cody Kessler,JAX,206.1,1.02,0.75,16.424999999999997,0.05,0,0,0,0.09
Cooper Rush,DAL,2.8000000000000003,0.0,0.0,0.0,0.0,0,0,0,0.03
Dak Prescott,DAL,254.5,1.5,0.73,21.994999999999997,0.25,0,0,0,0.06
DeShone Kizer,GB,1.375,0.0,0.0,0.053023317160830266,0.0,0,0,0,0.03
Derek Carr,OAK,264.7,1.55,0.8,4.635,0.085,0,0,0,0.13
Deshaun Watson,HOU,242.0,1.75,0.9,33.900000000000006,0.19,0,0,0,0.13
Drew Brees,NO,281.735,2.1500000000000004,0.55,2.05,0.11,0,0,0,0.03
Eli Manning,NYG,247.75,1.4449999999999998,0.785,1.6,0.0,0,0,0,0.06
Geno Smith,LAC,1.75,0.0,0.0,0.025,0.0,0,0,0,0.03
Jacoby Brissett,IND,1.85,0.0,0.0,0.1,0.0,0,0,0,0.03
Jameis Winston,TB,263.625,1.615,1.1,21.75,0.1,0,0,0,0.13
Jared Goff,LAR,294.75,2.1500000000000004,0.9,7.199999999999999,0.1,0,0,0,0.09
Jeff Driskel,CIN,235.35,1.365,1.1,13.434999999999999,0.115,0,0,0,0.11
Joe Flacco,BAL,20.0,0.045,0.04,0.25,0.0,0,0,0,0.04
Joe Webb,HOU,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
Josh Allen,BUF,204.3,1.1,1.05,52.11,0.55,0,0,0,0.1
Josh Johnson,WAS,183.945,0.95,1.18,31.725,0.1,0,0,0,0.07
Josh McCown,NYJ,2.9000000000000004,0.0,0.0,0.05,0.0,0,0,0,0.02
Josh Rosen,ARI,202.8,1.1,1.13,8.7,0.0,0,0,0,0.09
Joshua Dobbs,PIT,1.9,0.0,0.0,0.05,0.0,0,0,0,0.03
Kevin Hogan,DEN,1.05,0.0,0.0,0.1266441988374467,0.0,0,0,0,0.03
Kirk Cousins,MIN,282.0,2.0,0.73,9.4,0.10500000000000001,0,0,0,0.09
Lamar Jackson,BAL,169.0,1.1,0.8500000000000001,70.17,0.5,0,0,0,0.08
Marcus Mariota,TEN,209.95,1.2,0.9,26.05,0.15000000000000002,0,0,0,0.03
Mark Sanchez,WAS,9.66728505501105,0.015819998239054698,0.09664102787125278,0.2169658680445811,0.0,0,0,0,0.03
Matt Barkley,BUF,2.6500000000000004,0.0,0.0,0.0,0.0,0,0,0,0.03
Matt Cassel,DET,1.5499999999999998,0.0,0.0,0.0,0.0,0,0,0,0.05
Matt Ryan,ATL,287.55,2.0,0.55,6.7,0.1,0,0,0,0.09
Matt Schaub,ATL,1.5,0.0,0.0,0.0,0.0,0,0,0,0.1
Matthew Stafford,DET,228.89999999999998,1.3,0.865,5.390000000000001,0.035,0,0,0,0.06
Mike Glennon,ARI,1.9000000000000001,0.0,0.0,0.0,0.0,0,0,0,0.06
Mitchell Trubisky,CHI,240.0,1.8,0.9,30.49,0.21500000000000002,0,0,0,0.15
Nate Sudfeld,PHI,2.9499999999999997,0.0,0.0,0.05,0.0,0,0,0,0.03
Nick Foles,PHI,254.4,1.5,1.0,5.7,0.03,0,0,0,0.06
Nick Mullens,SF,254.60500000000002,1.55,1.05,3.89,0.0,0,0,0,0.07
Patrick Mahomes,KC,305.55,2.5,0.8500000000000001,16.6,0.1,0,0,0,0.05
Philip Rivers,LAC,295.75,2.05,0.8,1.33,0.0,0,0,0,0.13
Russell Wilson,SEA,228.55,2.0,0.675,24.65,0.1,0,0,0,0.09
Ryan Fitzpatrick,TB,6.8500000000000005,0.0,0.0,0.10092647638399782,0.0,0,0,0,0.05
Ryan Tannehill,MIA,233.2,1.4,1.05,10.35,0.05,0,0,0,0.06
Sam Darnold,NYJ,229.55,1.1600000000000001,1.35,8.35,0.1,0,0,0,0.06
Sean Mannion,LAR,1.9,0.0,0.0,0.0,0.0,0,0,0,0.03
Taylor Heinicke,CAR,1.41647314517664,0.0027002139878795454,0.00482911340479579,0.13941668683910924,0.0012523602965396864,0,0,0,0.03
Taysom Hill,NO,1.6,0.0,0.0,9.45,0.060000000000000005,0,0,0,0.03
Teddy Bridgewater,NO,1.25,0.0,0.0,0.01,0.0,0,0,0,0.03
Tom Brady,NE,289.855,2.05,0.5,2.6900000000000004,0.1,0,0,0,0.06
Tom Savage,CIN,3.65,0.0,0.0,0.0,0.0,0,0,0,0.03
Trevor Siemian,MIN,4.3,0.0,0.0,0.09994716093717393,0.0,0,0,0,0.03
Tyrod Taylor,CLE,2.55,0.0,0.0,0.10519471947357659,0.0,0,0,0,0.02
