Player,Team,Pass Yds,Pass TD,Pass Int,Rush Yds,Rush TD,Receptions,Rec Yds,Rec TD,2PT
AJ McCarron,OAK,11.65,0.03,0.05,0.1,0.01,0.0,0.0,0.0,0.03
Aaron Rodgers,GB,276.0,2.2,0.68,16.4,0.11,0.0,0.0,0.0,0.1
Andrew Luck,IND,295.0,3.0,1.4,12.7,0.1,0.0,0.0,0.0,0.13
Baker Mayfield,CLE,288.0,2.0,1.0,17.0,0.2,0.0,0.0,0.0,0.13
Ben Roethlisberger,PIT,344.0,2.2,1.2,8.73,0.2,0.0,0.0,0.0,0.19
Blaine Gabbert,TEN,16.03,0.05,0.09,0.45509659356919685,0.01,0.0,0.0,0.0,0.03
Blake Bortles,JAX,45.44,0.18,0.29,2.05,0.03,0.0,0.0,0.0,0.03
Brett Hundley,SEA,11.006028638252761,0.05,0.06,0.11960632880654351,0.02,0.0,0.0,0.0,0.03
Brian Hoyer,NE,9.42,0.04,0.06,0.3574232475483493,0.02,0.0,0.0,0.0,0.01
Brock Osweiler,MIA,14.77061801160427,0.05,0.13,1.81,0.01,0.0,0.0,0.0,0.06
C.J. Beathard,SF,19.81235715583569,0.1,0.1,0.9,0.01,0.0,0.0,0.0,0.03
Cam Newton,CAR,300.0,2.0,0.8,42.1,0.6,0.0,0.0,0.0,0.13
Carson Wentz,PHI,275.0,2.0,1.0,17.5,0.11,0.0,0.0,0.0,0.19
Case Keenum,DEN,283.0,2.0,1.0,9.1,0.1,0.0,0.0,0.0,0.03
Chad Henne,KC,11.13,0.03,0.06,0.1175127204996215,0.0,0.0,0.0,0.0,0.02
Chase Daniel,CHI,249.0,2.0,1.4,20.3,0.11,0.0,0.0,0.0,0.08
Cody Kessler,JAX,244.8,1.4,1.3,15.0,0.1,0.0,0.0,0.0,0.1
Colt McCoy,WAS,248.2,1.2,1.3,20.0,0.2,0.0,0.0,0.0,0.02
Cooper Rush,DAL,11.680307435164035,0.03,0.05,0.23502544099924333,0.01,0.0,0.0,0.0,0.03
Dak Prescott,DAL,252.0,2.0,0.97,29.5,0.4,0.0,0.0,0.0,0.06
