Player,ATT,CMP,YD,TD,INT,RATE,ATT,YD,AVG,TD,TARGT,RECPT,YD,AVG,TD,FL,FPTS,POS
"Andrew Luck, IND",42.0,26.0,286.0,2.1,1.2,86.8,3.5,20.5,5.86,0.1,0,0.0,0.0,0.00,0.0,0.2,23,QB
"Aaron Rodgers, GB",34.8,22.0,247.0,2.1,0.5,98.5,3.3,19.9,6.03,0.3,0,0.0,0.0,0.00,0.0,0.2,23,QB
"Tom Brady, NE",36.9,23.3,271.0,2.1,0.6,97.5,2.7,5.4,2.00,0.3,0,0.0,0.0,0.00,0.0,0.2,22,QB
"Ben Roethlisberger, PIT",36.0,23.8,313.0,2.1,0.8,103.6,1.4,3.0,2.14,0.0,0,0.0,0.0,0.00,0.0,0.2,22,QB
"Derek Carr, OAK",38.6,25.0,257.0,2.2,0.6,96.3,2.0,7.9,3.95,0.0,0,0.0,0.0,0.00,0.0,0.2,21,QB
"Joe Flacco, BAL",40.2,26.6,281.0,1.7,1.0,90.1,2.0,3.5,1.75,0.4,0,0.0,0.0,0.00,0.0,0.3,21,QB
"Paxton Lynch, DEN",33.6,22.3,242.0,1.9,1.1,92.6,2.6,10.3,3.96,0.1,0,0.0,0.0,0.00,0.0,0.1,19,QB
"Philip Rivers, LAC",39.7,26.6,289.0,1.8,0.9,93.9,1.4,4.3,3.07,0.0,0,0.0,0.0,0.00,0.0,0.3,19,QB
"Andy Dalton, CIN",32.0,21.5,253.0,1.5,0.7,97.5,4.2,11.4,2.71,0.1,0,0.0,0.0,0.00,0.0,0.1,19,QB
"Ryan Tannehill, MIA",34.6,21.3,252.0,1.6,1.1,85.9,2.5,12.6,5.04,0.1,0,0.0,0.0,0.00,0.0,0.2,18,QB
"Matthew Stafford, DET",36.6,23.0,258.0,1.4,1.1,84.1,2.6,11.0,4.23,0.1,0,0.0,0.0,0.00,0.0,0.2,17,QB
"Carson Wentz, PHI",35.5,24.0,249.0,1.6,0.7,94.5,2.6,9.1,3.50,0.1,0,0.0,0.0,0.00,0.0,0.2,17,QB
