Player,Team,Pass Yds,Pass TD,Pass Int,Rush Yds,Rush TD,Receptions,Rec Yds,Rec TD,2PT
AJ McCarron,OAK,8.77,0.04,0.05,0.0,0.0,0.0,0.0,0.0,0.01
Aaron Rodgers,GB,283.06,3.0,0.6,25.0,0.13,0.0,0.0,0.0,0.12
Alex Smith,WAS,250.0,1.61,0.6,25.0,0.11,0.0,0.0,0.0,0.04
Andrew Luck,IND,274.7,2.0,1.0,23.8,0.21,0.0,0.0,0.0,0.07
Andy Dalton,CIN,275.0,2.0,0.92,10.17,0.1,0.0,0.0,0.0,0.07
Baker Mayfield,CLE,126.8,0.8095110205796143,0.5,3.2,0.01,0.0,0.0,0.0,0.01
Ben Roethlisberger,PIT,297.8,2.1,0.9,7.24,0.06,0.0,0.0,0.0,0.06
Blaine Gabbert,TEN,28.8,0.22832563625383412,0.1,2.0,0.0,0.0,0.0,0.0,0.01
Blake Bortles,JAX,244.0,1.6,1.0,25.0,0.2,0.0,0.0,0.0,0.06
Brandon Weeden,HOU,4.2,0.01,0.04,0.1,0.0,0.0,0.0,0.0,0.01
Brett Hundley,SEA,4.1,0.03,0.04,1.29,0.01,0.0,0.0,0.0,0.01
Brian Hoyer,NE,7.72,0.04,0.04,0.97,0.01,0.0,0.0,0.0,0.01
Brock Osweiler,MIA,8.24,0.04,0.04,1.09,0.01,0.0,0.0,0.0,0.01
C.J. Beathard,SF,5.3,0.03,0.04,0.2,0.0,0.0,0.0,0.0,0.01
Cam Newton,CAR,256.0,2.0,1.1,39.89,0.4,0.0,0.0,0.0,0.02
Case Keenum,DEN,265.0,2.0,0.8,12.46,0.11,0.0,0.0,0.0,0.05
Chad Henne,KC,3.8,0.03,0.04,0.1,0.0,0.0,0.0,0.0,0.01
Chad Kelly,FA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
Chase Daniel,CHI,4.0,0.04,0.04,0.1,0.0,0.0,0.0,0.0,0.01
Cody Kessler,JAX,4.6,0.03,0.03,0.3,0.0,0.0,0.0,0.0,0.01
Colt McCoy,WAS,3.47,0.03,0.05,0.0,0.0,0.0,0.0,0.0,0.01
Cooper Rush,DAL,90.1,0.4540147145760226,0.4,3.5,0.0,0.0,0.0,0.0,0.01
Dak Prescott,DAL,236.2,1.4,0.8,25.0,1.0,0.0,0.0,0.0,0.05
David Fales,MIA,9.0,0.04,0.04,1.21,0.01,0.0,0.0,0.0,0.01
DeShone Kizer,GB,7.91,0.04,0.03,0.59,0.01,0.0,0.0,0.0,0.01
Derek Carr,OAK,260.8,1.7,1.0,8.31,0.07,0.0,0.0,0.0,0.07
Deshaun Watson,HOU,300.0,2.08,1.1,38.5,0.3,0.0,0.0,0.0,0.02
Drew Brees,NO,340.0,3.0,1.0,6.24,0.1,0.0,0.0,0.0,0.01
Eli Manning,NYG,250.0,2.0,1.2,6.0,0.1,0.0,0.0,0.0,0.1
Geno Smith,LAC,6.71,0.04,0.03,0.2,0.0,0.0,0.0,0.0,0.01
Jacoby Brissett,IND,9.01,0.04,0.04,1.97,0.03,0.0,0.0,0.0,0.01
Jared Goff,LAR,281.02,2.0,0.82,8.72,0.1,0.0,0.0,0.0,0.02
Jimmy Garoppolo,SF,275.28967194005315,2.0,1.0,10.69,0.1,0.0,0.0,0.0,0.01
Joe Flacco,BAL,254.0,2.0,1.0,9.51,0.1,0.0,0.0,0.0,0.04
Josh Allen,BUF,114.2,0.6802310735252877,0.8,19.8,0.2,0.0,0.0,0.0,0.01
Josh McCown,NYJ,10.9,0.1,0.1,1.48,0.02,0.0,0.0,0.0,0.01
Josh Rosen,ARI,109.6,0.47018629323696104,0.8,3.0,0.01,0.0,0.0,0.0,0.01
Joshua Dobbs,PIT,2.94,0.03,0.04,1.3,0.01,0.0,0.0,0.0,0.01
Kirk Cousins,MIN,274.14,2.0,1.0,11.87,0.3,0.0,0.0,0.0,0.02
Kyle Lauletta,NYG,9.07,0.04,0.04,1.01,0.01,0.0,0.0,0.0,0.01
Marcus Mariota,TEN,240.0,1.5,1.1,25.0,0.2,0.0,0.0,0.0,0.14
Matt Cassel,DET,6.4,0.04,0.04,0.3,0.0,0.0,0.0,0.0,0.01
Matt Ryan,ATL,295.4,1.8,0.94,8.52,0.1,0.0,0.0,0.0,0.01
Matt Schaub,ATL,1.7,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.01
Matthew Stafford,DET,280.0,2.0,0.8,10.0,0.1,0.0,0.0,0.0,0.07
Mitchell Trubisky,CHI,265.7,1.5,1.1,20.4,0.2,0.0,0.0,0.0,0.04
Nate Sudfeld,PHI,7.77,0.04,0.03,2.15,0.02,0.0,0.0,0.0,0.01
Nathan Peterman,OAK,226.2,0.9,1.4,13.66,0.1,0.0,0.0,0.0,0.02
Nick Foles,PHI,301.0,2.0,0.86,7.95,0.2,0.0,0.0,0.0,0.12
Patrick Mahomes,KC,291.4,2.1,1.0,23.3,0.2,0.0,0.0,0.0,0.03
Philip Rivers,LAC,310.0,3.0,1.1,4.93,0.04,0.0,0.0,0.0,0.11
Robert Griffin III,BAL,6.42,0.04,0.03,1.51,0.01,0.0,0.0,0.0,0.01
Russell Wilson,SEA,255.0,2.0,1.1,35.0,0.2,0.0,0.0,0.0,0.07
Ryan Fitzpatrick,TB,280.0,2.0,1.4,14.9,0.1,0.0,0.0,0.0,0.05
Ryan Tannehill,MIA,257.3,2.0,1.3,13.58,0.11,0.0,0.0,0.0,0.06
Sam Bradford,FA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08
Sam Darnold,NYJ,253.2,1.3,1.3,14.55,0.13,0.0,0.0,0.0,0.06
Sean Mannion,LAR,3.27,0.03,0.04,1.14,0.01,0.0,0.0,0.0,0.01
Taylor Heinicke,CAR,8.22,0.04,0.04,0.69,0.01,0.0,0.0,0.0,0.01
Teddy Bridgewater,NO,69.5,0.5676500859345228,0.4,2.3,0.02,0.0,0.0,0.0,0.01
Tom Brady,NE,310.0,2.16,0.5,4.68,0.1,0.0,0.0,0.0,0.04
Trevor Siemian,MIN,9.06,0.04,0.04,1.64,0.02,0.0,0.0,0.0,0.01
Tyrod Taylor,CLE,242.0,1.5,0.7,32.3,0.27,0.0,0.0,0.0,0.06
