Player,Team,Receptions,Rec Yds,Rec TD,Pass Yds,Pass TD,Pass Int,Rush Yds,Rush TD,2PT
Antonio Gates,LAC,2.5,21.89380807938,0.4,0,0,0,0.01,0.0,0.0
Austin Hooper,ATL,3.2,28.62288326298479,0.3,0,0,0,0.05,0.0,0.0
Austin Seferian-Jenkins,JAX,3.4,25.0,0.3,0,0,0,0.06,0.0,0.0
Benjamin Watson,NO,3.35,28.6,0.3,0,0,0,0.1,0.0,0.0
Blake Jarwin,DAL,1.6,8.322161581112548,0.1,0,0,0,0.08,0.0,0.0
Brian Parker,DEN,0.28,0.0,0.02,0,0,0,0.03,0.0,0.0
C.J. Uzomah,CIN,3.3,25.160550953802847,0.3,0,0,0,0.07,0.0,0.0
Charles Clay,BUF,3.36,23.7,0.19,0,0,0,0.15,0.0,0.0
Chris Herndon,NYJ,1.8,10.676208299929533,0.1,0,0,0,0.13,0.0,0.0
Chris Manhertz,CAR,0.4,0.0,0.01,0,0,0,0.04,0.0,0.0
Clark Harris,CIN,0.05,0.0,0.02,0,0,0,0.03,0.0,0.0
Cole Wick,TEN,0.13,0.0,0.02,0,0,0,0.03,0.0,0.0
Dallas Goedert,PHI,3.0,21.486968486400134,0.3,0,0,0,0.13,0.0,0.0
Darrell Daniels,ARI,1.2,0.0,0.1,0,0,0,0.03,0.0,0.0
Darren Fells,CLE,1.2,10.823632986168965,0.1,0,0,0,0.05,0.0,0.0
David Morgan,MIN,0.9587581131163461,8.2,0.20217759043982203,0,0,0,0.05,0.0,0.0
David Njoku,CLE,5.0,41.50876779525864,1.0,0,0,0,0.04,0.0,0.0
Demetrius Harris,KC,1.6,14.77858494619383,0.2,0,0,0,0.02,0.0,0.0
Derek Carrier,OAK,1.7,8.322161581112548,0.1,0,0,0,0.03,0.0,0.0
Durham Smythe,MIA,0.9,0.0,0.1,0,0,0,0.03,0.0,0.0
Dwayne Allen,NE,2.0,10.12557633793191,0.1,0,0,0,0.03,0.0,0.0
Eric Ebron,IND,6.4,62.803299803491505,1.0,0,0,0,0.06,0.0,0.0
Eric Saubert,ATL,0.5,0.0,0.02,0,0,0,0.03,0.0,0.0
Eric Tomlinson,NYJ,0.9,8.770970279921247,0.1,0,0,0,0.03,0.0,0.0
Erik Swoope,IND,0.72,0.0,0.11655974973554588,0,0,0,0.02,0.0,0.0
Gabe Holmes,ARI,0.2,0.0,0.02,0,0,0,0.02,0.0,0.0
Garrett Celek,SF,1.5,8.966902665110366,0.2,0,0,0,0.03,0.0,0.0
Garrett Dickerson,NYG,0.1,0.0,0.01,0,0,0,0.02,0.0,0.0
Geoff Swaim,DAL,3.2,24.930492435181463,0.3,0,0,0,0.05,0.0,0.0
George Kittle,SF,5.14,60.942468130755074,1.0,0,0,0,0.15,0.0,0.0
