Player,Team,Rush Yds,Rush TD,Receptions,Rec Yds,Rec TD,Pass Yds,Pass TD,Pass Int,2PT
A.J. Green,CIN,0.0,0.0,4.97,72.19,0.39,0.0,0.0,0.0,0.0
Adam Humphries,TB,0.0,0.0,2.0,22.8,0.0,0.0,0.0,0.0,0.0
Adam Thielen,MIN,0.0,0.0,4.0,60.47,0.0,0.0,0.0,0.0,0.0
Albert Wilson,MIA,0.0,0.0,2.0,35.0,0.0,0.0,0.0,0.0,0.0
Alex Erickson,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Allen Hurns,DAL,0.0,0.0,2.6,36.8,0.0,0.0,0.0,0.0,0.01
Allen Robinson,CHI,0.0,0.0,3.6,50.55,0.0,0.0,0.0,0.0,0.01
Amari Cooper,DAL,0.2,0.0,3.71,56.91,0.2,0.0,0.0,0.0,0.01
Andre Holmes,DEN,0.0,0.0,0.28,3.11,0.02,0.0,0.0,0.0,0.0
Andre Roberts,NYJ,0.0,0.0,0.07,0.79,0.0,0.0,0.0,0.0,0.0
Anthony Miller,CHI,0.0,0.0,1.74,21.96,0.0,0.0,0.0,0.0,0.0
Antonio Brown,PIT,0.0,0.0,6.36,94.07,0.5,0.0,0.0,0.0,0.01
Antonio Callaway,CLE,0.0,0.0,2.1,25.8,0.0,0.0,0.0,0.0,0.01
Austin Carr,NO,0.0,0.0,0.39,4.02,0.03,0.0,0.0,0.0,0.0
Bradley Marquez,FA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brandin Cooks,LAR,1.74,0.0,3.41,54.1,0.3,0.0,0.0,0.0,0.01
Brandon LaFell,OAK,0.0,0.0,0.9,9.8,0.1,0.0,0.0,0.0,0.0
Brandon Marshall,FA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brandon Zylstra,MIN,0.0,0.0,0.0,0.0,-0.13181752618813686,0.0,0.0,0.0,0.0
Bruce Ellington,DET,0.68,0.0,2.77,30.74,-0.010758110849627245,0.0,0.0,0.0,0.0
Calvin Ridley,ATL,0.0,0.0,2.04,25.65,0.0,0.0,0.0,0.0,0.0
Cam Sims,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cameron Meredith,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chad Williams,ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chester Rogers,IND,0.6,0.0,1.76,23.23,0.0,0.0,0.0,0.0,0.0
Chris Conley,KC,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0
Chris Godwin,TB,0.0,0.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0
Chris Hogan,NE,0.63,0.0,3.6,53.3,0.46,0.0,0.0,0.0,0.0
Chris Moore,BAL,-0.2,0.0,1.1873833447357396,12.3,0.1,0.0,0.0,0.0,0.0
