Player,POS,Team,Pass Yds,Pass TD,Pass Int,Rush Yds,Rush TD,Receptions,Rec Yds,Rec TD,Status
Travis Kelce,TE,KC,0.0,0.0,0.0,0.0,0.0,5.6,75.4,0.8, 
Zach Ertz,TE,PHI,0.0,0.0,0.0,0.0,0.0,5.5,59.2,0.4, 
George Kittle,TE,SF,0.0,0.0,0.0,0.0,0.0,4.8,62.1,0.4, 
Jimmy Graham,TE,GB,0.0,0.0,0.0,0.0,0.0,3.7,49.4,0.5, 
Greg Olsen,TE,CAR,0.0,0.0,0.0,0.0,0.0,4.3,49.8,0.4,IR
Jack Doyle,TE,IND,0.0,0.0,0.0,0.0,0.0,4.7,41.8,0.4,IR
Jared Cook,TE,OAK,0.0,0.0,0.0,0.0,0.0,4.2,48.0,0.3, 
O.J. Howard,TE,TB,0.0,0.0,0.0,0.0,0.0,3.2,45.4,0.4,IR
Austin Hooper,TE,ATL,0.0,0.0,0.0,0.0,0.0,3.7,38.6,0.4, 
Jordan Reed,TE,WAS,0.0,0.0,0.0,0.0,0.0,4.0,42.3,0.3,IR
Trey Burton,TE,CHI,0.0,0.0,0.0,0.5,0.0,3.2,39.3,0.4,Q
David Njoku,TE,CLE,0.0,0.0,0.0,0.0,0.0,3.5,37.0,0.3, 
Evan Engram,TE,NYG,0.0,0.0,0.0,0.0,0.0,3.6,34.1,0.3, 
Eric Ebron,TE,IND,0.0,0.0,0.0,0.0,0.0,3.1,34.0,0.4, 
C.J. Uzomah,TE,CIN,0.0,0.0,0.0,0.0,0.0,3.1,34.0,0.4, 
Ricky Seals-Jones,TE,ARI,0.0,0.0,0.0,0.0,0.0,3.2,39.9,0.2,Q
Nick Vannett,TE,SEA,0.0,0.0,0.0,0.0,0.0,2.9,31.5,0.4, 
Benjamin Watson,TE,NO,0.0,0.0,0.0,0.0,0.0,2.8,31.1,0.3,Q
Vance McDonald,TE,PIT,0.0,0.0,0.0,0.0,0.0,2.9,33.8,0.2, 
Vernon Davis,TE,WAS,0.0,0.0,0.0,0.0,0.0,2.7,38.5,0.2,Q
James O'Shaughnessy,TE,JAX,0.0,0.0,0.0,0.0,0.0,2.9,32.0,0.2, 
Michael Roberts,TE,DET,0.0,0.0,0.0,0.0,0.0,2.9,32.1,0.2,IR
Antonio Gates,TE,LAC,0.0,0.0,0.0,0.0,0.0,2.2,24.6,0.4, 
Logan Thomas,TE,BUF,0.0,0.0,0.0,0.0,0.0,2.7,28.3,0.1, 
Chris Herndon,TE,NYJ,0.0,0.0,0.0,0.0,0.0,2.1,25.4,0.2, 
Jesse James,TE,PIT,0.0,0.0,0.0,0.0,0.0,2.1,24.7,0.2, 
Mike Gesicki,TE,MIA,0.0,0.0,0.0,0.0,0.0,2.1,22.7,0.2, 
Jason Croom,TE,BUF,0.0,0.0,0.0,0.0,0.0,2.4,26.1,0.1, 
Gerald Everett,TE,LAR,0.0,0.0,0.0,0.0,0.0,1.7,17.2,0.2, 
Ed Dickson,TE,SEA,0.0,0.0,0.0,0.0,0.0,1.5,18.7,0.2, 
Cameron Brate,TE,TB,0.0,0.0,0.0,0.0,0.0,1.6,17.3,0.2,Q
Geoff Swaim,TE,DAL,0.0,0.0,0.0,0.0,0.0,1.7,17.1,0.1,IR
Jonnu Smith,TE,TEN,0.0,0.0,0.0,0.0,0.0,1.6,16.9,0.1,IR
Josh Hill,TE,NO,0.0,0.0,0.0,0.0,0.0,1.2,12.5,0.2, 
Matt Lengel,TE,CIN,0.0,0.0,0.0,0.0,0.0,1.2,13.3,0.1, 
Luke Stocker,TE,TEN,0.0,0.0,0.0,0.0,0.0,1.2,12.9,0.1,Q
Dwayne Allen,TE,NE,0.0,0.0,0.0,0.0,0.0,1.2,13.1,0.1, 
Levine Toilolo,TE,DET,0.0,0.0,0.0,0.0,0.0,1.3,12.8,0.1, 
Jermaine Gresham,TE,ARI,0.0,0.0,0.0,0.0,0.0,1.2,12.1,0.1, 
