Player,POS,Team,Pass Yds,Pass TD,Pass Int,Rush Yds,Rush TD,Receptions,Rec Yds,Rec TD
Jared Goff,QB,LAR,326.0,2.3,0.9,6.6,0.1,0.0,0.0,0.0
Patrick Mahomes,QB,KC,308.0,2.2,0.8,17.2,0.1,0.0,0.0,0.0
Kirk Cousins,QB,MIN,323.0,2.1,0.8,10.0,0.2,0.0,0.0,0.0
Cam Newton,QB,CAR,262.0,1.7,1.2,43.6,0.4,0.0,0.0,0.0
Drew Brees,QB,NO,298.0,2.2,0.6,2.4,0.2,0.0,0.0,0.0
Ben Roethlisberger,QB,PIT,351.0,1.9,1.1,6.1,0.1,0.0,0.0,0.0
Lamar Jackson,QB,BAL,182.0,1.5,0.9,74.7,0.4,0.0,0.0,0.0
Tom Brady,QB,NE,309.0,2.0,0.6,2.7,0.1,0.0,0.0,0.0
Deshaun Watson,QB,HOU,280.0,1.8,1.5,34.4,0.2,0.0,0.0,0.0
Philip Rivers,QB,LAC,333.0,1.9,0.8,2.2,0.0,0.0,0.0,0.0
Matt Ryan,QB,ATL,298.0,2.0,0.6,7.5,0.1,0.0,0.0,0.0
Josh Allen,QB,BUF,206.0,1.2,1.2,69.1,0.6,0.0,0.0,0.0
Andrew Luck,QB,IND,291.0,2.0,0.8,10.3,0.0,0.0,0.0,0.0
Mitchell Trubisky,QB,CHI,240.0,1.7,0.9,30.9,0.3,0.0,0.0,0.0
Dak Prescott,QB,DAL,269.0,1.5,0.6,21.0,0.4,0.0,0.0,0.0
Jeff Driskel,QB,CIN,277.0,1.8,1.2,16.1,0.2,0.0,0.0,0.0
Russell Wilson,QB,SEA,223.0,2.0,0.6,24.3,0.1,0.0,0.0,0.0
Aaron Rodgers,QB,GB,268.0,1.5,0.6,15.0,0.0,0.0,0.0,0.0
Baker Mayfield,QB,CLE,292.0,1.6,1.0,9.8,0.0,0.0,0.0,0.0
Derek Carr,QB,OAK,265.0,1.4,0.7,4.5,0.1,0.0,0.0,0.0
Eli Manning,QB,NYG,269.0,1.5,0.8,1.9,0.0,0.0,0.0,0.0
Marcus Mariota,QB,TEN,232.0,1.3,1.3,25.0,0.1,0.0,0.0,0.0
Ryan Tannehill,QB,MIA,242.0,1.4,1.2,12.4,0.0,0.0,0.0,0.0
Cody Kessler,QB,JAX,205.0,1.3,0.6,17.0,0.0,0.0,0.0,0.0
Jameis Winston,QB,TB,246.0,1.3,1.4,16.4,0.1,0.0,0.0,0.0
Case Keenum,QB,DEN,218.0,1.5,0.7,3.7,0.0,0.0,0.0,0.0
