Player,POS,Team,Pass Yds,Pass TD,Pass Int,Rush Yds,Rush TD,Receptions,Rec Yds,Rec TD
Patrick Mahomes,QB,KC,334.0,2.4,0.9,19.7,0.1,0.0,0.0,0.0
Ben Roethlisberger,QB,PIT,340.0,2.3,1.0,2.6,0.0,0.0,0.0,0.0
Jared Goff,QB,LAR,314.0,2.2,0.7,7.8,0.1,0.0,0.0,0.0
Philip Rivers,QB,LAC,336.0,2.3,0.8,0.3,0.0,0.0,0.0,0.0
Tom Brady,QB,NE,308.0,2.2,0.5,1.6,0.1,0.0,0.0,0.0
Drew Brees,QB,NO,307.0,2.2,0.8,0.9,0.1,0.0,0.0,0.0
Cam Newton,QB,CAR,233.0,1.8,0.7,35.9,0.4,0.0,0.0,0.0
Andrew Luck,QB,IND,292.0,2.1,0.9,12.6,0.1,0.0,0.0,0.0
Deshaun Watson,QB,HOU,239.0,1.7,0.8,33.7,0.3,0.0,0.0,0.0
Mitchell Trubisky,QB,CHI,247.0,1.8,0.9,33.5,0.3,0.0,0.0,0.0
Russell Wilson,QB,SEA,280.0,1.9,0.8,14.6,0.1,0.0,0.0,0.0
Dak Prescott,QB,DAL,255.0,1.5,0.8,29.9,0.3,0.0,0.0,0.0
Kirk Cousins,QB,MIN,289.0,2.0,0.8,11.3,0.1,0.0,0.0,0.0
Lamar Jackson,QB,BAL,161.0,0.8,0.8,70.8,0.6,0.0,0.0,0.0
Josh Allen,QB,BUF,222.0,1.2,1.1,51.1,0.5,0.0,0.0,0.0
Baker Mayfield,QB,CLE,271.0,1.8,1.0,16.7,0.2,0.0,0.0,0.0
Matt Ryan,QB,ATL,284.0,1.8,0.8,7.4,0.1,0.0,0.0,0.0
Aaron Rodgers,QB,GB,246.0,1.9,0.5,13.9,0.1,0.0,0.0,0.0
Jameis Winston,QB,TB,276.0,1.9,1.0,8.9,0.1,0.0,0.0,0.0
Marcus Mariota,QB,TEN,223.0,1.4,0.9,32.1,0.3,0.0,0.0,0.0
Derek Carr,QB,OAK,276.0,1.9,0.9,3.8,0.0,0.0,0.0,0.0
Case Keenum,QB,DEN,257.0,1.6,0.8,8.4,0.1,0.0,0.0,0.0
Jeff Driskel,QB,CIN,233.0,1.4,1.3,18.5,0.3,0.0,0.0,0.0
Ryan Tannehill,QB,MIA,247.0,1.5,1.0,9.7,0.1,0.0,0.0,0.0
Eli Manning,QB,NYG,251.0,1.8,0.7,1.4,0.0,0.0,0.0,0.0
Josh Johnson,QB,WAS,182.0,1.0,1.2,41.0,0.3,0.0,0.0,0.0
Nick Mullens,QB,SF,271.0,1.6,1.8,1.8,0.0,0.0,0.0,0.0
Matthew Stafford,QB,DET,240.0,1.5,0.7,4.8,0.1,0.0,0.0,0.0
Nick Foles,QB,PHI,252.0,1.4,0.5,5.0,0.2,0.0,0.0,0.0
Sam Darnold,QB,NYJ,239.0,1.4,1.5,6.4,0.1,0.0,0.0,0.0
Josh Rosen,QB,ARI,217.0,1.3,1.5,11.4,0.1,0.0,0.0,0.0
Cody Kessler,QB,JAX,229.0,1.3,1.3,5.7,0.0,0.0,0.0,0.0
Joe Flacco,QB,BAL,25.5,0.1,0.1,0.7,0.0,0.0,0.0,0.0
Taysom Hill,QB,NO,1.2,0.0,0.0,5.1,0.0,0.0,0.0,0.0
DeShone Kizer,QB,GB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joshua Dobbs,QB,PIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C.J. Beathard,QB,SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben Roethlisberger,QB,PIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nate Sudfeld,QB,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kevin Hogan,QB,DEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cooper Rush,QB,DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blaine Gabbert,QB,TEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joe Webb,QB,HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brandon Weeden,QB,HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brock Osweiler,QB,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tyrod Taylor,QB,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
