Player,Team,Rush Yds,Rush TD,Receptions,Rec Yds,Rec TD,Pass Yds,Pass TD,Pass Int,2PT
Adam Humphries,TB,1.4,0.01,4.48,53.9,0.32,0.0,0.0,0.0,0.0
Adam Thielen,MIN,1.7,0.01,10.0,100.0,1.0,0.0,0.0,0.0,0.0
Aldrick Robinson,MIN,0.02,0.0,1.4,17.9,0.3889758535512553,0.0,0.0,0.0,0.0
Alex Erickson,CIN,1.4,0.0,1.8,25.9,0.2,0.0,0.0,0.0,0.0
Allen Hurns,DAL,0.03,0.0,2.5,30.9,0.2,0.0,0.0,0.0,0.0
Allen Robinson,CHI,0.08,0.0,4.1,56.6,0.4,0.0,0.0,0.0,0.0
Alshon Jeffery,PHI,0.13,0.0,5.0,75.0,1.0,0.0,0.0,0.0,0.0
Amari Cooper,DAL,1.6,0.0,6.0,70.0,1.0,0.0,0.0,0.0,0.0
Andre Holmes,DEN,0.03,0.0,1.2,16.22038778664346,0.12,0.0,0.0,0.0,0.0
Andre Roberts,NYJ,1.0,0.0,1.1,14.6,0.1,0.0,0.0,0.0,0.0
Andy Jones,DET,0.22,0.0,0.8727948492674807,11.746810281609662,0.05,0.0,0.0,0.0,0.0
Anthony Miller,CHI,3.0,0.0,4.0,50.0,0.5,0.0,0.0,0.0,0.0
Antonio Brown,PIT,0.3,0.0,7.0,95.0,1.0,0.0,0.0,0.0,0.0
Antonio Callaway,CLE,1.6,0.01,3.33,42.19,0.3,0.0,0.0,0.0,0.0
Auden Tate,CIN,0.27,0.0,0.98,11.28,0.1,0.0,0.0,0.0,0.0
Austin Carr,NO,0.1,0.0,2.2,29.1,0.3,0.0,0.0,0.0,0.0
Bennie Fowler,NYG,0.03,0.0,1.62,19.9,0.1,0.0,0.0,0.0,0.0
Brandon Zylstra,MIN,0.25,0.0,0.27,4.91,0.03,0.0,0.0,0.0,0.0
Breshad Perriman,CLE,1.74,0.01,2.0,24.3,0.2,0.0,0.0,0.0,0.0
Brice Butler,MIA,0.02,0.0,0.8,12.2,0.1,0.0,0.0,0.0,0.0
Bruce Ellington,DET,1.6,0.01,4.0,46.75,0.22,0.0,0.0,0.0,0.0
Byron Marshall,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Calvin Ridley,ATL,3.6,0.0,5.0,60.0,1.0,0.0,0.0,0.0,0.0
Cameron Batson,TEN,0.63,0.0,2.5,26.2,0.2,0.0,0.0,0.0,0.0
Charone Peake,NYJ,0.03,0.0,1.0,12.6,0.1,0.0,0.0,0.0,0.0
Chester Rogers,IND,0.86,0.0,2.7,33.1,0.2,0.0,0.0,0.0,0.0
Chris Godwin,TB,0.02,0.0,4.8,63.9,0.4,0.0,0.0,0.0,0.0
Chris Hogan,NE,0.97,0.0,2.22,31.97,0.2,0.0,0.0,0.0,0.0
Chris Moore,BAL,3.4,0.0,2.0,24.4,0.22654373932643304,0.0,0.0,0.0,0.0
Christian Kirk,ARI,4.4,0.01,4.25,57.5,0.38,0.0,0.0,0.0,0.0
Cody Core,CIN,0.04,0.0,2.2,28.5,0.2,0.0,0.0,0.0,0.0
Cole Beasley,DAL,0.18,0.0,4.5,52.4,0.3,0.0,0.0,0.0,0.0
Cordarrelle Patterson,NE,15.61,0.1,1.9,27.4,0.2,0.0,0.0,0.0,0.0
Corey Coleman,NYG,0.74,0.0,0.9379024435604466,17.661878965509718,0.03,0.0,0.0,0.0,0.0
Corey Davis,TEN,0.61,0.0,5.0,70.0,0.4,0.0,0.0,0.0,0.0
Courtland Sutton,DEN,0.46,0.0,4.0,72.6,1.0,0.0,0.0,0.0,0.0
Curtis Samuel,CAR,8.5,0.0,3.1,50.0,0.3,0.0,0.0,0.0,0.0
D.J. Moore,CAR,13.5,0.0,6.0,65.0,1.0,0.0,0.0,0.0,0.0
Damiere Byrd,CAR,0.2,0.0,0.6,7.5,0.1,0.0,0.0,0.0,0.0
Damion Ratley,CLE,0.6,0.0,1.5,21.9,0.1432177928680126,0.0,0.0,0.0,0.0
Danny Amendola,MIA,0.26,0.0,7.0,65.0,1.0,0.0,0.0,0.0,0.0
Dante Pettis,SF,3.6,0.01,4.0,49.1,0.3,0.0,0.0,0.0,0.0
Darius Jennings,TEN,0.3,0.0,1.3,18.0,0.1,0.0,0.0,0.0,0.0
Darrius Heyward-Bey,PIT,1.2,0.0,0.3,4.16,0.03,0.0,0.0,0.0,0.0
Davante Adams,GB,0.03,0.0,7.1,92.4,1.0,0.0,0.0,0.0,0.0
David Moore,SEA,0.6,0.0,4.0,58.3,0.5,0.0,0.0,0.0,0.0
DeAndre Carter,HOU,0.16,0.0,0.6,4.7,0.02,0.0,0.0,0.0,0.0
DeAndre Hopkins,HOU,1.7,0.0,8.0,101.0,1.0,0.0,0.0,0.0,0.0
DeSean Jackson,TB,4.1,0.0,4.1,75.0,0.4,0.0,0.0,0.0,0.0
DeVante Parker,MIA,0.05,0.0,5.0,66.1,0.3,0.0,0.0,0.0,0.0
Dede Westbrook,JAX,3.4,0.03,5.1,58.8,0.4,0.0,0.0,0.0,0.0
Demaryius Thomas,HOU,0.12,0.0,4.1,45.8,0.3,0.0,0.0,0.0,0.0
Donte Moncrief,JAX,0.38,0.0,4.1,55.0,1.0,0.0,0.0,0.0,0.0
Dontrelle Inman,IND,0.06,0.0,4.0,45.0,0.4,0.0,0.0,0.0,0.0
Doug Baldwin,SEA,0.5,0.0,3.9,52.54,0.5,0.0,0.0,0.0,0.0
Dwayne Harris,OAK,1.4,0.0,1.0,11.1,0.04,0.0,0.0,0.0,0.0
Emmanuel Sanders,DEN,4.1,0.02,6.2,80.0,0.4,0.0,0.0,0.0,0.0
Equanimeous St. Brown,GB,0.2,0.0,2.0,24.0,0.2,0.0,0.0,0.0,0.0
George Odum,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Geremy Davis,LAC,0.07,0.0,0.4,4.5,0.01,0.0,0.0,0.0,0.0
Golden Tate,PHI,3.1,0.01,5.57,58.76,0.31,0.0,0.0,0.0,0.0
