Player,POS,Team,Pass Yds,Pass TD,Pass Int,Rush Yds,Rush TD,Receptions,Rec Yds,Rec TD
Michael Thomas,WR,NO,0.0,0.0,0.0,0.0,0.0,8.3,105.0,0.8
Antonio Brown,WR,PIT,0.0,0.0,0.0,0.1,0.0,6.8,94.6,0.9
DeAndre Hopkins,WR,HOU,0.0,0.0,0.0,-0.4,0.0,6.9,101.0,0.7
Julio Jones,WR,ATL,0.0,0.0,0.0,1.1,0.0,7.3,116.0,0.4
Davante Adams,WR,GB,0.0,0.0,0.0,0.0,0.0,7.1,92.4,0.7
Mike Evans,WR,TB,0.0,0.0,0.0,0.0,0.0,6.3,99.3,0.6
Odell Beckham,WR,NYG,0.0,0.0,0.0,1.8,0.0,7.4,99.2,0.5
T.Y. Hilton,WR,IND,0.0,0.0,0.0,0.0,0.0,5.3,79.0,0.7
Tyler Boyd,WR,CIN,0.0,0.0,0.0,1.0,0.0,6.1,89.2,0.5
Kenny Golladay,WR,DET,0.0,0.0,0.0,0.7,0.0,5.9,82.7,0.5
Adam Thielen,WR,MIN,0.0,0.0,0.0,1.7,0.0,6.6,89.1,0.5
Keenan Allen,WR,LAC,0.0,0.0,0.0,5.5,0.0,6.9,89.0,0.5
JuJu Smith-Schuster,WR,PIT,0.0,0.0,0.0,1.0,0.0,6.1,85.7,0.4
Stefon Diggs,WR,MIN,0.0,0.0,0.0,3.2,0.0,6.4,73.3,0.5
DeSean Jackson,WR,TB,0.0,0.0,0.0,1.6,0.0,4.1,75.0,0.4
Courtland Sutton,WR,DEN,0.0,0.0,0.0,0.0,0.0,3.7,72.6,0.4
Julian Edelman,WR,NE,0.0,0.0,0.0,5.9,0.0,6.1,72.7,0.4
Kenny Stills,WR,MIA,0.0,0.0,0.0,0.0,0.0,3.6,63.8,0.5
Josh Gordon,WR,NE,0.0,0.0,0.0,0.0,0.0,3.9,60.2,0.5
Emmanuel Sanders,WR,DEN,0.0,0.0,0.0,4.1,0.0,5.9,73.5,0.3
Jarvis Landry,WR,CLE,0.0,0.0,0.0,0.1,0.0,6.1,70.4,0.3
Calvin Ridley,WR,ATL,0.0,0.0,0.0,3.3,0.0,3.9,59.2,0.6
D.J. Moore,WR,CAR,0.0,0.0,0.0,13.5,0.0,4.3,60.6,0.3
Chris Godwin,WR,TB,0.0,0.0,0.0,0.0,0.0,4.8,63.9,0.4
Mike Williams,WR,LAC,0.0,0.0,0.0,1.4,0.0,2.7,50.6,0.5
David Moore,WR,SEA,0.0,0.0,0.0,0.6,0.0,3.4,58.3,0.5
Sterling Shepard,WR,NYG,0.0,0.0,0.0,2.5,0.0,4.9,62.0,0.3
DeVante Parker,WR,MIA,0.0,0.0,0.0,0.0,0.0,4.6,66.1,0.3
Danny Amendola,WR,MIA,0.0,0.0,0.0,0.2,0.0,5.6,61.6,0.3
Alshon Jeffery,WR,PHI,0.0,0.0,0.0,0.0,0.0,4.4,57.0,0.4
Amari Cooper,WR,DAL,0.0,0.0,0.0,0.9,0.0,4.2,56.7,0.4
Tyler Lockett,WR,SEA,0.0,0.0,0.0,5.9,0.0,3.8,55.8,0.4
John Brown,WR,BAL,0.0,0.0,0.0,0.8,0.0,3.2,53.2,0.4
Dede Westbrook,WR,JAX,0.0,0.0,0.0,2.7,0.0,5.1,58.8,0.4
Donte Moncrief,WR,JAX,0.0,0.0,0.0,-0.0,0.0,4.1,55.0,0.4
Corey Davis,WR,TEN,0.0,0.0,0.0,0.2,0.0,4.8,66.2,0.2
Anthony Miller,WR,CHI,0.0,0.0,0.0,1.9,0.0,2.8,43.8,0.5
Larry Fitzgerald,WR,ARI,0.0,0.0,0.0,0.0,0.0,5.4,57.7,0.3
Allen Robinson,WR,CHI,0.0,0.0,0.0,0.0,0.0,3.9,56.6,0.3
Christian Kirk,WR,ARI,0.0,0.0,0.0,1.5,0.0,4.1,57.5,0.3
Keke Coutee,WR,HOU,0.0,0.0,0.0,0.3,0.0,4.2,52.5,0.3
Mohamed Sanu,WR,ATL,0.0,0.0,0.0,0.2,0.0,4.3,54.9,0.3
Golden Tate,WR,PHI,0.0,0.0,0.0,3.1,0.0,4.9,57.2,0.3
Quincy Enunwa,WR,NYJ,0.0,0.0,0.0,0.2,0.0,4.3,57.3,0.2
Michael Crabtree,WR,BAL,0.0,0.0,0.0,0.0,0.0,4.2,47.6,0.3
Dante Pettis,WR,SF,0.0,0.0,0.0,0.5,0.0,3.2,49.1,0.3
Doug Baldwin,WR,SEA,0.0,0.0,0.0,0.0,0.0,3.7,44.5,0.3
Tyrell Williams,WR,LAC,0.0,0.0,0.0,0.9,0.0,2.4,42.1,0.3
Cole Beasley,WR,DAL,0.0,0.0,0.0,0.1,0.0,3.9,40.0,0.3
