Player,POS,Team,Pass Yds,Pass TD,Pass Int,Rush Yds,Rush TD,Receptions,Rec Yds,Rec TD
Antonio Brown,WR,PIT,0.0,0.0,0.0,0.0,0.0,7.5,109.0,0.6
DeAndre Hopkins,WR,HOU,0.0,0.0,0.0,0.0,0.0,6.3,92.7,0.7
Michael Thomas,WR,NO,0.0,0.0,0.0,0.0,0.0,7.8,96.9,0.5
Odell Beckham,WR,NYG,0.0,0.0,0.0,0.0,0.0,6.0,89.0,0.6
Julio Jones,WR,ATL,0.0,0.0,0.0,1.2,0.0,6.3,96.9,0.4
Tyreek Hill,WR,KC,0.0,0.0,0.0,7.8,0.0,5.4,83.5,0.5
Keenan Allen,WR,LAC,0.0,0.0,0.0,0.7,0.0,6.3,81.5,0.5
Adam Thielen,WR,MIN,0.0,0.0,0.0,0.9,0.0,6.0,81.5,0.4
Stefon Diggs,WR,MIN,0.0,0.0,0.0,1.1,0.0,5.9,76.0,0.5
A.J. Green,WR,CIN,0.0,0.0,0.0,0.0,0.0,5.5,75.0,0.5
Davante Adams,WR,GB,0.0,0.0,0.0,0.0,0.0,5.3,68.5,0.6
Mike Evans,WR,TB,0.0,0.0,0.0,0.0,0.0,5.4,73.2,0.5
JuJu Smith-Schuster,WR,PIT,0.0,0.0,0.0,0.0,0.0,5.0,70.0,0.5
Nelson Agholor,WR,PHI,0.0,0.0,0.0,1.8,0.0,5.7,71.1,0.4
T.Y. Hilton,WR,IND,0.0,0.0,0.0,0.0,0.0,5.2,77.8,0.4
Amari Cooper,WR,DAL,0.0,0.0,0.0,0.7,0.0,5.3,72.7,0.4
Jarvis Landry,WR,CLE,0.0,0.0,0.0,0.4,0.0,6.4,66.2,0.4
Allen Robinson,WR,CHI,0.0,0.0,0.0,0.0,0.0,4.6,65.5,0.5
Brandin Cooks,WR,LAR,0.0,0.0,0.0,2.3,0.0,4.5,70.2,0.4
Golden Tate,WR,PHI,0.0,0.0,0.0,1.8,0.0,5.8,68.1,0.3
Larry Fitzgerald,WR,ARI,0.0,0.0,0.0,0.0,0.0,5.9,61.9,0.4
Tyler Lockett,WR,SEA,0.0,0.0,0.0,4.0,0.0,4.4,62.3,0.3
Emmanuel Sanders,WR,DEN,0.0,0.0,0.0,0.0,0.0,5.0,66.5,0.4
Marvin Jones,WR,DET,0.0,0.0,0.0,0.0,0.0,4.3,61.5,0.5
Demaryius Thomas,WR,HOU,0.0,0.0,0.0,0.0,0.0,4.9,62.1,0.4
Cooper Kupp,WR,LAR,0.0,0.0,0.0,0.0,0.0,4.7,64.5,0.4
Kenny Golladay,WR,DET,0.0,0.0,0.0,1.1,0.0,4.3,63.0,0.4
Will Fuller,WR,HOU,0.0,0.0,0.0,2.3,0.0,4.1,61.3,0.4
Quincy Enunwa,WR,NYJ,0.0,0.0,0.0,0.0,0.0,4.5,60.5,0.4
Chris Hogan,WR,NE,0.0,0.0,0.0,0.8,0.0,4.3,57.6,0.4
Robert Woods,WR,LAR,0.0,0.0,0.0,1.3,0.0,4.5,58.7,0.4
Keelan Cole,WR,JAX,0.0,0.0,0.0,0.0,0.0,4.1,60.3,0.3
Randall Cobb,WR,GB,0.0,0.0,0.0,1.8,0.0,4.8,52.7,0.4
Sammy Watkins,WR,KC,0.0,0.0,0.0,1.6,0.0,3.9,55.3,0.4
Michael Crabtree,WR,BAL,0.0,0.0,0.0,0.0,0.0,5.0,50.7,0.4
Pierre Garcon,WR,SF,0.0,0.0,0.0,0.0,0.0,4.2,54.4,0.4
Kenny Stills,WR,MIA,0.0,0.0,0.0,0.0,0.0,3.9,56.7,0.3
Ted Ginn,WR,NO,0.0,0.0,0.0,2.0,0.0,3.7,55.1,0.3
Donte Moncrief,WR,JAX,0.0,0.0,0.0,0.0,0.0,3.9,53.0,0.4
Calvin Ridley,WR,ATL,0.0,0.0,0.0,0.4,0.0,4.6,55.5,0.3
Marquise Goodwin,WR,SF,0.0,0.0,0.0,2.4,0.0,3.4,55.7,0.3
John Brown,WR,BAL,0.0,0.0,0.0,0.0,0.0,3.5,55.6,0.3
Chris Godwin,WR,TB,0.0,0.0,0.0,0.0,0.0,3.7,54.2,0.3
Willie Snead,WR,BAL,0.0,0.0,0.0,0.0,0.0,5.2,55.3,0.2
Robby Anderson,WR,NYJ,0.0,0.0,0.0,1.8,0.0,3.6,52.7,0.3
Tyler Boyd,WR,CIN,0.0,0.0,0.0,0.0,0.0,4.6,52.4,0.3
DeSean Jackson,WR,TB,0.0,0.0,0.0,2.3,0.0,3.4,56.0,0.3
DeVante Parker,WR,MIA,0.0,0.0,0.0,0.0,0.0,3.7,47.8,0.4
Mike Williams,WR,LAC,0.0,0.0,0.0,0.0,0.0,3.9,50.4,0.3
Devin Funchess,WR,CAR,0.0,0.0,0.0,0.0,0.0,3.3,46.8,0.4
Paul Richardson,WR,WAS,0.0,0.0,0.0,0.0,0.0,3.9,51.5,0.3
Corey Davis,WR,TEN,0.0,0.0,0.0,0.0,0.0,3.8,48.0,0.3
Geronimo Allison,WR,GB,0.0,0.0,0.0,0.0,0.0,3.6,49.5,0.3
Taylor Gabriel,WR,CHI,0.0,0.0,0.0,7.8,0.0,3.2,48.2,0.2
Anthony Miller,WR,CHI,0.0,0.0,0.0,0.0,0.0,3.5,48.4,0.3
Tre'Quan Smith,WR,NO,0.0,0.0,0.0,0.0,0.0,3.5,47.4,0.3
Bruce Ellington,WR,DET,0.0,0.0,0.0,1.7,0.0,4.0,45.2,0.2
Josh Doctson,WR,WAS,0.0,0.0,0.0,0.6,0.0,3.0,42.8,0.4
Dede Westbrook,WR,JAX,0.0,0.0,0.0,0.0,0.0,3.0,50.9,0.2
Jamison Crowder,WR,WAS,0.0,0.0,0.0,1.6,0.0,4.1,45.3,0.1
D.J. Moore,WR,CAR,0.0,0.0,0.0,0.6,0.0,3.2,41.3,0.3
Jarius Wright,WR,CAR,0.0,0.0,0.0,0.0,0.0,3.9,44.8,0.2
Tyrell Williams,WR,LAC,0.0,0.0,0.0,0.0,0.0,2.9,44.2,0.3
Rishard Matthews,WR,NYJ,0.0,0.0,0.0,0.0,0.0,3.0,41.9,0.3
Danny Amendola,WR,MIA,0.0,0.0,0.0,0.0,0.0,4.1,42.7,0.2
Phillip Dorsett,WR,NE,0.0,0.0,0.0,0.0,0.0,2.8,42.7,0.3
Albert Wilson,WR,MIA,0.0,0.0,0.0,0.9,0.0,3.1,46.8,0.2
Cole Beasley,WR,DAL,0.0,0.0,0.0,0.0,0.0,3.8,43.8,0.2
Sterling Shepard,WR,NYG,0.0,0.0,0.0,0.7,0.0,3.4,43.3,0.2
Jordy Nelson,WR,OAK,0.0,0.0,0.0,0.0,0.0,3.2,37.8,0.3
John Ross,WR,CIN,0.0,0.0,0.0,3.1,0.0,2.6,42.9,0.2
Antonio Callaway,WR,CLE,0.0,0.0,0.0,0.0,0.0,3.6,44.0,0.2
Tavon Austin,WR,DAL,0.0,0.0,0.0,24.8,0.1,1.9,22.6,0.1
Kelvin Benjamin,WR,KC,0.0,0.0,0.0,0.0,0.0,3.0,37.6,0.3
James Washington,WR,PIT,0.0,0.0,0.0,0.3,0.0,3.3,35.8,0.3
Martavis Bryant,WR,OAK,0.0,0.0,0.0,1.8,0.0,2.7,38.7,0.2
Jaron Brown,WR,SEA,0.0,0.0,0.0,0.0,0.0,2.8,40.6,0.2
Dante Pettis,WR,SF,0.0,0.0,0.0,4.2,0.0,2.9,36.4,0.2
Rashard Higgins,WR,CLE,0.0,0.0,0.0,0.0,0.0,3.6,47.7,0.0
Cordarrelle Patterson,WR,NE,0.0,0.0,0.0,9.1,0.2,2.1,24.8,0.1
Courtland Sutton,WR,DEN,0.0,0.0,0.0,0.0,0.0,2.6,35.3,0.2
Laquon Treadwell,WR,MIN,0.0,0.0,0.0,0.0,0.0,2.8,36.3,0.2
Torrey Smith,WR,CAR,0.0,0.0,0.0,0.4,0.0,2.4,36.5,0.2
Mohamed Sanu,WR,ATL,0.0,0.0,0.0,0.6,0.0,2.7,34.7,0.2
Christian Kirk,WR,ARI,0.0,0.0,0.0,0.2,0.0,2.6,33.5,0.2
Ryan Grant,WR,IND,0.0,0.0,0.0,0.0,0.0,2.6,32.7,0.2
Trent Taylor,WR,SF,0.0,0.0,0.0,0.0,0.0,2.9,36.2,0.1
Michael Gallup,WR,DAL,0.0,0.0,0.0,0.0,0.0,2.5,31.9,0.2
Allen Hurns,WR,DAL,0.0,0.0,0.0,0.0,0.0,2.3,28.6,0.2
Chad Williams,WR,ARI,0.0,0.0,0.0,0.0,0.0,2.7,29.0,0.1
