Player,Team,Pass Yds,Pass TD,Pass Int,Rush Yds,Rush TD,Receptions,Rec Yds,Rec TD,2PT
AJ McCarron,OAK,9.74,0.05,0.06,0.0,0.01,0,0,0,0.03
Aaron Rodgers,GB,337.0,2.4,0.8,20.0,0.11,0,0,0,0.1
Alex Smith,WAS,270.0,1.71,0.65,20.0,0.2,0,0,0,0.03
Andrew Luck,IND,283.0,2.2,2.0,13.7,0.1,0,0,0,0.16
Andy Dalton,CIN,300.0,2.2,1.0,10.0,0.1,0,0,0,0.0
Baker Mayfield,CLE,270.0,2.0,1.0,16.5,0.2,0,0,0,0.13
Ben Roethlisberger,PIT,333.0,2.2,1.1,7.37,0.1,0,0,0,0.19
Blaine Gabbert,TEN,16.54,0.04,0.07,0.6609173094139047,0.01,0,0,0,0.03
Blake Bortles,JAX,267.1,2.0,1.0,28.8,0.21,0,0,0,0.09
Brett Hundley,SEA,11.68,0.05,0.09,0.12710267330235459,0.01,0,0,0,0.03
Brian Hoyer,NE,9.41,0.03,0.05,0.12800471643775535,0.01,0,0,0,0.01
Brock Osweiler,MIA,235.0,1.5,1.0,8.1,0.1,0,0,0,0.07
C.J. Beathard,SF,26.7,0.2,0.12,1.6,0.01,0,0,0,0.03
Cam Newton,CAR,261.0,2.0,1.0,47.09,1.0,0,0,0,0.13
Carson Wentz,PHI,290.0,2.0,0.79,21.75,0.2,0,0,0,0.22
Chad Henne,KC,11.51,0.03,0.06,1.53,0.01,0,0,0,0.02
Chase Daniel,CHI,10.67,0.07,0.04,0.12697380999729718,0.02,0,0,0,0.02
Cody Kessler,JAX,26.0,0.1,0.1,0.5,0.0,0,0,0,0.03
Colt McCoy,WAS,15.12,0.04,0.04,0.0,0.0,0,0,0,0.03
Cooper Rush,DAL,8.381092607550086,0.02,0.04,0.12684494669224,0.0,0,0,0,0.03
Dak Prescott,DAL,240.0,1.3,0.88,31.0,0.22,0,0,0,0.06
David Fales,MIA,14.49,0.07,0.07,0.0,0.01,0,0,0,0.03
Davis Webb,NYJ,36.64,0.08,0.18,0.06,0.02,0,0,0,0.04
DeShone Kizer,GB,14.02,0.06,0.24,0.297668024020711,0.02,0,0,0,0.03
Derek Carr,OAK,274.1,1.7,1.0,10.23,0.1,0,0,0,0.16
Drew Brees,NO,308.0,2.3,0.8,7.06,0.2,0,0,0,0.03
Eli Manning,NYG,298.0,1.8,1.0,3.4,0.04,0,0,0,0.06
Geno Smith,LAC,12.52,0.04,0.05,0.02,0.01,0,0,0,0.03
Jacoby Brissett,IND,9.34,0.04,0.05,0.2,0.01,0,0,0,0.03
Jameis Winston,TB,30.5,0.2,0.2,1.7,0.02,0,0,0,0.03
Jared Goff,LAR,306.0,2.1,1.0,15.84,0.2,0,0,0,0.09
Jeff Driskel,CIN,8.86,0.03,0.04,0.0,0.01,0,0,0,0.03
Josh McCown,NYJ,244.0,1.9,1.1,14.1,0.4,0,0,0,0.09
Josh Rosen,ARI,254.3,2.0,1.4,11.7,0.1,0,0,0,0.1
Joshua Dobbs,PIT,7.24,0.05,0.08,0.01,0.01,0,0,0,0.03
Marcus Mariota,TEN,235.0,1.35,1.0,30.7,0.3,0,0,0,0.03
Matt Barkley,BUF,246.3,1.0,2.0,6.9,0.1,0,0,0,0.07
Matt Cassel,DET,14.03,0.02,0.11,0.12787585313269795,0.0,0,0,0,0.05
Matt Ryan,ATL,330.0,2.3,1.0,8.6,0.2,0,0,0,0.09
Matt Schaub,ATL,8.76,0.02,0.08,0.0,0.0,0,0,0,0.1
Matthew Stafford,DET,273.0,2.0,0.8,8.27,0.1,0,0,0,0.03
Mike Glennon,ARI,13.88,0.07,0.06,0.1280047164377554,0.0,0,0,0,0.06
Mitchell Trubisky,CHI,269.0,2.1,1.0,38.7,0.3,0,0,0,0.07
Nathan Peterman,OAK,8.2,0.02,0.15,0.6795304187470731,0.01,0,0,0,0.03
Nick Foles,PHI,13.27,0.05,0.06,0.2556228429603389,0.01,0,0,0,0.03
Nick Mullens,SF,255.0,2.0,1.1,15.26,0.12,0,0,0,0.08
Patrick Mahomes,KC,359.0,3.0,0.9,21.2,0.2,0,0,0,0.06
Philip Rivers,LAC,351.0,2.6,1.0,3.2,0.1,0,0,0,0.06
Russell Wilson,SEA,265.0,2.0,1.0,30.0,0.14,0,0,0,0.09
Ryan Fitzpatrick,TB,314.4,2.3,1.3,19.1,0.2,0,0,0,0.0
Sean Mannion,LAR,11.98,0.03,0.06,0.12800471643775557,0.01,0,0,0,0.03
Taylor Heinicke,CAR,9.58,0.03,0.05,0.0,0.01,0,0,0,0.03
Taysom Hill,NO,45.15,0.14,0.33,22.2,0.2,0,0,0,0.03
Teddy Bridgewater,NO,6.747999463437026,0.01,0.01,0.12800471643775463,0.0,0,0,0,0.03
Tom Brady,NE,309.0,2.1,0.8,5.18,0.1,0,0,0,0.13
Tyrod Taylor,CLE,15.68,0.1,0.06,0.8307094803019157,0.02,0,0,0,0.02
