Player,Team,Pass Yds,Pass TD,Pass Int,Rush Yds,Rush TD,Receptions,Rec Yds,Rec TD,2PT
AJ McCarron,OAK,0.0,0.0,0.0,0.0,0.0,0,0,0,0.03
Aaron Rodgers,GB,290.99974264115184,2.4,0.6555154792897,17.777608048984423,0.11,0,0,0,0.1
Alex Smith,WAS,256.1439085302827,1.4221867436456803,0.6446049616837926,18.403305557664435,0.1656615862265178,0,0,0,0.03
Andrew Luck,IND,266.8640673673407,2.1416347204073927,0.8506101416156312,11.820393003618321,0.08535934448427834,0,0,0,0.16
Andy Dalton,CIN,267.8330425141138,1.9027610919815543,0.8987363147317533,10.0,0.09361552114605352,0,0,0,0.0
Baker Mayfield,CLE,266.43405360276654,1.7285842949091237,0.879933952927145,12.929204427290482,0.2,0,0,0,0.13
Ben Roethlisberger,PIT,299.30686863378435,2.2,0.9,7.37,0.1,0,0,0,0.19
Blaine Gabbert,TEN,0.0,0.0,0.0,0.0,0.0,0,0,0,0.03
Blake Bortles,JAX,252.3079069569161,1.5508047708943966,0.8210208707116696,24.037403942257903,0.16401426326578167,0,0,0,0.09
Brett Hundley,SEA,0.0,0.0,0.0,0.0,0.0,0,0,0,0.03
Brian Hoyer,NE,0.0,0.0,0.0,0.0,0.0,0,0,0,0.01
Brock Osweiler,MIA,230.20586750059863,1.3821603221229608,0.8600640044958863,7.799420529818368,0.1,0,0,0,0.07
C.J. Beathard,SF,0.0,0.0,0.0,0.0,0.0,0,0,0,0.03
Cam Newton,CAR,253.9831706664804,1.6563105640901583,0.8446855293867856,40.0,0.284390282427487,0,0,0,0.13
Carson Wentz,PHI,278.3675010414089,1.896984033939206,0.7621385486648038,19.131182078136664,0.19842041985863068,0,0,0,0.22
Chad Henne,KC,0.0,0.0,0.0,0.0,0.0,0,0,0,0.02
Chase Daniel,CHI,0.0,0.0,0.0,0.0,0.0,0,0,0,0.02
Cody Kessler,JAX,0.0,0.0,0.0,0.0,0.0,0,0,0,0.03
Colt McCoy,WAS,0.0,0.0,0.0,0.0,0.0,0,0,0,0.03
Cooper Rush,DAL,0.0,0.0,0.0,0.0,0.0,0,0,0,0.03
Dak Prescott,DAL,231.61246383333497,1.1989498338984323,0.8636026880418141,23.975345019384882,0.15802266961566297,0,0,0,0.06
David Fales,MIA,0.0,0.0,0.0,0.0,0.0,0,0,0,0.03
Davis Webb,NYJ,0.0,0.0,0.0,0.0,0.0,0,0,0,0.04
DeShone Kizer,GB,0.0,0.0,0.0,0.0,0.0,0,0,0,0.03
Derek Carr,OAK,247.8581567333981,1.3523248392829732,0.8,8.697640126425465,0.1,0,0,0,0.16
Drew Brees,NO,287.7110386134635,2.284137572394229,0.7945279307001846,5.7012712385355595,0.1526484255287039,0,0,0,0.03
Eli Manning,NYG,274.4768499664932,1.5454919406535486,0.6968893519474285,0.0,0.0,0,0,0,0.06
Geno Smith,LAC,0.0,0.0,0.0,0.0,0.0,0,0,0,0.03
Jacoby Brissett,IND,0.0,0.0,0.0,0.0,0.0,0,0,0,0.03
Jameis Winston,TB,0.0,0.0,0.0,0.0,0.0,0,0,0,0.03
Jared Goff,LAR,283.75419689277425,2.0493231629142534,0.7433256686893299,12.129355996860674,0.2,0,0,0,0.09
Jeff Driskel,CIN,0.0,0.0,0.0,0.0,0.0,0,0,0,0.03
Josh McCown,NYJ,215.93873950581605,1.5689593436565512,0.8935269248174535,11.679437621817419,0.11135399842214819,0,0,0,0.09
Josh Rosen,ARI,234.1739941808312,1.3974348779989063,1.024639473059375,11.7,0.1,0,0,0,0.1
Joshua Dobbs,PIT,0.0,0.0,0.0,0.0,0.0,0,0,0,0.03
Marcus Mariota,TEN,225.17943836783826,1.259549121052692,0.803935084403274,25.9687250236434,0.20727428777911305,0,0,0,0.03
Matt Barkley,BUF,206.50869587101917,0.8315866293331412,1.2125005168638832,6.9,0.1,0,0,0,0.07
Matt Cassel,DET,0.0,0.0,0.0,0.0,0.0,0,0,0,0.05
Matt Ryan,ATL,310.5243843468675,2.1728714796117057,0.805446955724596,8.6,0.09373316369987604,0,0,0,0.09
Matt Schaub,ATL,0.0,0.0,0.0,0.0,0.0,0,0,0,0.1
Matthew Stafford,DET,260.1139627156097,1.600534460895477,0.8,8.27,0.06944070383370621,0,0,0,0.03
Mike Glennon,ARI,0.0,0.0,0.0,0.0,0.0,0,0,0,0.06
Mitchell Trubisky,CHI,244.96002574215126,1.9728695814224781,0.6714667492248373,31.46742015969835,0.18090571762632418,0,0,0,0.07
Nathan Peterman,OAK,0.0,0.0,0.0,0.0,0.0,0,0,0,0.03
Nick Foles,PHI,0.0,0.0,0.0,0.0,0.0,0,0,0,0.03
Nick Mullens,SF,249.53672174426995,1.6045743737190545,0.897555818570541,10.287883299727424,0.12,0,0,0,0.08
Patrick Mahomes,KC,312.44541667790446,2.707482969073158,0.867374531367922,14.956156913665662,0.2,0,0,0,0.06
Philip Rivers,LAC,284.6529987114507,2.5577904993465808,0.6602898337241214,0.0,0.1,0,0,0,0.06
Russell Wilson,SEA,251.8789551963405,1.8263319291011149,0.7433256686893299,22.882446868302978,0.14,0,0,0,0.09
Ryan Fitzpatrick,TB,294.4365266373974,1.9756619091730276,0.9436240295791719,16.562122637961988,0.16745043653995872,0,0,0,0.0
